id,rt,rt_range:min,rt_range:max,mz,mz_range:min,mz_range:max,height,area,intensity_range:min,intensity_range:max,fragment_scans,datafile:DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep3.mzML:feature_state,datafile:DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep3.mzML:mz,datafile:DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep3.mzML:mz_range:min,datafile:DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep3.mzML:mz_range:max,datafile:DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep3.mzML:rt,datafile:DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep3.mzML:rt_range:min,datafile:DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep3.mzML:rt_range:max,datafile:DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep3.mzML:height,datafile:DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep3.mzML:area,datafile:DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep3.mzML:intensity_range:min,datafile:DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep3.mzML:intensity_range:max,datafile:DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep3.mzML:fwhm,datafile:DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep3.mzML:tailing_factor,datafile:DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep3.mzML:asymmetry_factor,datafile:DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep3.mzML:fragment_scans
656,6.5892,1.1831,10.3034,304.17538,304.1741,304.1763,1.405E6,2.391E5,1.003E5,1.405E6,0,DETECTED,304.17538,304.1741,304.1763,6.5892,1.1831,10.3034,1.405E6,2.391E5,1.003E5,1.405E6,0.0465,0.7576,4.5406,
657,6.5892,3.8115,12.1139,304.19092,304.18973,304.19196,9.72E5,1.274E6,1.008E5,9.72E5,0,DETECTED,304.19092,304.18973,304.19196,6.5892,3.8115,12.1139,9.72E5,1.274E6,1.008E5,9.72E5,1.0445,1.4945,0.8325,
658,6.5892,0.7927,10.7883,305.14973,305.14835,305.1524,2.021E6,2.712E6,1.01E5,2.021E6,3,DETECTED,305.14973,305.14835,305.1524,6.5892,0.7927,10.7883,2.021E6,2.712E6,1.01E5,2.021E6,2.0901,0.7104,0.4807,3
659,6.5892,1.3351,9.1982,314.15991,314.15796,314.16217,7.709E5,1.181E6,1.005E5,7.709E5,0,DETECTED,314.15991,314.15796,314.16217,6.5892,1.3351,9.1982,7.709E5,1.181E6,1.005E5,7.709E5,0.4389,0.7483,0.3437,
660,6.5892,3.6292,8.597,333.10839,333.10669,333.10986,5.668E5,7.819E5,1.017E5,5.668E5,0,DETECTED,333.10839,333.10669,333.10986,6.5892,3.6292,8.597,5.668E5,7.819E5,1.017E5,5.668E5,1.6454,0.8392,0.824,
661,6.5892,1.3782,14.859,348.18067,348.17996,348.18143,1.378E6,2.107E6,1.018E5,1.378E6,0,DETECTED,348.18067,348.17996,348.18143,6.5892,1.3782,14.859,1.378E6,2.107E6,1.018E5,1.378E6,0.063,3.6033,0.6041,
662,6.6047,1.0007,7.6321,212.0918,212.09143,212.09256,1.923E6,1.9E5,1.01E5,1.923E6,1,DETECTED,212.0918,212.09143,212.09256,6.6047,1.0007,7.6321,1.923E6,1.9E5,1.01E5,1.923E6,0.0424,1.0596,0.1572,1
663,6.6047,0.7927,7.8221,275.17534,275.17395,275.17587,6.127E5,1.375E5,1.001E5,6.127E5,0,DETECTED,275.17534,275.17395,275.17587,6.6047,0.7927,7.8221,6.127E5,1.375E5,1.001E5,6.127E5,2.0964,0.6047,0.6343,
664,6.6047,1.8583,9.1982,370.14946,370.14755,370.15097,1.102E6,2.712E6,1E5,1.102E6,6,DETECTED,370.14946,370.14755,370.15097,6.6047,1.8583,9.1982,1.102E6,2.712E6,1E5,1.102E6,1.9076,0.7202,0.6014,6
665,6.6047,4.5433,9.5207,469.13301,469.12961,469.13605,7.811E5,1.263E6,1.022E5,7.811E5,0,DETECTED,469.13301,469.12961,469.13605,6.6047,4.5433,9.5207,7.811E5,1.263E6,1.022E5,7.811E5,1.2511,1.2073,1.1371,
666,6.6212,4.0602,12.4276,264.19596,264.1954,264.1965,1.758E6,1.044E6,1.002E5,1.758E6,1,DETECTED,264.19596,264.1954,264.1965,6.6212,4.0602,12.4276,1.758E6,1.044E6,1.002E5,1.758E6,0.0519,1.1255,0.9159,1
667,6.6212,1.3351,9.1342,340.13909,340.13721,340.14136,1.326E6,3.016E6,1.007E5,1.326E6,3,DETECTED,340.13909,340.13721,340.14136,6.6212,1.3351,9.1342,1.326E6,3.016E6,1.007E5,1.326E6,2.2326,0.8655,0.5597,3
668,6.6212,3.9701,9.6324,446.16615,446.16418,446.16901,5.676E5,1.053E6,1.015E5,5.676E5,0,DETECTED,446.16615,446.16418,446.16901,6.6212,3.9701,9.6324,5.676E5,1.053E6,1.015E5,5.676E5,0.788,1.0679,0.8522,
669,6.6372,0.7927,10.0184,336.1439,336.14188,336.14505,1.019E6,3.098E6,1.013E5,1.019E6,0,DETECTED,336.1439,336.14188,336.14505,6.6372,0.7927,10.0184,1.019E6,3.098E6,1.013E5,1.019E6,3.24,0.8129,0.5712,
670,6.6372,5.2405,14.859,404.24305,404.241,404.24432,1.693E6,1.078E6,1E5,1.693E6,1,DETECTED,404.24305,404.241,404.24432,6.6372,5.2405,14.859,1.693E6,1.078E6,1E5,1.693E6,1.6935,1.436,2.0489,1
671,6.6372,3.5606,9.4127,409.11266,409.10986,409.11566,7.731E5,1.729E6,1E5,7.731E5,0,DETECTED,409.11266,409.10986,409.11566,6.6372,3.5606,9.4127,7.731E5,1.729E6,1E5,7.731E5,2.1125,0.9511,0.7228,
672,6.6522,3.7456,9.7085,344.18557,344.18301,344.1871,1.068E6,9.367E5,1.004E5,1.068E6,1,DETECTED,344.18557,344.18301,344.1871,6.6522,3.7456,9.7085,1.068E6,9.367E5,1.004E5,1.068E6,0.1741,0.8227,0.2522,1
673,6.668,4.2622,10.8952,348.21712,348.21536,348.21808,7.74E6,2.692E6,1.019E5,7.74E6,7,DETECTED,348.21712,348.21536,348.21808,6.668,4.2622,10.8952,7.74E6,2.692E6,1.019E5,7.74E6,0.886,0.6721,0.4361,7
674,6.668,5.3019,8.1711,349.2215,349.22037,349.22577,1.471E6,3.199E5,1.003E5,1.471E6,0,DETECTED,349.2215,349.22037,349.22577,6.668,5.3019,8.1711,1.471E6,3.199E5,1.003E5,1.471E6,0.8474,0.6186,13.6937,
675,6.668,4.0141,12.8308,379.18776,379.18414,379.19064,1.694E6,2.456E6,1.001E5,1.694E6,1,DETECTED,379.18776,379.18414,379.19064,6.668,4.0141,12.8308,1.694E6,2.456E6,1.001E5,1.694E6,0.151,0.8224,2.7193,1
676,6.668,0.7927,10.8783,404.20607,404.20245,404.20837,1.115E6,1.443E6,1.007E5,1.115E6,1,DETECTED,404.20607,404.20245,404.20837,6.668,0.7927,10.8783,1.115E6,1.443E6,1.007E5,1.115E6,0.5302,1.3781,0.9418,1
677,6.668,0.7927,11.8857,420.23761,420.2345,420.2406,1.812E6,1.234E6,1E5,1.812E6,1,DETECTED,420.23761,420.2345,420.2406,6.668,0.7927,11.8857,1.812E6,1.234E6,1E5,1.812E6,0.644,1.5929,0.2566,1
678,6.6845,6.2444,8.6809,274.21661,274.21588,274.21719,7.351E5,2.027E5,1.002E5,7.351E5,0,DETECTED,274.21661,274.21588,274.21719,6.6845,6.2444,8.6809,7.351E5,2.027E5,1.002E5,7.351E5,0.0733,2.7682,0.7369,
679,6.6845,1.312,10.3581,321.09715,321.09567,321.09909,6.867E5,1.647E6,1.012E5,6.867E5,0,DETECTED,321.09715,321.09567,321.09909,6.6845,1.312,10.3581,6.867E5,1.647E6,1.012E5,6.867E5,1.1512,0.8419,0.5681,
680,6.6845,4.9146,12.5251,346.23771,346.23438,346.23898,9.174E5,7.778E5,1.019E5,9.174E5,0,DETECTED,346.23771,346.23438,346.23898,6.6845,4.9146,12.5251,9.174E5,7.778E5,1.019E5,9.174E5,0.8919,2.15,3.0717,
681,6.6845,0.7927,12.2431,365.13556,365.13339,365.13852,1.418E6,3.124E6,1.01E5,1.418E6,9,DETECTED,365.13556,365.13339,365.13852,6.6845,0.7927,12.2431,1.418E6,3.124E6,1.01E5,1.418E6,0.7527,0.8836,0.3749,9
682,6.6845,4.2393,9.6781,406.14903,406.14569,406.15109,8.062E5,1.499E6,1.012E5,8.062E5,0,DETECTED,406.14903,406.14569,406.15109,6.6845,4.2393,9.6781,8.062E5,1.499E6,1.012E5,8.062E5,2.183,1.1121,1.1629,
683,6.6845,4.3047,9.4447,451.12232,451.1188,451.12527,8.494E5,1.645E6,1.002E5,8.494E5,0,DETECTED,451.12232,451.1188,451.12527,6.6845,4.3047,9.4447,8.494E5,1.645E6,1.002E5,8.494E5,1.6058,1.0799,1.3434,
684,6.6991,5.3019,8.8358,286.1802,286.17877,286.18094,1.808E6,6.202E5,1.001E5,1.808E6,2,DETECTED,286.1802,286.17877,286.18094,6.6991,5.3019,8.8358,1.808E6,6.202E5,1.001E5,1.808E6,0.2601,1.5209,0.2624,2
685,6.6991,4.9372,12.0434,374.23239,374.22903,374.23398,1.516E6,1.351E6,1.004E5,1.516E6,1,DETECTED,374.23239,374.22903,374.23398,6.6991,4.9372,12.0434,1.516E6,1.351E6,1.004E5,1.516E6,0.6887,2.3899,1.1289,1
686,6.6991,3.0572,9.0178,397.11294,397.11148,397.11545,7.092E5,1.489E6,1.02E5,7.092E5,0,DETECTED,397.11294,397.11148,397.11545,6.6991,3.0572,9.0178,7.092E5,1.489E6,1.02E5,7.092E5,2.2756,0.8183,0.7501,
687,6.6991,3.6751,9.0478,440.15421,440.15192,440.15811,1.071E6,2.195E6,1.003E5,1.071E6,4,DETECTED,440.15421,440.15192,440.15811,6.6991,3.6751,9.0478,1.071E6,2.195E6,1.003E5,1.071E6,2.0902,0.879,0.8139,4
688,6.6991,5.0681,9.4304,511.1436,511.14001,511.14606,5.637E5,9.343E5,1.002E5,5.637E5,0,DETECTED,511.1436,511.14001,511.14606,6.6991,5.0681,9.4304,5.637E5,9.343E5,1.002E5,5.637E5,1.8599,1.3373,1.9775,
689,6.7144,5.2814,8.1846,266.21155,266.21066,266.21222,8.813E5,2.814E5,1.007E5,8.813E5,0,DETECTED,266.21155,266.21066,266.21222,6.7144,5.2814,8.1846,8.813E5,2.814E5,1.007E5,8.813E5,0.0849,1.013,0.6444,
690,6.7144,1.6984,11.9929,319.1655,319.16391,319.16852,1.638E6,1.791E6,1.001E5,1.638E6,0,DETECTED,319.1655,319.16391,319.16852,6.7144,1.6984,11.9929,1.638E6,1.791E6,1.001E5,1.638E6,1.0267,1.0001,0.3754,
691,6.7144,0.7927,10.4443,328.13919,328.13705,328.14069,7.815E5,1.761E6,1.003E5,7.815E5,0,DETECTED,328.13919,328.13705,328.14069,6.7144,0.7927,10.4443,7.815E5,1.761E6,1.003E5,7.815E5,0.8248,0.8149,0.4732,
692,6.7306,0.7927,10.7567,321.181,321.17905,321.18375,1.989E6,1.177E6,1.005E5,1.989E6,2,DETECTED,321.181,321.17905,321.18375,6.7306,0.7927,10.7567,1.989E6,1.177E6,1.005E5,1.989E6,0.2126,0.6883,0.2133,2
693,6.7306,5.0877,11.3655,344.24339,344.24261,344.24478,5.248E6,5.338E5,1.006E5,5.248E6,2,DETECTED,344.24339,344.24261,344.24478,6.7306,5.0877,11.3655,5.248E6,5.338E5,1.006E5,5.248E6,0.0424,4.2305,1.0061,2
694,6.7306,4.2165,12.1598,354.22759,354.22607,354.22858,1.648E6,1.241E6,1.003E5,1.648E6,2,DETECTED,354.22759,354.22607,354.22858,6.7306,4.2165,12.1598,1.648E6,1.241E6,1.003E5,1.648E6,1.1963,1.2528,0.3853,2
695,6.7306,4.705,12.6183,393.2027,393.1998,393.2052,5.23E5,9.778E5,1.002E5,5.23E5,0,DETECTED,393.2027,393.1998,393.2052,6.7306,4.705,12.6183,5.23E5,9.778E5,1.002E5,5.23E5,1.0678,1.9533,1.2372,
696,6.7454,4.1953,8.5527,312.21708,312.21643,312.21768,6.723E5,5.915E5,1.001E5,6.723E5,0,DETECTED,312.21708,312.21643,312.21768,6.7454,4.1953,8.5527,6.723E5,5.915E5,1.001E5,6.723E5,0.4105,0.8543,0.5734,
697,6.7454,1.5832,10.2375,362.15941,362.15732,362.16046,7.71E5,2.016E6,1.013E5,7.71E5,0,DETECTED,362.15941,362.15732,362.16046,6.7454,1.5832,10.2375,7.71E5,2.016E6,1.013E5,7.71E5,2.4676,0.8382,0.4895,
698,6.7454,4.3748,11.2117,394.19701,394.19446,394.19962,5.712E5,6.188E5,1.002E5,5.712E5,0,DETECTED,394.19701,394.19446,394.19962,6.7454,4.3748,11.2117,5.712E5,6.188E5,1.002E5,5.712E5,3.114,1.442,14.2748,
699,6.7608,6.369,12.9885,331.19084,331.19037,331.19415,1.447E6,2.291E6,1.044E5,1.447E6,2,DETECTED,331.19084,331.19037,331.19415,6.7608,6.369,12.9885,1.447E6,2.291E6,1.044E5,1.447E6,4.522,8.7779,21.4325,2
700,6.7608,0.8202,10.6808,332.18565,332.18231,332.1864,9.698E5,1.732E6,1.009E5,9.698E5,0,DETECTED,332.18565,332.18231,332.1864,6.7608,0.8202,10.6808,9.698E5,1.732E6,1.009E5,9.698E5,0.3878,0.8299,0.9927,
701,6.7608,0.7927,10.9763,376.21142,376.20795,376.21307,1.788E6,1.884E6,1.01E5,1.788E6,1,DETECTED,376.21142,376.20795,376.21307,6.7608,0.7927,10.9763,1.788E6,1.884E6,1.01E5,1.788E6,0.7242,0.8968,0.2625,1
702,6.7608,5.6192,11.5593,430.24407,430.24231,430.24564,3.288E6,6.269E5,1.003E5,3.288E6,1,DETECTED,430.24407,430.24231,430.24564,6.7608,5.6192,11.5593,3.288E6,6.269E5,1.003E5,3.288E6,0.0435,2.0149,1.714,1
703,6.7608,5.2017,12.8015,431.24363,431.24268,431.25119,7.794E5,1.026E6,1.006E5,7.794E5,0,DETECTED,431.24363,431.24268,431.25119,6.7608,5.2017,12.8015,7.794E5,1.026E6,1.006E5,7.794E5,2.5286,2.4373,0.5152,
704,6.7608,0.7927,11.1926,448.23341,448.229,448.2366,6.02E5,9.081E5,1.017E5,6.02E5,0,DETECTED,448.23341,448.229,448.2366,6.7608,0.7927,11.1926,6.02E5,9.081E5,1.017E5,6.02E5,4.2158,0.8713,1.7558,
705,6.7773,4.7489,6.9432,219.07631,219.07515,219.07669,1.489E6,1.034E5,1.017E5,1.489E6,1,DETECTED,219.07631,219.07515,219.07669,6.7773,4.7489,6.9432,1.489E6,1.034E5,1.017E5,1.489E6,0.0428,1.3392,1.7143,1
706,6.7773,2.1071,10.2214,363.10748,363.10529,363.10925,8.573E5,2.158E6,1.006E5,8.573E5,0,DETECTED,363.10748,363.10529,363.10925,6.7773,2.1071,10.2214,8.573E5,2.158E6,1.006E5,8.573E5,2.2995,0.8687,0.5421,
707,6.7773,4.524,11.5725,366.22776,366.22638,366.22885,6.861E5,1.265E6,1E5,6.861E5,0,DETECTED,366.22776,366.22638,366.22885,6.7773,4.524,11.5725,6.861E5,1.265E6,1E5,6.861E5,0.4739,1.564,0.2453,
708,6.7937,5.4255,12.9362,201.1274,201.12701,201.12781,6.826E5,2.175E6,1.011E5,6.826E5,0,DETECTED,201.1274,201.12701,201.12781,6.7937,5.4255,12.9362,6.826E5,2.175E6,1.011E5,6.826E5,3.6065,2.7447,5.4096,
709,6.7937,0.7927,8.4652,247.14424,247.14348,247.14488,1.699E6,1.104E6,1.002E5,1.699E6,4,DETECTED,247.14424,247.14348,247.14488,6.7937,0.7927,8.4652,1.699E6,1.104E6,1.002E5,1.699E6,1.4772,0.5645,0.0844,4
710,6.7937,4.9146,9.3046,372.21646,372.21393,372.21768,7.049E5,7.58E5,1.008E5,7.049E5,0,DETECTED,372.21646,372.21393,372.21768,6.7937,4.9146,9.3046,7.049E5,7.58E5,1.008E5,7.049E5,0.4628,1.1681,1.0412,
711,6.7937,0.7927,10.7327,434.21737,434.21304,434.21948,5.188E5,1.155E6,1.009E5,5.188E5,0,DETECTED,434.21737,434.21304,434.21948,6.7937,0.7927,10.7327,5.188E5,1.155E6,1.009E5,5.188E5,0.7203,0.8282,1.6905,
712,6.7937,0.7722,11.6328,466.24375,466.2392,466.24796,7.537E5,1.454E6,1E5,7.537E5,0,DETECTED,466.24375,466.2392,466.24796,6.7937,0.7722,11.6328,7.537E5,1.454E6,1E5,7.537E5,6.4515,0.9018,5.2948,
713,6.8107,0.7927,12.7675,179.10666,179.10632,179.10696,5.041E6,3.188E6,1.004E5,5.041E6,4,DETECTED,179.10666,179.10632,179.10696,6.8107,0.7927,12.7675,5.041E6,3.188E6,1.004E5,5.041E6,2.7907,18.892,5.6326,4
714,6.8107,5.6702,12.1139,197.11727,197.11681,197.11769,5.566E6,1.997E6,1.001E5,5.566E6,3,DETECTED,197.11727,197.11681,197.11769,6.8107,5.6702,12.1139,5.566E6,1.997E6,1.001E5,5.566E6,1.915,6.5512,3.9503,3
715,6.8107,6.369,9.583,198.12063,198.12051,198.1208,6.442E5,9.295E4,1.071E5,6.442E5,0,DETECTED,198.12063,198.12051,198.1208,6.8107,6.369,9.583,6.442E5,9.295E4,1.071E5,6.442E5,3.1846,3.6378,5.9494,
716,6.8107,0.7927,11.2289,264.15963,264.15909,264.16013,1.273E6,2.122E6,1.027E5,1.273E6,4,DETECTED,264.15963,264.15909,264.16013,6.8107,0.7927,11.2289,1.273E6,2.122E6,1.027E5,1.273E6,5.4193,0.689,0.1935,4
717,6.8107,0.8202,9.5376,388.16047,388.1582,388.16278,7.531E5,1.672E6,1.004E5,7.531E5,0,DETECTED,388.16047,388.1582,388.16278,6.8107,0.8202,9.5376,7.531E5,1.672E6,1.004E5,7.531E5,2.5186,0.7276,0.4166,
718,6.8107,6.7773,6.9003,477.02315,477.02295,477.02359,2.051E6,9.782E4,1.14E5,2.051E6,1,DETECTED,477.02315,477.02295,477.02359,6.8107,6.7773,6.9003,2.051E6,9.782E4,1.14E5,2.051E6,0.0536,1.5957,1.3152,1
719,6.8261,4.6801,9.8691,169.08583,169.08401,169.0862,3.496E6,5.902E5,1.015E5,3.496E6,1,DETECTED,169.08583,169.08401,169.0862,6.8261,4.6801,9.8691,3.496E6,5.902E5,1.015E5,3.496E6,0.04,0.7572,0.1555,1
720,6.8261,0.7522,10.2014,311.11278,311.112,311.11597,8.052E5,2.15E6,1.02E5,8.052E5,0,DETECTED,311.11278,311.112,311.11597,6.8261,0.7522,10.2014,8.052E5,2.15E6,1.02E5,8.052E5,2.3605,0.7779,1.3847,
721,6.8261,6.7937,13.4095,354.27455,354.27188,354.27563,9.453E5,6.793E4,1.016E5,9.453E5,0,DETECTED,354.27455,354.27188,354.27563,6.8261,6.7937,13.4095,9.453E5,6.793E4,1.016E5,9.453E5,0.066,102.2311,195.2253,
722,6.8261,1.4215,12.2993,381.1673,381.16397,381.17004,1.94E6,4.073E6,1.001E5,1.94E6,4,DETECTED,381.1673,381.16397,381.17004,6.8261,1.4215,12.2993,1.94E6,4.073E6,1.001E5,1.94E6,1.4543,1.0438,1.4598,4
723,6.8261,4.2622,9.4595,391.10198,391.09998,391.10345,6.36E5,1.133E6,1.004E5,6.36E5,0,DETECTED,391.10198,391.09998,391.10345,6.8261,4.2622,9.4595,6.36E5,1.133E6,1.004E5,6.36E5,2.1124,1.0136,0.682,
724,6.8261,4.2819,12.8431,397.19953,397.19485,397.20142,6.061E5,1.976E6,1.002E5,6.061E5,0,DETECTED,397.19953,397.19485,397.20142,6.8261,4.2819,12.8431,6.061E5,1.976E6,1.002E5,6.061E5,2.3148,1.6825,0.0657,
725,6.8261,4.8121,10.8783,418.22162,418.21924,418.22403,8.487E5,1.186E6,1.002E5,8.487E5,0,DETECTED,418.22162,418.21924,418.22403,6.8261,4.8121,10.8783,8.487E5,1.186E6,1.002E5,8.487E5,0.2449,1.506,2.3084,
726,6.8261,4.5064,10.1808,420.16515,420.16217,420.16809,7.089E5,1.437E6,1.011E5,7.089E5,0,DETECTED,420.16515,420.16217,420.16809,6.8261,4.5064,10.1808,7.089E5,1.437E6,1.011E5,7.089E5,1.0599,1.2231,1.6933,
727,6.8534,0.7927,7.7642,182.11766,182.11732,182.11794,2.044E6,2.602E5,1.006E5,2.044E6,1,DETECTED,182.11766,182.11732,182.11794,6.8534,0.7927,7.7642,2.044E6,2.602E5,1.006E5,2.044E6,0.0488,0.7093,0.0243,1
728,6.8534,0.7927,8.6103,198.11255,198.11208,198.11301,2.527E6,3.67E5,1.002E5,2.527E6,1,DETECTED,198.11255,198.11208,198.11301,6.8534,0.7927,8.6103,2.527E6,3.67E5,1.002E5,2.527E6,0.0447,0.5927,2.5561,1
729,6.8534,4.4178,6.9301,306.16052,306.16025,306.16147,1.043E6,8.992E4,1.216E5,1.043E6,0,DETECTED,306.16052,306.16025,306.16147,6.8534,4.4178,6.9301,1.043E6,8.992E4,1.216E5,1.043E6,2.4223,0.5158,0.0275,
730,6.8534,0.7927,9.6324,342.15486,342.15292,342.15662,9.06E5,2.211E6,1.002E5,9.06E5,0,DETECTED,342.15486,342.15292,342.15662,6.8534,0.7927,9.6324,9.06E5,2.211E6,1.002E5,9.06E5,2.8666,0.7293,0.4208,
731,6.8534,0.7522,10.8273,377.12301,377.11981,377.12512,1.277E6,3.748E6,1.022E5,1.277E6,0,DETECTED,377.12301,377.11981,377.12512,6.8534,0.7522,10.8273,1.277E6,3.748E6,1.022E5,1.277E6,2.3115,1.1545,1.3247,
732,6.8534,4.3748,9.2919,488.17659,488.17331,488.1795,7.678E5,1.209E6,1E5,7.678E5,0,DETECTED,488.17659,488.17331,488.1795,6.8534,4.3748,9.2919,7.678E5,1.209E6,1E5,7.678E5,1.0429,0.9919,1.1909,
733,6.8699,0.7927,11.8125,287.13882,287.13693,287.14194,1.138E6,7.647E5,1.007E5,1.138E6,1,DETECTED,287.13882,287.13693,287.14194,6.8699,0.7927,11.8125,1.138E6,7.647E5,1.007E5,1.138E6,1.0304,0.5284,1.9762,1
734,6.8699,1.2942,10.6472,304.1545,304.15308,304.15601,5.132E7,5.28E6,1E5,5.132E7,3,DETECTED,304.1545,304.15308,304.15601,6.8699,1.2942,10.6472,5.132E7,5.28E6,1E5,5.132E7,0.0501,1.5706,1.35,3
735,6.8699,4.3957,11.0592,305.15786,305.15491,305.15945,9.108E6,9.732E5,1.001E5,9.108E6,1,DETECTED,305.15786,305.15491,305.15945,6.8699,4.3957,11.0592,9.108E6,9.732E5,1.001E5,9.108E6,2.3824,0.515,0.0214,1
736,6.8856,1.0967,12.5703,305.18679,305.186,305.18994,7.122E5,1.999E5,1.048E5,7.122E5,0,DETECTED,305.18679,305.186,305.18994,6.8856,1.0967,12.5703,7.122E5,1.999E5,1.048E5,7.122E5,0.349,0.991,0.0432,
737,6.8856,1.312,10.6139,393.1303,393.12772,393.13287,7.982E5,1.703E6,1.006E5,7.982E5,0,DETECTED,393.1303,393.12772,393.13287,6.8856,1.312,10.6139,7.982E5,1.703E6,1.006E5,7.982E5,2.2334,0.8345,0.5788,
738,6.8856,5.2405,11.6726,462.24935,462.24701,462.25259,1.526E6,7.918E5,1.01E5,1.526E6,1,DETECTED,462.24935,462.24701,462.25259,6.8856,5.2405,11.6726,1.526E6,7.918E5,1.01E5,1.526E6,0.044,2.356,5.9185,1
739,6.9003,4.3957,8.8358,274.16471,274.16339,274.16537,9.902E5,1.712E5,1.004E5,9.902E5,1,DETECTED,274.16471,274.16339,274.16537,6.9003,4.3957,8.8358,9.902E5,1.712E5,1.004E5,9.902E5,0.5589,0.8864,0.973,1
740,6.9003,6.8534,7.7205,339.26436,339.26376,339.26456,1.344E6,6.662E4,1.086E5,1.344E6,1,DETECTED,339.26436,339.26376,339.26456,6.9003,6.8534,7.7205,1.344E6,6.662E4,1.086E5,1.344E6,0.0581,8.9009,2.2821,1
741,6.9003,1.5832,8.972,368.13361,368.13162,368.13519,1.287E6,2.412E6,1.004E5,1.287E6,2,DETECTED,368.13361,368.13162,368.13519,6.9003,1.5832,8.972,1.287E6,2.412E6,1.004E5,1.287E6,0.5569,0.7315,0.2314,2
742,6.9003,3.9701,9.9486,410.18008,410.17773,410.18307,1.194E6,3.106E6,1.022E5,1.194E6,0,DETECTED,410.18008,410.17773,410.18307,6.9003,3.9701,9.9486,1.194E6,3.106E6,1.022E5,1.194E6,2.4993,0.9226,0.9738,
743,6.9003,4.8773,12.8162,447.21511,447.21182,447.21909,7.224E5,2.564E5,1.013E5,7.224E5,0,DETECTED,447.21511,447.21182,447.21909,6.9003,4.8773,12.8162,7.224E5,2.564E5,1.013E5,7.224E5,0.1272,1.9622,2.8627,
744,6.9003,6.0599,12.0434,606.33109,606.32776,606.33392,9.353E5,8.092E4,1.027E5,9.353E5,0,DETECTED,606.33109,606.32776,606.33392,6.9003,6.0599,12.0434,9.353E5,8.092E4,1.027E5,9.353E5,0.0478,3.56,6.2442,
745,6.9179,3.3073,9.7855,369.11806,369.11728,369.12006,8.815E5,2.185E6,1.001E5,8.815E5,0,DETECTED,369.11806,369.11728,369.12006,6.9179,3.3073,9.7855,8.815E5,2.185E6,1.001E5,8.815E5,2.1539,0.8971,0.6293,
746,6.9179,5.2405,9.8184,556.20288,556.19855,556.20703,6.579E5,1.291E6,1.012E5,6.579E5,0,DETECTED,556.20288,556.19855,556.20703,6.9179,5.2405,9.8184,6.579E5,1.291E6,1.012E5,6.579E5,2.426,1.3646,2.3914,
747,6.9301,6.2887,10.8097,301.16375,301.16254,301.16544,5.688E5,1.451E5,1.003E5,5.688E5,0,DETECTED,301.16375,301.16254,301.16544,6.9301,6.2887,10.8097,5.688E5,1.451E5,1.003E5,5.688E5,1.3563,3.5242,1.5824,
748,6.9301,5.1814,12.5703,344.22212,344.21869,344.22372,1.788E6,7.569E5,1.018E5,1.788E6,1,DETECTED,344.22212,344.21869,344.22372,6.9301,5.1814,12.5703,1.788E6,7.569E5,1.018E5,1.788E6,0.0559,0.8965,2.3075,1
749,6.9301,5.4058,9.6324,359.20522,359.20407,359.20667,7.663E5,1.135E5,1.014E5,7.663E5,0,DETECTED,359.20522,359.20407,359.20667,6.9301,5.4058,9.6324,7.663E5,1.135E5,1.014E5,7.663E5,2.5834,1.3864,9.0558,
750,6.9301,4.9774,10.2533,494.16761,494.16345,494.17245,6.731E5,1.314E6,1.001E5,6.731E5,0,DETECTED,494.16761,494.16345,494.17245,6.9301,4.9774,10.2533,6.731E5,1.314E6,1.001E5,6.731E5,2.4727,1.3509,1.9538,
751,6.9301,5.0877,9.8335,532.20165,532.1972,532.20587,5.206E5,6.561E5,1.005E5,5.206E5,0,DETECTED,532.20165,532.1972,532.20587,6.9301,5.0877,9.8335,5.206E5,6.561E5,1.005E5,5.206E5,1.0417,1.2879,2.4605,
752,6.9432,1.0007,12.9184,166.07325,166.07274,166.0739,6.691E5,2.603E6,1.021E5,6.691E5,0,DETECTED,166.07325,166.07274,166.0739,6.9432,1.0007,12.9184,6.691E5,2.603E6,1.021E5,6.691E5,4.521,1.0028,3.6779,
753,6.9432,4.705,12.3736,181.06477,181.06445,181.06514,7.183E5,2.481E6,1.001E5,7.183E5,0,DETECTED,181.06477,181.06445,181.06514,6.9432,4.705,12.3736,7.183E5,2.481E6,1.001E5,7.183E5,3.3133,1.7131,3.0638,
754,6.9432,1.0007,10.5692,259.21263,259.2103,259.21323,1.778E6,9.182E4,1.497E5,1.778E6,1,DETECTED,259.21263,259.2103,259.21323,6.9432,1.0007,10.5692,1.778E6,9.182E4,1.497E5,1.778E6,0.0436,0.8066,0.0075,1
