id,rt,rt_range:min,rt_range:max,mz,mz_range:min,mz_range:max,height,area,intensity_range:min,intensity_range:max,fragment_scans,datafile:DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep1.mzML:feature_state,datafile:DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep1.mzML:mz,datafile:DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep1.mzML:mz_range:min,datafile:DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep1.mzML:mz_range:max,datafile:DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep1.mzML:rt,datafile:DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep1.mzML:rt_range:min,datafile:DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep1.mzML:rt_range:max,datafile:DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep1.mzML:height,datafile:DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep1.mzML:area,datafile:DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep1.mzML:intensity_range:min,datafile:DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep1.mzML:intensity_range:max,datafile:DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep1.mzML:fwhm,datafile:DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep1.mzML:tailing_factor,datafile:DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep1.mzML:asymmetry_factor,datafile:DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep1.mzML:fragment_scans
629,6.9359,4.4611,9.2539,390.154,390.15164,390.15524,5.414E5,1.083E6,1.009E5,5.414E5,0,DETECTED,390.154,390.15164,390.15524,6.9359,4.4611,9.2539,5.414E5,1.083E6,1.009E5,5.414E5,2.0395,0.9683,0.7829,
630,6.9359,3.013,9.0531,400.16033,400.15814,400.16171,1E6,2.249E6,1.011E5,1E6,1,DETECTED,400.16033,400.15814,400.16171,6.9359,3.013,9.0531,1E6,2.249E6,1.011E5,1E6,2.166,0.7698,0.5199,1
631,6.9359,5.031,9.4026,485.16425,485.16269,485.16644,6.981E5,1.048E6,1.007E5,6.981E5,0,DETECTED,485.16425,485.16269,485.16644,6.9359,5.031,9.4026,6.981E5,1.048E6,1.007E5,6.981E5,0.5838,1.1474,1.2633,
632,6.9359,4.7516,9.7826,514.19248,514.18964,514.19574,7.568E5,1.54E6,1.002E5,7.568E5,0,DETECTED,514.19248,514.18964,514.19574,6.9359,4.7516,9.7826,7.568E5,1.54E6,1.002E5,7.568E5,1.9858,1.1516,1.2062,
633,6.9495,5.8067,9.0687,271.06008,271.0596,271.06104,1.857E6,2.213E5,1.001E5,1.857E6,1,DETECTED,271.06008,271.0596,271.06104,6.9495,5.8067,9.0687,1.857E6,2.213E5,1.001E5,1.857E6,0.0462,3.3612,12.3268,1
634,6.9495,6.9076,7.2881,286.0471,286.04636,286.04752,1.143E6,7.981E4,1.021E5,1.143E6,1,DETECTED,286.0471,286.04636,286.04752,6.9495,6.9076,7.2881,1.143E6,7.981E4,1.021E5,1.143E6,0.0576,4.2692,2.4341,1
635,6.9495,5.1725,8.5935,290.21139,290.21091,290.21182,6.091E5,7.29E5,1.022E5,6.091E5,0,DETECTED,290.21139,290.21091,290.21182,6.9495,5.1725,8.5935,6.091E5,7.29E5,1.022E5,6.091E5,0.2767,0.9626,1.2477,
636,6.9495,5.6751,7.1178,299.05524,299.05444,299.05762,1.152E6,8.486E4,1.094E5,1.152E6,0,DETECTED,299.05524,299.05444,299.05762,6.9495,5.6751,7.1178,1.152E6,8.486E4,1.094E5,1.152E6,0.0451,0.5566,6.0083,
637,6.9495,5.7311,15.8232,301.07071,301.07001,301.07172,1.319E8,1.017E7,1.01E5,1.319E8,6,DETECTED,301.07071,301.07001,301.07172,6.9495,5.7311,15.8232,1.319E8,1.017E7,1.01E5,1.319E8,0.0594,2.6455,3.0581,6
638,6.9495,2.8765,7.0562,301.091,301.09048,301.09125,8.579E5,5.617E4,1.008E5,8.579E5,0,DETECTED,301.091,301.09048,301.09125,6.9495,2.8765,7.0562,8.579E5,5.617E4,1.008E5,8.579E5,0.0921,0.5131,0.0209,
639,6.9495,6.89,9.0687,302.07403,302.07364,302.07458,2.352E7,1.685E6,1.079E5,2.352E7,0,DETECTED,302.07403,302.07364,302.07458,6.9495,6.89,9.0687,2.352E7,1.685E6,1.079E5,2.352E7,0.0583,2.752,2.9624,
640,6.9495,6.9076,7.2282,303.07634,303.07599,303.07715,2.706E6,1.74E5,1.143E5,2.706E6,0,DETECTED,303.07634,303.07599,303.07715,6.9495,6.9076,7.2282,2.706E6,1.74E5,1.143E5,2.706E6,0.053,2.654,2.8995,
641,6.9495,5.8546,11.2196,334.2378,334.2366,334.24103,6.737E5,4.623E5,1.012E5,6.737E5,0,DETECTED,334.2378,334.2366,334.24103,6.9495,5.8546,11.2196,6.737E5,4.623E5,1.012E5,6.737E5,0.4785,2.45,0.8764,
642,6.9495,1.0861,9.8016,340.17552,340.17407,340.17691,1.936E7,4.533E6,1.001E5,1.936E7,6,DETECTED,340.17552,340.17407,340.17691,6.9495,1.0861,9.8016,1.936E7,4.533E6,1.001E5,1.936E7,0.5611,0.7632,0.1353,6
643,6.9495,5.0908,12.691,341.17932,341.17566,341.181,3.385E6,4.093E5,1.008E5,3.385E6,0,DETECTED,341.17932,341.17566,341.181,6.9495,5.0908,12.691,3.385E6,4.093E5,1.008E5,3.385E6,0.4721,0.6964,0.1618,
644,6.9495,2.5503,9.5786,351.10752,351.10651,351.10944,7.681E5,2.018E6,1.01E5,7.681E5,0,DETECTED,351.10752,351.10651,351.10944,6.9495,2.5503,9.5786,7.681E5,2.018E6,1.01E5,7.681E5,2.3338,0.7988,0.5682,
645,6.9495,0.777,9.6641,388.16033,388.15851,388.16302,6.548E5,1.532E6,1.002E5,6.548E5,0,DETECTED,388.16033,388.15851,388.16302,6.9495,0.777,9.6641,6.548E5,1.532E6,1.002E5,6.548E5,2.2366,0.7199,0.4989,
646,6.9495,3.9333,9.7826,423.12785,423.12457,423.13068,1.143E6,2.754E6,1.003E5,1.143E6,2,DETECTED,423.12785,423.12457,423.13068,6.9495,3.9333,9.7826,1.143E6,2.754E6,1.003E5,1.143E6,1.9823,0.9626,0.9342,2
647,6.9495,4.5469,8.7767,436.16004,436.15701,436.16171,7.477E5,1.343E6,1.059E5,7.477E5,0,DETECTED,436.16004,436.15701,436.16171,6.9495,4.5469,8.7767,7.477E5,1.343E6,1.059E5,7.477E5,2.1701,0.8803,0.9774,
648,6.9495,4.2517,8.624,446.16602,446.16406,446.16843,5.37E5,9.599E5,1E5,5.37E5,0,DETECTED,446.16602,446.16406,446.16843,6.9495,4.2517,8.624,5.37E5,9.599E5,1E5,5.37E5,2.0158,0.8103,0.6201,
649,6.9658,4.3445,10.563,263.09145,263.09088,263.09216,5.546E5,1.552E6,1.003E5,5.546E5,0,DETECTED,263.09145,263.09088,263.09216,6.9658,4.3445,10.563,5.546E5,1.552E6,1.003E5,5.546E5,2.7196,1.1862,1.6403,
650,6.9658,4.4821,10.8241,265.10707,265.1058,265.10822,8.266E5,2.094E6,1.024E5,8.266E5,0,DETECTED,265.10707,265.1058,265.10822,6.9658,4.4821,10.8241,8.266E5,2.094E6,1.024E5,8.266E5,0.8067,1.2768,1.1707,
651,6.9658,4.2517,11.27,277.10718,277.10614,277.10901,8.337E5,2.467E6,1.001E5,8.337E5,0,DETECTED,277.10718,277.10614,277.10901,6.9658,4.2517,11.27,8.337E5,2.467E6,1.001E5,8.337E5,2.8232,1.293,1.8038,
652,6.9658,2.7595,9.6316,381.11762,381.11642,381.11996,1.018E6,2.634E6,1E5,1.018E6,0,DETECTED,381.11762,381.11642,381.11996,6.9658,2.7595,9.6316,1.018E6,2.634E6,1E5,1.018E6,2.6613,0.8185,0.562,
653,6.9658,1.3054,9.6641,393.13012,393.12762,393.13348,7.795E5,1.494E6,1.002E5,7.795E5,0,DETECTED,393.13012,393.12762,393.13348,6.9658,1.3054,9.6641,7.795E5,1.494E6,1.002E5,7.795E5,1.7233,0.7383,0.3339,
654,6.9658,2.0173,9.9871,398.18058,398.17856,398.18201,1.059E6,2.758E6,1.011E5,1.059E6,2,DETECTED,398.18058,398.17856,398.18201,6.9658,2.0173,9.9871,1.059E6,2.758E6,1.011E5,1.059E6,2.4725,0.961,0.9032,2
655,6.9658,0.777,9.8927,406.18591,406.1825,406.18716,5.671E5,1.539E6,1.002E5,5.671E5,0,DETECTED,406.18591,406.1825,406.18716,6.9658,0.777,9.8927,5.671E5,1.539E6,1.002E5,5.671E5,1.8231,0.7365,0.8474,
656,6.9658,0.7539,10.4555,407.1332,407.13031,407.13635,1.45E6,3.918E6,1.02E5,1.45E6,1,DETECTED,407.1332,407.13031,407.13635,6.9658,0.7539,10.4555,1.45E6,3.918E6,1.02E5,1.45E6,2.6003,1.1159,1.3611,1
657,6.9658,4.4139,10.4899,412.19613,412.19458,412.19836,9.159E5,2.658E6,1.005E5,9.159E5,0,DETECTED,412.19613,412.19458,412.19836,6.9658,4.4139,10.4899,9.159E5,2.658E6,1.005E5,9.159E5,2.7032,1.1905,1.3389,
658,6.9658,1.4346,11.567,413.15894,413.15582,413.16071,6.553E5,2.362E6,1.041E5,6.553E5,0,DETECTED,413.15894,413.15582,413.16071,6.9658,1.4346,11.567,6.553E5,2.362E6,1.041E5,6.553E5,4.5581,0.9159,0.7982,
659,6.9658,4.5469,9.5938,438.17497,438.17264,438.17816,1.023E6,2.146E6,1.039E5,1.023E6,0,DETECTED,438.17497,438.17264,438.17816,6.9658,4.5469,9.5938,1.023E6,2.146E6,1.039E5,1.023E6,1.9415,1.0432,1.069,
660,6.9658,4.3445,9.2849,469.13286,469.12897,469.13568,5.823E5,1.101E6,1E5,5.823E5,0,DETECTED,469.13286,469.12897,469.13568,6.9658,4.3445,9.2849,5.823E5,1.101E6,1E5,5.823E5,1.8785,0.9424,0.5527,
661,6.9658,5.1337,10.3218,479.15337,479.15109,479.15591,1.222E6,2.729E6,1.04E5,1.222E6,3,DETECTED,479.15337,479.15109,479.15591,6.9658,5.1337,10.3218,1.222E6,2.729E6,1.04E5,1.222E6,2.3492,1.4218,1.818,3
662,6.9658,4.6812,9.4026,554.18752,554.18323,554.1908,5.162E5,7.931E5,1.021E5,5.162E5,0,DETECTED,554.18752,554.18323,554.1908,6.9658,4.6812,9.4026,5.162E5,7.931E5,1.021E5,5.162E5,0.2444,1.0333,1.0568,
663,6.9808,4.8854,7.1659,318.18154,318.17996,318.18314,8.914E5,1.326E5,1.014E5,8.914E5,0,DETECTED,318.18154,318.17996,318.18314,6.9808,4.8854,7.1659,8.914E5,1.326E5,1.014E5,8.914E5,0.0344,0.5442,0.188,
664,6.9808,3.2435,9.5786,363.10734,363.10577,363.10892,7.081E5,1.912E6,1.002E5,7.081E5,0,DETECTED,363.10734,363.10577,363.10892,6.9808,3.2435,9.5786,7.081E5,1.912E6,1.002E5,7.081E5,2.4874,0.8475,0.8516,
665,6.9808,4.5889,11.0539,403.13816,403.13586,403.1402,1.063E6,3.081E6,1.031E5,1.063E6,0,DETECTED,403.13816,403.13586,403.1402,6.9808,4.5889,11.0539,1.063E6,3.081E6,1.031E5,1.063E6,2.67,1.0915,1.8235,
666,6.9808,3.6361,8.3605,408.12773,408.12552,408.13013,5.213E5,9.727E5,1.003E5,5.213E5,0,DETECTED,408.12773,408.12552,408.13013,6.9808,3.6361,8.3605,5.213E5,9.727E5,1.003E5,5.213E5,2.4086,0.7062,0.4578,
667,6.9808,5.031,9.6477,556.20273,556.19794,556.20679,5.565E5,1.051E6,1.015E5,5.565E5,0,DETECTED,556.20273,556.19794,556.20679,6.9808,5.031,9.6477,5.565E5,1.051E6,1.015E5,5.565E5,1.723,1.1839,1.177,
668,6.9966,4.391,11.4545,235.09655,235.09488,235.09755,6.224E5,1.95E6,1.011E5,6.224E5,0,DETECTED,235.09655,235.09488,235.09755,6.9966,4.391,11.4545,6.224E5,1.95E6,1.011E5,6.224E5,3.0719,1.3554,1.5467,
669,6.9966,4.2735,8.8255,276.13387,276.13156,276.13553,2.362E6,1.613E5,1.007E5,2.362E6,1,DETECTED,276.13387,276.13156,276.13553,6.9966,4.2735,8.8255,2.362E6,1.613E5,1.007E5,2.362E6,0.0445,0.7827,1.8664,1
670,6.9966,0.777,10.2648,331.16531,331.1637,331.16623,5.267E5,9.314E5,1.018E5,5.267E5,0,DETECTED,331.16531,331.1637,331.16623,6.9966,0.777,10.2648,5.267E5,9.314E5,1.018E5,5.267E5,4.6085,0.7627,0.8673,
671,6.9966,1.3938,10.2824,382.18554,382.18353,382.18701,7.361E5,2.444E6,1.012E5,7.361E5,0,DETECTED,382.18554,382.18353,382.18701,6.9966,1.3938,10.2824,7.361E5,2.444E6,1.012E5,7.361E5,3.6132,0.7932,0.8547,
672,6.9966,3.9333,9.0687,421.11197,421.1095,421.11502,5.493E5,1.356E6,1.009E5,5.493E5,0,DETECTED,421.11197,421.1095,421.11502,6.9966,3.9333,9.0687,5.493E5,1.356E6,1.009E5,5.493E5,2.4892,0.8382,0.6409,
673,6.9966,4.8191,10.4193,427.15947,427.15668,427.16156,1.414E6,2.959E6,1.006E5,1.414E6,1,DETECTED,427.15947,427.15668,427.16156,6.9966,4.8191,10.4193,1.414E6,2.959E6,1.006E5,1.414E6,1.7879,1.4517,1.4163,1
674,6.9966,6.0003,12.2137,444.24313,444.23938,444.24576,1.669E6,1.383E5,1.017E5,1.669E6,1,DETECTED,444.24313,444.23938,444.24576,6.9966,6.0003,12.2137,1.669E6,1.383E5,1.017E5,1.669E6,0.0489,3.6558,0.688,1
675,7.0118,4.2288,11.2878,289.10715,289.10635,289.10867,7.717E5,2.529E6,1.003E5,7.717E5,0,DETECTED,289.10715,289.10635,289.10867,7.0118,4.2288,11.2878,7.717E5,2.529E6,1.003E5,7.717E5,3.4919,1.2683,1.529,
676,7.0118,5.5061,8.9212,372.25326,372.24954,372.25421,3.509E6,6.698E5,1.011E5,3.509E6,2,DETECTED,372.25326,372.24954,372.25421,7.0118,5.5061,8.9212,3.509E6,6.698E5,1.011E5,3.509E6,0.0534,3.2441,1.8142,2
677,7.0118,6.9076,12.9688,373.25767,373.25601,373.25864,7.492E5,1.904E5,1.004E5,7.492E5,0,DETECTED,373.25767,373.25601,373.25864,7.0118,6.9076,12.9688,7.492E5,1.904E5,1.004E5,7.492E5,5.7437,29.0888,4.3537,
678,7.0118,0.7195,8.5753,378.13392,378.13034,378.13733,4.241E6,2.037E5,1.003E5,4.241E6,0,DETECTED,378.13392,378.13034,378.13733,7.0118,0.7195,8.5753,4.241E6,2.037E5,1.003E5,4.241E6,0.039,0.5073,0.0115,
679,7.0118,4.1139,10.8961,379.13851,379.13763,379.14053,2.304E6,5.282E6,1.005E5,2.304E6,6,DETECTED,379.13851,379.13763,379.14053,7.0118,4.1139,10.8961,2.304E6,5.282E6,1.005E5,2.304E6,2.1197,1.1932,1.3833,6
680,7.0118,4.4139,10.0922,385.14918,385.14801,385.1517,8.99E5,2.289E6,1.051E5,8.99E5,0,DETECTED,385.14918,385.14801,385.1517,7.0118,4.4139,10.0922,8.99E5,2.289E6,1.051E5,8.99E5,1.8532,1.0929,1.3247,
681,7.0118,4.0004,9.4556,408.1642,408.16229,408.16705,8.891E5,2.107E6,1.032E5,8.891E5,0,DETECTED,408.1642,408.16229,408.16705,7.0118,4.0004,9.4556,8.891E5,2.107E6,1.032E5,8.891E5,1.9674,0.9058,0.402,
682,7.0118,0.9942,9.8751,422.18049,422.17795,422.18289,8.457E5,1.854E6,1.026E5,8.457E5,0,DETECTED,422.18049,422.17795,422.18289,7.0118,0.9942,9.8751,8.457E5,1.854E6,1.026E5,8.457E5,2.2482,0.7379,1.0946,
683,7.0118,4.7967,10.5895,431.13281,431.13028,431.13467,6.893E5,1.694E6,1.001E5,6.893E5,0,DETECTED,431.13281,431.13028,431.13467,7.0118,4.7967,10.5895,6.893E5,1.694E6,1.001E5,6.893E5,1.7951,1.3076,1.5081,
684,7.0118,4.3701,9.5938,454.16951,454.16714,454.17334,9.961E5,2.069E6,1.011E5,9.961E5,1,DETECTED,454.16951,454.16714,454.17334,7.0118,4.3701,9.5938,9.961E5,2.069E6,1.011E5,9.961E5,1.7879,0.9887,0.9311,1
685,7.0118,5.0494,9.8016,497.16434,497.1633,497.16605,9.941E5,1.443E6,1.097E5,9.941E5,0,DETECTED,497.16434,497.1633,497.16605,7.0118,5.0494,9.8016,9.941E5,1.443E6,1.097E5,9.941E5,2.1852,1.2108,1.4342,
686,7.0278,6.9808,7.1493,247.05357,247.05331,247.0537,2.07E6,1.118E5,1.002E5,2.07E6,1,DETECTED,247.05357,247.05331,247.0537,7.0278,6.9808,7.1493,2.07E6,1.118E5,1.002E5,2.07E6,0.043,2.6101,3.0193,1
687,7.0278,3.7067,9.5938,341.12349,341.12198,341.12527,7.947E5,1.969E6,1.001E5,7.947E5,0,DETECTED,341.12349,341.12198,341.12527,7.0278,3.7067,9.5938,7.947E5,1.969E6,1.001E5,7.947E5,2.598,0.8863,0.661,
688,7.0278,3.6591,9.8167,383.13331,383.13248,383.13434,1.215E6,3.29E6,1.039E5,1.215E6,1,DETECTED,383.13331,383.13248,383.13434,7.0278,3.6591,9.8167,1.215E6,3.29E6,1.039E5,1.215E6,2.2458,0.8973,0.8557,1
689,7.0278,6.9966,13.1249,383.25488,383.25284,383.25775,9.339E5,1.626E5,1.001E5,9.339E5,0,DETECTED,383.25488,383.25284,383.25775,7.0278,6.9966,13.1249,9.339E5,1.626E5,1.001E5,9.339E5,1.1131,98.3995,195.3438,
690,7.0278,4.2987,9.8751,413.14385,413.14127,413.14639,1.075E6,2.454E6,1.018E5,1.075E6,0,DETECTED,413.14385,413.14127,413.14639,7.0278,4.2987,9.8751,1.075E6,2.454E6,1.018E5,1.075E6,2.1973,0.9502,0.9231,
691,7.0278,0.777,9.3334,420.1651,420.16226,420.1676,5.663E5,1.152E6,1.003E5,5.663E5,0,DETECTED,420.1651,420.16226,420.1676,7.0278,0.777,9.3334,5.663E5,1.152E6,1.003E5,5.663E5,2.0905,0.6844,0.8966,
692,7.0278,4.6812,9.4556,471.14868,471.14569,471.15118,5.557E5,1.022E6,1.008E5,5.557E5,0,DETECTED,471.14868,471.14569,471.15118,7.0278,4.6812,9.4556,5.557E5,1.022E6,1.008E5,5.557E5,1.6507,1.0173,0.8705,
693,7.0278,0.777,10.5895,480.18724,480.18375,480.19269,7.346E5,1.612E6,1.039E5,7.346E5,0,DETECTED,480.18724,480.18375,480.19269,7.0278,0.777,10.5895,7.346E5,1.612E6,1.039E5,7.346E5,2.6286,0.7849,1.2585,
694,7.0399,5.6751,8.7917,302.21145,302.21024,302.21222,1.859E7,2.518E6,1.013E5,1.859E7,7,DETECTED,302.21145,302.21024,302.21222,7.0399,5.6751,8.7917,1.859E7,2.518E6,1.013E5,1.859E7,0.0489,0.8759,0.2204,7
695,7.0399,6.1693,8.3165,303.21487,303.21436,303.21555,3.597E6,4.219E5,1.003E5,3.597E6,0,DETECTED,303.21487,303.21436,303.21555,7.0399,6.1693,8.3165,3.597E6,4.219E5,1.003E5,3.597E6,0.0542,1.3428,0.1789,
696,7.0399,3.9105,10.9325,349.12823,349.12753,349.12985,1.493E6,4.315E6,1.008E5,1.493E6,0,DETECTED,349.12823,349.12753,349.12985,7.0399,3.9105,10.9325,1.493E6,4.315E6,1.008E5,1.493E6,2.7222,1.1514,1.3693,
697,7.0399,1.0458,12.8109,363.19203,363.18912,363.19522,1.181E6,1.024E6,1.003E5,1.181E6,0,DETECTED,363.19203,363.18912,363.19522,7.0399,1.0458,12.8109,1.181E6,1.024E6,1.003E5,1.181E6,0.1546,0.7034,0.246,
698,7.0399,3.106,10.3218,365.123,365.12219,365.12491,1.303E6,3.672E6,1.007E5,1.303E6,1,DETECTED,365.123,365.12219,365.12491,7.0399,3.106,10.3218,1.303E6,3.672E6,1.007E5,1.303E6,2.5067,1.0132,0.8107,1
699,7.0399,4.2288,11.1665,373.12818,373.12549,373.12997,9.045E5,2.622E6,1.002E5,9.045E5,0,DETECTED,373.12818,373.12549,373.12997,7.0399,4.2288,11.1665,9.045E5,2.622E6,1.002E5,9.045E5,2.6286,1.234,1.6543,
700,7.0399,4.2059,9.5259,375.10735,375.10568,375.10931,6.189E5,1.424E6,1.006E5,6.189E5,0,DETECTED,375.10735,375.10568,375.10931,7.0399,4.2059,9.5259,6.189E5,1.424E6,1.006E5,6.189E5,2.3654,0.9386,0.8284,
701,7.0399,4.3445,10.6083,389.12265,389.12061,389.12476,8.391E5,2.302E6,1.032E5,8.391E5,0,DETECTED,389.12265,389.12061,389.12476,7.0399,4.3445,10.6083,8.391E5,2.302E6,1.032E5,8.391E5,2.7067,1.1619,0.9942,
702,7.0399,0.777,10.3406,440.1907,440.18851,440.19589,1.138E6,2.666E6,1.014E5,1.138E6,0,DETECTED,440.1907,440.18851,440.19589,7.0399,0.777,10.3406,1.138E6,2.666E6,1.014E5,1.138E6,2.1942,1.0464,1.4921,
703,7.0399,4.4821,9.9271,484.18091,484.17804,484.18442,8.738E5,1.929E6,1.014E5,8.738E5,0,DETECTED,484.18091,484.17804,484.18442,7.0399,4.4821,9.9271,8.738E5,1.929E6,1.014E5,8.738E5,2.2843,1.0644,0.9396,
704,7.0399,5.0118,10.1301,494.16711,494.16266,494.17145,5.699E5,1.029E6,1.019E5,5.699E5,0,DETECTED,494.16711,494.16266,494.17145,7.0399,5.0118,10.1301,5.699E5,1.029E6,1.019E5,5.699E5,2.0189,1.2618,0.8805,
705,7.0399,4.9916,9.2004,511.14341,511.14072,511.14627,5.276E5,8.299E5,1.004E5,5.276E5,0,DETECTED,511.14341,511.14072,511.14627,7.0399,4.9916,9.2004,5.276E5,8.299E5,1.004E5,5.276E5,1.3692,1.0274,0.6707,
706,7.0562,1.2605,8.7612,310.12854,310.1275,310.13046,1.064E6,2.314E6,1.006E5,1.064E6,2,DETECTED,310.12854,310.1275,310.13046,7.0562,1.2605,8.7612,1.064E6,2.314E6,1.006E5,1.064E6,1.4247,0.6429,0.2943,2
707,7.0562,0.777,9.5572,392.16971,392.16614,392.17102,6.602E5,1.803E6,1.027E5,6.602E5,0,DETECTED,392.16971,392.16614,392.17102,7.0562,0.777,9.5572,6.602E5,1.803E6,1.027E5,6.602E5,2.1178,0.6991,0.817,
708,7.0562,4.9275,9.6477,544.20282,544.19885,544.20642,5.615E5,9.008E5,1.002E5,5.615E5,0,DETECTED,544.20282,544.19885,544.20642,7.0562,4.9275,9.6477,5.615E5,9.008E5,1.002E5,5.615E5,1.2867,1.1087,1.0174,
709,7.07,4.5035,11.5365,193.08589,193.0851,193.08656,1.119E6,1.627E6,1.003E5,1.119E6,1,DETECTED,193.08589,193.0851,193.08656,7.07,4.5035,11.5365,1.119E6,1.627E6,1.003E5,1.119E6,1.2518,1.2278,2.0615,1
710,7.07,0.9942,10.6299,211.09643,211.09576,211.09691,5.405E5,6.403E5,1.008E5,5.405E5,0,DETECTED,211.09643,211.09576,211.09691,7.07,0.9942,10.6299,5.405E5,6.403E5,1.008E5,5.405E5,0.9298,0.793,0.8324,
711,7.07,0.777,8.24,270.13357,270.1329,270.13428,1.111E6,7.213E5,1E5,1.111E6,0,DETECTED,270.13357,270.1329,270.13428,7.07,0.777,8.24,1.111E6,7.213E5,1E5,1.111E6,0.4126,0.5999,0.2693,
712,7.07,2.5026,10.4555,377.12289,377.12042,377.12448,1.148E6,3.228E6,1.004E5,1.148E6,0,DETECTED,377.12289,377.12042,377.12448,7.07,2.5026,10.4555,1.148E6,3.228E6,1.004E5,1.148E6,2.3042,1.3298,1.0996,
713,7.07,5.2992,10.7359,432.23737,432.2348,432.23904,1.558E6,7.183E5,1.01E5,1.558E6,1,DETECTED,432.23737,432.2348,432.23904,7.07,5.2992,10.7359,1.558E6,7.183E5,1.01E5,1.558E6,0.8097,1.1799,0.64,1
714,7.07,5.0908,9.7305,457.16964,457.16605,457.17267,7.353E5,1.431E6,1.014E5,7.353E5,0,DETECTED,457.16964,457.16605,457.17267,7.07,5.0908,9.7305,7.353E5,1.431E6,1.014E5,7.353E5,1.8557,1.1721,1.8687,
715,7.0858,7.0399,7.2434,243.08766,243.08707,243.08792,2.929E6,1.466E5,1.053E5,2.929E6,1,DETECTED,243.08766,243.08707,243.08792,7.0858,7.0399,7.2434,2.929E6,1.466E5,1.053E5,2.929E6,0.0387,3.3048,15.7993,1
716,7.0858,4.4367,7.3527,340.1889,340.1871,340.19122,5.251E5,9.954E4,1.042E5,5.251E5,0,DETECTED,340.1889,340.1871,340.19122,7.0858,4.4367,7.3527,5.251E5,9.954E4,1.042E5,5.251E5,0.0662,0.5504,0.1345,
717,7.0858,5.1116,11.5513,362.23246,362.23044,362.23532,2.204E6,1.195E6,1.011E5,2.204E6,1,DETECTED,362.23246,362.23044,362.23532,7.0858,5.1116,11.5513,2.204E6,1.195E6,1.011E5,2.204E6,0.1639,0.8747,0.3459,1
718,7.101,0.777,10.0053,264.12321,264.12253,264.12393,1.22E6,2.306E6,1.027E5,1.22E6,6,DETECTED,264.12321,264.12253,264.12393,7.101,0.777,10.0053,1.22E6,2.306E6,1.027E5,1.22E6,0.2145,0.6407,0.2734,6
719,7.101,4.3445,10.6083,281.10193,281.09985,281.10284,1.293E6,1.416E6,1.003E5,1.293E6,1,DETECTED,281.10193,281.09985,281.10284,7.101,4.3445,10.6083,1.293E6,1.416E6,1.003E5,1.293E6,0.2352,1.0975,0.9991,1
720,7.101,4.0478,11.068,319.11777,319.11694,319.11899,1.028E6,3.102E6,1.018E5,1.028E6,0,DETECTED,319.11777,319.11694,319.11899,7.101,4.0478,11.068,1.028E6,3.102E6,1.018E5,1.028E6,3.0968,1.1471,1.2925,
721,7.101,1.0458,10.8038,355.11732,355.11383,355.11945,5.028E5,1.464E6,1.003E5,5.028E5,0,DETECTED,355.11732,355.11383,355.11945,7.101,1.0458,10.8038,5.028E5,1.464E6,1.003E5,5.028E5,1.2905,0.8058,0.8936,
722,7.1178,5.6957,10.6083,318.19114,318.19022,318.19217,1.044E6,1.105E5,1.004E5,1.044E6,1,DETECTED,318.19114,318.19022,318.19217,7.1178,5.6957,10.6083,1.044E6,1.105E5,1.004E5,1.044E6,0.0513,0.9289,1.91,1
723,7.1178,0.777,9.5259,372.16544,372.16373,372.16742,7.498E5,1.87E6,1.011E5,7.498E5,0,DETECTED,372.16544,372.16373,372.16742,7.1178,0.777,9.5259,7.498E5,1.87E6,1.011E5,7.498E5,2.1051,0.6899,0.5998,
724,7.1178,3.9563,9.4902,430.17175,430.16861,430.17401,9.003E5,1.982E6,1.012E5,9.003E5,1,DETECTED,430.17175,430.16861,430.17401,7.1178,3.9563,9.4902,9.003E5,1.982E6,1.012E5,9.003E5,2.3474,0.8752,0.5228,1
725,7.1359,1.3477,16.6317,170.09633,170.09607,170.09676,3.947E6,2.445E6,1.001E5,3.947E6,6,DETECTED,170.09633,170.09607,170.09676,7.1359,1.3477,16.6317,3.947E6,2.445E6,1.001E5,3.947E6,0.0887,0.9392,7.0647,6
726,7.1359,7.0858,15.9785,200.14328,200.1431,200.14359,2.372E7,3.045E6,1.087E5,2.372E7,4,DETECTED,200.14328,200.1431,200.14359,7.1359,7.0858,15.9785,2.372E7,3.045E6,1.087E5,2.372E7,0.0875,5.3154,8.066,4
727,7.1359,7.101,7.5969,201.14655,201.14607,201.14677,3.611E6,4.123E5,1.01E5,3.611E6,0,DETECTED,201.14655,201.14607,201.14677,7.1359,7.101,7.5969,3.611E6,4.123E5,1.01E5,3.611E6,0.0835,5.3607,6.2127,
