formulaRank,molecularFormula,adduct,precursorFormula,ZodiacScore,SiriusScoreNormalized,SiriusScore,TreeScore,IsotopeScore,numExplainedPeaks,explainedIntensity,medianMassErrorFragmentPeaks(ppm),medianAbsoluteMassErrorFragmentPeaks(ppm),massErrorPrecursor(ppm),lipidClass,ionMass,retentionTimeInSeconds,retentionTimeInMinutes,formulaId,alignedFeatureId,mappingFeatureId,overallFeatureQuality
1,C11H18N2O5,[M + H]+,C11H19N2O5+,,1,000,95,477,88,210,7,267,35,0,953,0,316,0,831,1,606,,259,129,61,1,020,685521914499847583,685521477201675884,162,
1,C13H25NO8,[M + H]+,C13H26NO8+,,1,000,122,903,117,367,5,537,42,0,933,1,946,1,946,0,863,,324,166,61,1,020,685521916613777212,685521477340087931,165,
1,C12H22N2O7,[M + H]+,C12H23N2O7+,,1,000,238,604,237,174,1,430,46,0,650,0,180,1,258,0,163,,307,150,61,1,020,685521921080711381,685521476983572051,155,
1,C12H17N5O4,[M + H]+,C12H18N5O4+,,1,000,184,482,181,153,3,329,38,0,694,0,307,1,080,-1,521,,296,135,61,1,020,685521920539646101,685521476891297353,152,
1,C12H23NO9,[M + H]+,C12H24NO9+,,0,487,64,352,64,352,0,000,16,0,706,2,040,2,042,1,080,,326,145,61,1,021,685521920661280945,685521476941629006,154,
1,C14H22N2O8,[M + H]+,C14H23N2O8+,,0,974,77,264,71,493,5,771,36,0,885,1,273,1,273,1,493,,347,145,61,1,021,685521930400455532,685521477428168325,168,
1,C11H21NO7,[M + H]+,C11H22NO7+,,1,000,169,705,165,819,3,886,29,0,621,2,170,2,170,0,846,,280,139,61,1,022,685521927749655346,685521477293950582,164,
1,C11H23NO6,[M + H]+,C11H24NO6+,,1,000,45,191,39,622,5,569,19,0,825,5,344,5,344,1,255,,266,160,61,1,022,685521932472441848,685521477382030976,167,
1,C12H21NO7,[M + H]+,C12H22NO7+,,1,000,94,813,94,605,0,208,30,0,972,1,071,1,071,0,724,,292,139,61,1,022,685521936196984122,685521477704992419,179,
1,C12H22N6O4S2,[M + H]+,C12H23N6O4S2+,,0,750,55,395,55,395,0,000,17,0,625,2,651,2,651,0,220,,379,122,61,1,022,685521943608320031,685521477067458141,157,
1,C13H20N2O5,[M + H]+,C13H21N2O5+,,0,333,113,033,109,973,3,060,45,0,946,0,487,1,419,1,120,,285,145,61,1,024,685521944271020101,685521477663049374,178,
1,C11H23NO2,[M + H]+,C11H24NO2+,,1,000,46,795,43,563,3,233,15,0,713,5,201,5,201,0,418,,202,180,62,1,026,685521936566082922,685521477562386068,173,
1,C11H19NO6,[M + H]+,C11H20NO6+,,0,333,77,266,77,266,0,000,20,0,865,0,485,0,719,0,443,,262,129,62,1,026,685521938914893497,685521477612717721,175,
1,C14H27NO8,[M + H]+,C14H28NO8+,,0,996,60,057,55,595,4,462,20,0,878,1,791,1,791,0,922,,338,181,62,1,026,685521942245171127,685521477474305674,171,
1,C15H29NO8,[M + H]+,C15H30NO8+,,0,678,46,532,46,532,0,000,19,0,963,4,065,4,065,1,155,,352,197,62,1,028,685521946200400281,685521477788878509,183,
1,C10H13NO2,[M + H]+,C10H14NO2+,,1,000,53,605,53,605,0,000,12,0,924,2,199,2,199,0,582,,180,102,62,1,030,685521946343006690,685521477872764599,188,
1,C12H16N4O5,[M + Na]+,C12H16N4NaO5+,,0,774,13,928,10,923,3,005,4,0,494,-0,593,0,593,-3,068,,319,100,62,1,031,685521946791797285,685521477520443023,172,
1,C12H22O9,[M + Na]+,C12H22NaO9+,,0,614,33,207,30,983,2,224,7,0,416,-0,104,1,072,1,366,,333,116,62,1,034,685521954198940098,685521477746935464,181,
1,C15H22N2O7,[M + H]+,C15H23N2O7+,,0,938,62,975,60,697,2,278,11,0,833,-0,472,0,912,1,056,,343,150,63,1,042,685521953624320341,685521477914707644,189,
1,C9H12N4O2,[M + Na]+,C9H12N4NaO2+,,0,540,10,194,7,573,2,621,3,0,102,1,053,3,254,-4,878,,231,084,63,1,043,685521952290531253,685521477830821554,186,
1,C14H24N2O6,[M + H]+,C14H25N2O6+,,0,990,46,671,46,671,0,000,21,0,922,0,558,0,558,1,882,,317,171,63,1,050,685521954513512941,685521477960844993,190,
1,C10H24N2O6S,[M + Na]+,C10H24N2NaO6S+,,0,706,29,914,29,173,0,741,6,0,687,0,524,1,791,7,340,,323,127,64,1,059,685521953678846314,685521478006982342,192,
1,C10H14N4O2,[M + Na]+,C10H14N4NaO2+,,0,424,25,713,25,713,0,000,8,0,826,-0,624,1,044,-4,568,,245,100,64,1,072,685521952101787456,685521478128617173,196,
1,C14H26O10,[M + Na]+,C14H26NaO10+,,0,995,18,876,18,876,0,000,6,0,884,1,728,1,728,2,870,,377,143,64,1,074,685521965980741743,685521478086674128,195,
1,C12H12OSi,[M + H]+,C12H13OSi+,,0,998,11,379,11,379,0,000,3,0,161,-0,665,1,231,1,738,,201,073,65,1,077,685521963137003029,685521478048925387,194,
1,C12H23NO8,[M + H]+,C12H24NO8+,,1,000,96,474,91,306,5,168,27,0,977,0,947,1,017,-0,150,,310,150,65,1,080,685521965380956190,685521478174754522,197,
1,C22H37N3O13,[M + Na]+,C22H37N3NaO13+,,0,963,63,619,60,782,2,837,28,0,963,1,522,1,522,3,784,,574,224,65,1,080,685521977464746630,685521478216697567,199,
1,C15H24N2O8,[M + H]+,C15H25N2O8+,,0,637,95,108,86,835,8,273,47,0,945,0,872,1,028,0,478,,361,161,65,1,080,685521967222256007,685521478262834916,200,
1,C12H17N5O4,[M + H]+,C12H18N5O4+,,1,000,54,590,54,590,0,000,17,0,810,0,215,0,557,-0,010,,296,135,65,1,086,685521968488935904,685521478392858355,206,
1,C13H22O11,[M + Na]+,C13H22NaO11+,,0,995,21,129,17,673,3,456,7,0,942,0,179,1,071,2,195,,377,106,65,1,090,685521992190948247,685521478308972265,203,
1,C9H14F3NO3,[M + H]+,C9H15F3NO3+,,0,522,31,206,28,062,3,144,8,0,431,1,463,1,780,1,047,,242,100,66,1,096,685521993617012104,685521478350915310,205,
1,C11H15NO3,[M + H]+,C11H16NO3+,,1,000,66,602,66,602,0,000,14,0,956,0,147,0,672,-0,237,,210,112,67,1,110,685521993956750824,685521478430607096,208,
1,C9H16FNO3,[M + H]+,C9H17FNO3+,,0,999,84,139,82,160,1,979,21,0,731,-2,148,5,938,-4,923,,206,118,67,1,116,685521994426512940,685521478472550141,210,
1,C15H27NO10,[M + H]+,C15H28NO10+,,0,705,44,535,41,227,3,308,7,0,444,0,786,0,786,1,883,,382,171,68,1,130,685521995307317029,685521478548047623,212,
1,C9H19NO4,[M + H]+,C9H20NO4+,,1,000,33,837,33,837,0,000,7,0,647,4,344,4,344,0,560,,206,139,68,1,134,685522003096139898,685521478510298882,211,
1,C15H27NO10,[M + Na]+,C15H27NNaO10+,,0,966,20,462,16,918,3,544,5,0,860,0,630,1,068,2,309,,404,154,69,1,143,685522004497037693,685521478589990668,213,
1,C21H31N3O10,[M + H]+,C21H32N3O10+,,0,973,52,201,48,305,3,896,16,0,940,0,470,0,586,-0,161,,486,208,69,1,144,685522009228212795,685521478627739409,214,
1,C11H17NO4,[M + H]+,C11H18NO4+,,1,000,56,871,56,871,0,000,15,0,899,1,635,1,694,1,054,,228,123,69,1,150,685522009949633166,685521478711625499,216,
1,C13H23NO7,[M + H]+,C13H24NO7+,,0,333,42,225,42,225,0,000,17,0,968,2,749,2,749,0,658,,306,155,69,1,152,685522014039079750,685521478669682454,215,
1,C13H24N2O7,[M + H]+,C13H25N2O7+,,0,983,47,967,47,967,0,000,9,0,788,0,877,1,079,0,506,,321,166,70,1,162,685522016962510215,685521478745179936,217,
1,C14H26O10,[M + Na]+,C14H26NaO10+,,0,999,30,167,30,167,0,000,8,0,897,1,304,1,304,1,915,,377,143,70,1,165,685522033009926536,685521478787122981,218,
1,C10H17NO5,[M + H]+,C10H18NO5+,,0,499,44,535,44,535,0,000,6,0,577,1,669,1,669,0,822,,232,118,70,1,171,685522031822938440,685521478829066026,219,
1,C9H16O3S,[M + H]+,C9H17O3S+,,0,534,62,812,62,812,0,000,7,0,623,3,747,3,747,2,819,,205,090,71,1,183,685522033001537917,685521478908757812,221,
1,C11H20O9,[M + Na]+,C11H20NaO9+,,0,936,10,794,7,497,3,297,2,0,261,1,793,1,793,1,959,,319,101,71,1,183,685522034914140882,685521478866814767,220,
1,C11H15NO5,[M + H]+,C11H16NO5+,,0,250,48,050,48,050,0,000,15,0,729,1,501,1,607,-8,051,,242,100,72,1,203,685522065536757653,685521479034586947,225,
1,C14H22N2O7,[M + H]+,C14H23N2O7+,,1,000,88,903,86,136,2,766,41,0,962,0,678,1,010,0,700,,331,150,72,1,204,685522067721990382,685521478946506553,223,
1,C10H13NO2,[M + H]+,C10H14NO2+,,1,000,58,355,55,259,3,095,18,0,727,1,746,1,746,0,681,,180,102,72,1,205,685522063540268388,685521478988449598,224,
1,C12H12OSi,[M + H]+,C12H13OSi+,,0,995,10,011,10,011,0,000,2,0,210,0,754,2,860,2,566,,201,074,72,1,206,685522062755933465,685521479076529992,226,
1,C15H22N2O7,[M + H]+,C15H23N2O7+,,1,000,120,821,114,895,5,925,49,0,942,0,302,0,791,1,306,,343,150,72,1,207,685522074948777129,685521479122667341,227,
1,C9H15ClN2O4S,[M + H]+,C9H16ClN2O4S+,,0,877,51,689,51,689,0,000,9,0,945,5,326,5,326,3,843,,283,052,73,1,217,685522072503497786,685521479168804690,228,
1,C11H17NO6,[M + H]+,C11H18NO6+,,1,000,162,620,156,782,5,838,50,0,972,0,851,0,930,1,392,,260,113,74,1,230,685522075330458851,685521479214942039,229,
1,C11H17NO6,[M + Na]+,C11H17NNaO6+,,0,704,19,260,19,260,0,000,4,0,898,1,099,1,099,2,081,,282,095,74,1,233,685522066690191436,685521479273662300,230,
1,C11H20O8,[M + Na]+,C11H20NaO8+,,0,791,6,699,6,699,0,000,1,0,098,2,013,2,013,1,622,,303,106,75,1,252,685522077247256214,685521479315605345,231,
1,C14H27NO8,[M + H]+,C14H28NO8+,,0,998,71,654,71,654,0,000,31,0,937,1,722,1,722,0,912,,338,181,76,1,271,685522082146203448,685521479353354086,232,
1,C8H12N3O4,[M + H]+,C8H13N3O4+,,0,858,18,860,16,204,2,656,6,0,625,-0,982,1,025,-3,629,,215,089,76,1,273,685522076525835873,685521479395297131,233,
1,C13H25NO8,[M + H]+,C13H26NO8+,,0,986,54,028,50,948,3,080,18,0,810,1,881,1,881,1,233,,324,166,76,1,274,685522092883622833,685521479433045872,234,
1,C12H17N5O4,[M + H]+,C12H18N5O4+,,1,000,56,920,56,920,0,000,16,0,640,1,444,1,923,0,989,,296,136,79,1,316,685522091260427008,685521479470794613,235,
1,C10H14N4O2,[M + Na]+,C10H14N4NaO2+,,0,536,27,351,27,351,0,000,7,0,807,-0,923,0,923,-4,086,,245,100,79,1,317,685522089989552783,685521479512737658,236,
1,C11H18N6O7,[M + H]+,C11H19N6O7+,,0,841,32,949,30,647,2,302,15,0,724,2,450,2,450,3,102,,347,132,80,1,337,685522093093338078,685521479546292095,238,
1,C16H31NO8,[M + H]+,C16H32NO8+,,0,772,66,744,66,744,0,000,12,0,728,4,913,4,913,1,513,,366,213,82,1,361,685522102941564607,685521479588235140,239,
1,C13H16N3O3,[M + H]+,C13H17N3O3+,,0,989,35,633,35,633,0,000,9,0,572,0,324,1,063,-8,847,,263,124,82,1,369,685522103134502624,685521479625983881,240,
1,C16H26N2O8,[M + H]+,C16H27N2O8+,,0,999,102,394,96,433,5,961,49,0,959,0,685,0,925,1,617,,375,177,83,1,381,685522109065248612,685521479667926926,241,
1,C10H17NO6,[M + H]+,C10H18NO6+,,0,898,73,134,73,134,0,000,10,0,652,-0,410,1,508,1,456,,248,113,83,1,389,685522127360803212,685521479709869971,243,
1,C14H22N2O6,[M + H]+,C14H23N2O6+,,0,993,47,129,47,129,0,000,26,0,910,-0,147,0,539,0,833,,315,155,84,1,397,685522127910257258,685521479747618712,244,
1,C15H21NO3,[M + H]+,C15H22NO3+,,1,000,104,219,101,855,2,364,21,0,614,-0,337,1,074,1,254,,264,160,84,1,406,685522128275161745,685521479831504802,246,
1,C13H16N3O2,[M + H]+,C13H17N3O2+,,0,974,39,557,39,557,0,000,9,0,715,-0,794,2,866,-9,664,,247,129,85,1,410,685522134893773691,685521479869253543,247,
1,C15H29NO8,[M + H]+,C15H30NO8+,,0,829,76,428,76,428,0,000,13,0,836,1,195,1,326,1,351,,352,197,85,1,411,685522136638605187,685521479907002284,248,
1,C12H22O9,[M + Na]+,C12H22NaO9+,,0,875,15,714,15,714,0,000,4,0,423,2,221,2,282,3,773,,333,117,85,1,412,685522138299555099,685521479789561757,245,
1,C10H18O8,[M + Na]+,C10H18NaO8+,,0,443,4,308,4,308,0,000,0,0,000,2,210,2,210,2,133,,289,090,85,1,412,685522138869980558,685521479948945329,249,
1,C13H22N2O6,[M + H]+,C13H23N2O6+,,0,333,26,628,26,628,0,000,11,0,954,2,501,2,501,0,650,,303,155,85,1,417,685522138853203324,685521480028637115,251,
1,C16H19N9O3,[M + H]+,C16H20N9O3+,,0,052,2,000,2,000,0,000,0,0,000,,,-4,705,,386,167,85,1,420,685522139612372618,685521479986694070,250,
1,C15H20N4O7,[M + Na]+,C15H20N4NaO7+,,0,512,9,169,9,169,0,000,4,0,636,-0,413,1,248,0,035,,391,122,85,1,423,685522146977571294,685521480066385856,252,
