id,rt,rt_range:min,rt_range:max,mz,mz_range:min,mz_range:max,height,area,intensity_range:min,intensity_range:max,fragment_scans,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML:feature_state,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML:mz,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML:mz_range:min,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML:mz_range:max,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML:rt,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML:rt_range:min,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML:rt_range:max,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML:height,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML:area,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML:intensity_range:min,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML:intensity_range:max,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML:fwhm,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML:tailing_factor,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML:asymmetry_factor,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML:fragment_scans
550,6.7295,2.3387,9.6414,381.11778,381.11685,381.12006,9.708E5,2.668E6,1.013E5,9.708E5,0,DETECTED,381.11778,381.11685,381.12006,6.7295,2.3387,9.6414,9.708E5,2.668E6,1.013E5,9.708E5,2.7034,0.8316,0.7397,
551,6.7295,3.7284,10.0707,383.13351,383.13248,383.13461,1.25E6,3.315E6,1.022E5,1.25E6,0,DETECTED,383.13351,383.13248,383.13461,6.7295,3.7284,10.0707,1.25E6,3.315E6,1.022E5,1.25E6,2.6935,0.7994,0.9252,
552,6.7295,2.9658,9.4839,388.16052,388.15787,388.1629,7.336E5,1.46E6,1E5,7.336E5,0,DETECTED,388.16052,388.15787,388.1629,6.7295,2.9658,9.4839,7.336E5,1.46E6,1E5,7.336E5,0.6861,0.8659,0.498,
553,6.7295,1.115,9.4839,418.17112,418.16861,418.17404,5.716E5,9.79E5,1.007E5,5.716E5,0,DETECTED,418.17112,418.16861,418.17404,6.7295,1.115,9.4839,5.716E5,9.79E5,1.007E5,5.716E5,1.5521,0.7453,1.2197,
554,6.7295,3.9319,9.518,430.17198,430.16983,430.1741,8.187E5,1.872E6,1.001E5,8.187E5,1,DETECTED,430.17198,430.16983,430.1741,6.7295,3.9319,9.518,8.187E5,1.872E6,1.001E5,8.187E5,1.6566,0.9984,1.3171,1
555,6.7295,4.6772,9.6767,432.18711,432.18561,432.18979,5.885E5,1.085E6,1.006E5,5.885E5,0,DETECTED,432.18711,432.18561,432.18979,6.7295,4.6772,9.6767,5.885E5,1.085E6,1.006E5,5.885E5,2.0941,1.218,1.8817,
556,6.7295,0.7896,12.0473,437.19501,437.19138,437.19855,6.41E5,1.618E6,1.001E5,6.41E5,0,DETECTED,437.19501,437.19138,437.19855,6.7295,0.7896,12.0473,6.41E5,1.618E6,1.001E5,6.41E5,0.3233,0.9476,1.6708,
557,6.7295,4.4318,9.7097,472.18204,472.17929,472.18423,8.443E5,1.863E6,1.012E5,8.443E5,3,DETECTED,472.18204,472.17929,472.18423,6.7295,4.4318,9.7097,8.443E5,1.863E6,1.012E5,8.443E5,2.2446,1.1485,1.2907,3
558,6.7463,5.0445,8.6741,332.22215,332.22021,332.22302,7.443E5,8.798E5,1.006E5,7.443E5,0,DETECTED,332.22215,332.22021,332.22302,6.7463,5.0445,8.6741,7.443E5,8.798E5,1.006E5,7.443E5,0.2264,1.0664,0.9959,
559,6.7463,0.7896,10.8175,345.14487,345.14304,345.14743,6.345E5,8.62E5,1.001E5,6.345E5,0,DETECTED,345.14487,345.14304,345.14743,6.7463,0.7896,10.8175,6.345E5,8.62E5,1.001E5,6.345E5,0.9052,0.8417,0.5823,
560,6.7463,4.8347,9.0437,466.17083,466.16772,466.17401,7.462E5,1.397E6,1.018E5,7.462E5,0,DETECTED,466.17083,466.16772,466.17401,6.7463,4.8347,9.0437,7.462E5,1.397E6,1.018E5,7.462E5,1.8986,1.1009,1.2916,
561,6.7627,0.8078,9.8523,332.18574,332.18262,332.18759,9.54E5,1.422E6,1.004E5,9.54E5,0,DETECTED,332.18574,332.18262,332.18759,6.7627,0.8078,9.8523,9.54E5,1.422E6,1.004E5,9.54E5,1.7691,0.7594,0.1922,
562,6.7627,0.7896,10.7618,376.21158,376.20807,376.21295,1.536E6,1.472E6,1.005E5,1.536E6,1,DETECTED,376.21158,376.20807,376.21295,6.7627,0.7896,10.7618,1.536E6,1.472E6,1.005E5,1.536E6,1.3696,0.8779,0.6261,1
563,6.7627,4.4573,9.1586,481.13328,481.13202,481.13495,5.994E5,9.469E5,1.013E5,5.994E5,0,DETECTED,481.13328,481.13202,481.13495,6.7627,4.4573,9.1586,5.994E5,9.469E5,1.013E5,5.994E5,2.3185,1.0196,0.8616,
564,6.7824,4.4318,10.4478,313.12837,313.12766,313.12955,5.901E5,1.458E6,1.025E5,5.901E5,0,DETECTED,313.12837,313.12766,313.12955,6.7824,4.4318,10.4478,5.901E5,1.458E6,1.025E5,5.901E5,1.7962,1.2797,0.8646,
565,6.7824,5.6355,11.515,360.23799,360.23679,360.23932,9.465E5,3.539E5,1.003E5,9.465E5,1,DETECTED,360.23799,360.23679,360.23932,6.7824,5.6355,11.515,9.465E5,3.539E5,1.003E5,9.465E5,4.3641,2.5632,14.4963,1
566,6.7824,0.7896,10.3946,418.22171,418.21841,418.22379,7.431E5,8.974E5,1.005E5,7.431E5,0,DETECTED,418.22171,418.21841,418.22379,6.7824,0.7896,10.3946,7.431E5,8.974E5,1.005E5,7.431E5,0.8007,0.8014,1.8371,
567,6.7989,0.7896,7.8355,247.14426,247.14362,247.14471,1.485E6,9.008E5,1.007E5,1.485E6,4,DETECTED,247.14426,247.14362,247.14471,6.7989,0.7896,7.8355,1.485E6,9.008E5,1.007E5,1.485E6,1.8345,0.5314,0.201,4
568,6.7989,5.0445,9.6767,278.2117,278.21127,278.21237,5.829E5,4.657E5,1.004E5,5.829E5,0,DETECTED,278.2117,278.21127,278.21237,6.7989,5.0445,9.6767,5.829E5,4.657E5,1.004E5,5.829E5,0.4388,1.3202,0.4703,
569,6.7989,2.4555,10.6169,335.11265,335.11145,335.11426,1.029E6,2.775E6,1.009E5,1.029E6,0,DETECTED,335.11265,335.11145,335.11426,6.7989,2.4555,10.6169,1.029E6,2.775E6,1.009E5,1.029E6,2.7678,1.0176,1.0264,
570,6.7989,5.1489,8.5798,372.21665,372.21393,372.21832,5.647E5,5.824E5,1.026E5,5.647E5,0,DETECTED,372.21665,372.21393,372.21832,6.7989,5.1489,8.5798,5.647E5,5.824E5,1.026E5,5.647E5,1.2901,1.0397,1.2373,
571,6.7989,6.7627,6.9248,477.02293,477.02121,477.0231,2.32E6,1.202E5,1.127E5,2.32E6,1,DETECTED,477.02293,477.02121,477.0231,6.7989,6.7627,6.9248,2.32E6,1.202E5,1.127E5,2.32E6,0.0478,2.7853,4.1079,1
572,6.8154,4.6772,10.7776,169.08586,169.08408,169.08629,1.818E6,4.271E5,1.007E5,1.818E6,1,DETECTED,169.08586,169.08408,169.08629,6.8154,4.6772,10.7776,1.818E6,4.271E5,1.007E5,1.818E6,0.5774,1.2859,0.1484,1
573,6.8154,0.7896,12.1139,381.16744,381.16443,381.1705,1.197E6,3.387E6,1.001E5,1.197E6,2,DETECTED,381.16744,381.16443,381.1705,6.8154,0.7896,12.1139,1.197E6,3.387E6,1.001E5,1.197E6,0.4522,1.0596,1.2704,2
574,6.829,6.7989,13.0497,354.27467,354.27185,354.27533,6.597E5,4.365E4,1.015E5,6.597E5,0,DETECTED,354.27467,354.27185,354.27533,6.829,6.7989,13.0497,6.597E5,4.365E4,1.015E5,6.597E5,0.0691,103.8049,209.4127,
575,6.8614,0.7896,7.0453,182.11763,182.11745,182.11798,1.608E6,1.831E5,1.016E5,1.608E6,1,DETECTED,182.11763,182.11745,182.11798,6.8614,0.7896,7.0453,1.608E6,1.831E5,1.016E5,1.608E6,1.5635,0.6395,0.0721,1
576,6.8614,0.7896,8.6156,198.11254,198.11223,198.11298,2.029E6,2.336E5,1.012E5,2.029E6,1,DETECTED,198.11254,198.11223,198.11298,6.8614,0.7896,8.6156,2.029E6,2.336E5,1.012E5,2.029E6,0.8015,0.5407,0.0394,1
577,6.8614,1.2242,9.9097,304.15449,304.15347,304.15601,4.484E7,4.734E6,1.007E5,4.484E7,3,DETECTED,304.15449,304.15347,304.15601,6.8614,1.2242,9.9097,4.484E7,4.734E6,1.007E5,4.484E7,0.0624,0.5192,2.3923,3
578,6.8614,4.4089,7.1525,305.15789,305.15747,305.15961,8.119E6,8.529E5,1.008E5,8.119E6,1,DETECTED,305.15789,305.15747,305.15961,6.8614,4.4089,7.1525,8.119E6,8.529E5,1.008E5,8.119E6,2.4551,0.5221,181.6687,1
579,6.8614,4.4779,9.9097,366.22778,366.22681,366.22916,6.861E5,8.918E5,1.022E5,6.861E5,0,DETECTED,366.22778,366.22681,366.22916,6.8614,4.4779,9.9097,6.861E5,8.918E5,1.022E5,6.861E5,2.1136,1.1395,1.28,
580,6.8614,2.3617,10.5716,377.12304,377.12,377.12527,1.168E6,3.225E6,1.012E5,1.168E6,0,DETECTED,377.12304,377.12,377.12527,6.8614,2.3617,10.5716,1.168E6,3.225E6,1.012E5,1.168E6,2.462,0.5885,1.3684,
581,6.8614,4.1821,9.6767,405.11751,405.11514,405.11984,7.425E5,1.887E6,1.004E5,7.425E5,0,DETECTED,405.11751,405.11514,405.11984,6.8614,4.1821,9.6767,7.425E5,1.887E6,1.004E5,7.425E5,2.026,1.0254,1.0071,
582,6.8614,4.2489,10.2614,424.15906,424.15707,424.16251,9.906E5,2.101E6,1.075E5,9.906E5,1,DETECTED,424.15906,424.15707,424.16251,6.8614,4.2489,10.2614,9.906E5,2.101E6,1.075E5,9.906E5,1.8055,1.1507,0.7331,1
583,6.8614,4.205,10.0707,425.14366,425.14035,425.14648,1.526E6,3.683E6,1.013E5,1.526E6,4,DETECTED,425.14366,425.14035,425.14648,6.8614,4.205,10.0707,1.526E6,3.683E6,1.013E5,1.526E6,2.6878,1.0398,1.1436,4
584,6.8777,4.5847,8.6741,494.16629,494.16284,494.16846,5.754E5,7.767E5,1.005E5,5.754E5,0,DETECTED,494.16629,494.16284,494.16846,6.8777,4.5847,8.6741,5.754E5,7.767E5,1.005E5,5.754E5,2.0724,0.8917,1.1726,
585,6.8918,4.271,11.066,301.1073,301.10602,301.10904,6.64E5,2.123E6,1.01E5,6.64E5,0,DETECTED,301.1073,301.10602,301.10904,6.8918,4.271,11.066,6.64E5,2.123E6,1.01E5,6.64E5,4.0735,1.2963,1.6897,
586,6.8918,3.6365,9.797,341.12369,341.12201,341.12546,7.596E5,1.998E6,1.015E5,7.596E5,0,DETECTED,341.12369,341.12201,341.12546,6.8918,3.6365,9.797,7.596E5,1.998E6,1.015E5,7.596E5,2.7621,0.9462,0.749,
587,6.8918,3.7962,11.0852,349.12843,349.12714,349.13013,1.495E6,4.306E6,1.001E5,1.495E6,4,DETECTED,349.12843,349.12714,349.13013,6.8918,3.7962,11.0852,1.495E6,4.306E6,1.001E5,1.495E6,2.8617,1.2533,1.5703,4
588,6.8918,3.0798,9.2076,409.11267,409.11038,409.11523,6.398E5,1.566E6,1.003E5,6.398E5,0,DETECTED,409.11267,409.11038,409.11523,6.8918,3.0798,9.2076,6.398E5,1.566E6,1.003E5,6.398E5,2.1211,0.8037,0.5265,
589,6.8918,5.2922,11.6891,462.24939,462.24707,462.25351,1.172E6,5.009E5,1.002E5,1.172E6,1,DETECTED,462.24939,462.24707,462.25351,6.8918,5.2922,11.6891,1.172E6,5.009E5,1.002E5,1.172E6,0.0495,3.1246,2.579,1
590,6.8918,4.7227,9.8705,468.18586,468.18341,468.19012,9.978E5,2.052E6,1.13E5,9.978E5,0,DETECTED,468.18586,468.18341,468.19012,6.8918,4.7227,9.8705,9.978E5,2.052E6,1.13E5,9.978E5,2.046,1.1866,1.3784,
591,6.9097,4.984,7.9862,274.1649,274.16379,274.16577,8.642E5,8.627E4,1.01E5,8.642E5,0,DETECTED,274.1649,274.16379,274.16577,6.9097,4.984,7.9862,8.642E5,8.627E4,1.01E5,8.642E5,0.0428,0.7795,3.8333,
592,6.9097,0.7896,8.4736,368.13366,368.13187,368.13556,9.561E5,2.194E6,1.022E5,9.561E5,1,DETECTED,368.13366,368.13187,368.13556,6.9097,0.7896,8.4736,9.561E5,2.194E6,1.022E5,9.561E5,2.256,0.6278,0.3349,1
593,6.9097,4.1593,9.6929,413.14399,413.14133,413.14624,1.037E6,2.375E6,1.006E5,1.037E6,0,DETECTED,413.14399,413.14133,413.14624,6.9097,4.1593,9.6929,1.037E6,2.375E6,1.006E5,1.037E6,2.1815,0.9818,1.1095,
594,6.9097,0.7896,10.4478,452.19112,452.18707,452.19485,8.449E5,1.87E6,1.038E5,8.449E5,0,DETECTED,452.19112,452.18707,452.19485,6.9097,0.7896,10.4478,8.449E5,1.87E6,1.038E5,8.449E5,2.3595,0.7891,2.2766,
595,6.9097,5.3141,9.4136,527.17424,527.17151,527.17725,5.175E5,8.974E5,1.005E5,5.175E5,0,DETECTED,527.17424,527.17151,527.17725,6.9097,5.3141,9.4136,5.175E5,8.974E5,1.005E5,5.175E5,1.1017,1.2846,1.1988,
596,6.9248,6.845,6.9863,200.17571,200.17561,200.17593,6.055E5,3.825E4,1.097E5,6.055E5,0,DETECTED,200.17571,200.17561,200.17593,6.9248,6.845,6.9863,6.055E5,3.825E4,1.097E5,6.055E5,0.0543,0.8856,0.6528,
597,6.9248,4.8793,11.8604,225.0911,225.09053,225.09155,5.145E5,1.692E6,1.007E5,5.145E5,0,DETECTED,225.0911,225.09053,225.09155,6.9248,4.8793,11.8604,5.145E5,1.692E6,1.007E5,5.145E5,3.4416,1.7065,3.0985,
598,6.9248,0.7896,11.2649,259.09671,259.09616,259.09909,6.712E5,2.106E6,1.017E5,6.712E5,0,DETECTED,259.09671,259.09616,259.09909,6.9248,0.7896,11.2649,6.712E5,2.106E6,1.017E5,6.712E5,2.207,0.8537,1.7552,
599,6.9248,5.2711,8.3218,286.18026,286.17947,286.18146,2.208E6,5.716E5,1.003E5,2.208E6,2,DETECTED,286.18026,286.17947,286.18146,6.9248,5.2711,8.3218,2.208E6,5.716E5,1.003E5,2.208E6,0.2153,0.6671,0.1432,2
600,6.9248,4.0229,9.9097,333.09699,333.09586,333.09857,5.195E5,1.307E6,1.01E5,5.195E5,0,DETECTED,333.09699,333.09586,333.09857,6.9248,4.0229,9.9097,5.195E5,1.307E6,1.01E5,5.195E5,1.5956,1.0143,0.9719,
601,6.9248,5.1878,9.8523,344.22226,344.21912,344.22433,2.684E6,6.34E5,1.018E5,2.684E6,1,DETECTED,344.22226,344.21912,344.22433,6.9248,5.1878,9.8523,2.684E6,6.34E5,1.018E5,2.684E6,0.0413,1.3169,0.3028,1
602,6.9248,0.7896,9.2076,420.16526,420.16226,420.16669,6.471E5,1.151E6,1.019E5,6.471E5,0,DETECTED,420.16526,420.16226,420.16669,6.9248,0.7896,9.2076,6.471E5,1.151E6,1.019E5,6.471E5,1.4273,0.686,0.7785,
603,6.9248,4.1364,9.8142,435.12776,435.12466,435.1304,9.591E5,2.262E6,1.006E5,9.591E5,0,DETECTED,435.12776,435.12466,435.1304,6.9248,4.1364,9.8142,9.591E5,2.262E6,1.006E5,9.591E5,1.8947,1.0181,0.9646,
604,6.9248,4.4779,8.5494,436.1603,436.15707,436.16248,7.692E5,1.346E6,1.001E5,7.692E5,0,DETECTED,436.1603,436.15707,436.16248,6.9248,4.4779,8.5494,7.692E5,1.346E6,1.001E5,7.692E5,1.4928,0.832,0.7027,
605,6.9248,4.1593,9.4657,441.1387,441.13501,441.14194,8.701E5,1.876E6,1.005E5,8.701E5,0,DETECTED,441.1387,441.13501,441.14194,6.9248,4.1593,9.4657,8.701E5,1.876E6,1.005E5,8.701E5,2.5295,0.9594,0.9448,
606,6.9248,4.4573,8.6461,488.17664,488.17316,488.1799,5.571E5,9.918E5,1.02E5,5.571E5,0,DETECTED,488.17664,488.17316,488.1799,6.9248,4.4573,8.6461,5.571E5,9.918E5,1.02E5,5.571E5,1.1203,0.8488,0.5377,
607,6.9388,0.7896,12.3601,153.06547,153.06522,153.06599,5.21E5,1.897E6,1.01E5,5.21E5,0,DETECTED,153.06547,153.06522,153.06599,6.9388,0.7896,12.3601,5.21E5,1.897E6,1.01E5,5.21E5,4.4396,0.9408,2.4854,
608,6.9388,0.7896,10.5837,259.21268,259.21036,259.21353,1.527E6,8.594E4,1.214E5,1.527E6,1,DETECTED,259.21268,259.21036,259.21353,6.9388,0.7896,10.5837,1.527E6,8.594E4,1.214E5,1.527E6,0.0528,1.7209,2.0868,1
609,6.9388,5.4262,9.1075,271.06017,271.05972,271.06091,1.829E6,2.491E5,1.003E5,1.829E6,1,DETECTED,271.06017,271.05972,271.06091,6.9388,5.4262,9.1075,1.829E6,2.491E5,1.003E5,1.829E6,0.0622,1.7939,24.6591,1
610,6.9388,5.7687,9.0602,286.04719,286.04538,286.04825,1.24E6,7.876E4,1.041E5,1.24E6,0,DETECTED,286.04719,286.04538,286.04825,6.9388,5.7687,9.0602,1.24E6,7.876E4,1.041E5,1.24E6,0.0542,0.5443,0.1099,
611,6.9388,5.614,15.805,301.07079,301.07034,301.07202,1.352E8,9.854E6,1.007E5,1.352E8,5,DETECTED,301.07079,301.07034,301.07202,6.9388,5.614,15.805,1.352E8,9.854E6,1.007E5,1.352E8,0.0548,2.7587,3.4418,5
612,6.9388,1.0346,7.0321,301.09086,301.08975,301.0921,1.029E6,7.794E4,1.001E5,1.029E6,0,DETECTED,301.09086,301.08975,301.0921,6.9388,1.0346,7.0321,1.029E6,7.794E4,1.001E5,1.029E6,0.0568,0.5116,0.1034,
613,6.9388,6.8918,9.0766,302.0741,302.07352,302.07532,2.398E7,1.591E6,1.044E5,2.398E7,0,DETECTED,302.0741,302.07352,302.07532,6.9388,6.8918,9.0766,2.398E7,1.591E6,1.044E5,2.398E7,0.0538,2.6135,3.1756,
614,6.9388,6.9097,7.2922,303.07636,303.07587,303.07779,2.743E6,1.714E5,1.091E5,2.743E6,0,DETECTED,303.07636,303.07587,303.07779,6.9388,6.9097,7.2922,2.743E6,1.714E5,1.091E5,2.743E6,0.0543,2.8007,2.7138,
615,6.9388,0.7896,9.7097,340.17567,340.17395,340.17679,2.088E7,4.418E6,1.001E5,2.088E7,7,DETECTED,340.17567,340.17395,340.17679,6.9388,0.7896,9.7097,2.088E7,4.418E6,1.001E5,2.088E7,0.5647,0.6031,0.062,7
616,6.9388,0.7896,12.6337,341.17938,341.17563,341.18188,3.89E6,4.434E5,1.09E5,3.89E6,0,DETECTED,341.17938,341.17563,341.18188,6.9388,0.7896,12.6337,3.89E6,4.434E5,1.09E5,3.89E6,0.5675,0.5065,1.6119,
617,6.9388,4.0459,11.1239,351.14399,351.14288,351.14624,1.912E6,5.434E6,1.003E5,1.912E6,14,DETECTED,351.14399,351.14288,351.14624,6.9388,4.0459,11.1239,1.912E6,5.434E6,1.003E5,1.912E6,2.6322,1.2401,1.7947,14
618,6.9388,3.2198,10.6738,353.12324,353.12207,353.1254,1.152E6,3.171E6,1.005E5,1.152E6,0,DETECTED,353.12324,353.12207,353.1254,6.9388,3.2198,10.6738,1.152E6,3.171E6,1.005E5,1.152E6,2.4539,0.909,0.899,
619,6.9388,0.7896,8.6741,358.20096,358.19754,358.20203,2.118E6,8.661E5,1.005E5,2.118E6,3,DETECTED,358.20096,358.19754,358.20203,6.9388,0.7896,8.6741,2.118E6,8.661E5,1.005E5,2.118E6,1.0067,0.9447,0.5696,3
620,6.9388,5.6515,9.0437,359.20511,359.20386,359.20734,6.142E5,8.101E4,1.05E5,6.142E5,0,DETECTED,359.20511,359.20386,359.20734,6.9388,5.6515,9.0437,6.142E5,8.101E4,1.05E5,6.142E5,1.6404,1.3176,3.1594,
621,6.9388,4.4089,9.0935,388.2474,388.24438,388.24939,2.057E6,9.262E5,1.015E5,2.057E6,2,DETECTED,388.2474,388.24438,388.24939,6.9388,4.4089,9.0935,2.057E6,9.262E5,1.015E5,2.057E6,0.7408,1.1728,1.3983,2
622,6.9388,4.8561,9.7597,477.13777,477.13477,477.14099,6.673E5,1.483E6,1.018E5,6.673E5,0,DETECTED,477.13777,477.13477,477.14099,6.9388,4.8561,9.7597,6.673E5,1.483E6,1.018E5,6.673E5,2.0392,1.1772,1.7636,
623,6.9388,4.4573,9.2414,500.17682,500.17365,500.18036,7.197E5,1.342E6,1.002E5,7.197E5,0,DETECTED,500.17682,500.17365,500.18036,6.9388,4.4573,9.2414,7.197E5,1.342E6,1.002E5,7.197E5,2.1369,0.964,0.8282,
624,6.9533,4.519,11.515,235.09664,235.09567,235.09737,7.439E5,2E6,1.013E5,7.439E5,0,DETECTED,235.09664,235.09567,235.09737,6.9533,4.519,11.515,7.439E5,2E6,1.013E5,7.439E5,1.6939,1.437,1.2854,
625,6.9533,5.6901,7.1364,299.05537,299.05496,299.05759,1.217E6,7.591E4,1.273E5,1.217E6,0,DETECTED,299.05537,299.05496,299.05759,6.9533,5.6901,7.1364,1.217E6,7.591E4,1.273E5,1.217E6,0.0554,0.5725,3.1368,
626,6.9533,6.9097,7.0004,301.05052,301.05014,301.05087,9.744E5,4.726E4,2.791E5,9.744E5,0,DETECTED,301.05052,301.05014,301.05087,6.9533,6.9097,7.0004,9.744E5,4.726E4,2.791E5,9.744E5,0.0448,1.0407,1.0814,
627,6.9533,6.9097,7.0004,301.08707,301.08691,301.08716,7.22E5,3.364E4,2.337E5,7.22E5,0,DETECTED,301.08707,301.08691,301.08716,6.9533,6.9097,7.0004,7.22E5,3.364E4,2.337E5,7.22E5,0.0474,1.0407,1.0814,
628,6.9533,3.9319,11.5858,307.1178,307.11697,307.1188,1.048E6,3.084E6,1.005E5,1.048E6,3,DETECTED,307.1178,307.11697,307.1188,6.9533,3.9319,11.5858,1.048E6,3.084E6,1.005E5,1.048E6,2.9509,1.2066,1.133,3
629,6.9533,4.0001,10.7618,355.13882,355.13748,355.14075,1.047E6,2.971E6,1.017E5,1.047E6,0,DETECTED,355.13882,355.13748,355.14075,6.9533,4.0001,10.7618,1.047E6,2.971E6,1.017E5,1.047E6,2.8849,1.1683,1.2214,
630,6.9533,4.1135,9.9454,426.1751,426.1731,426.1792,1.137E6,2.702E6,1.005E5,1.137E6,3,DETECTED,426.1751,426.1731,426.1792,6.9533,4.1135,9.9454,1.137E6,2.702E6,1.005E5,1.137E6,2.2007,0.9456,1.1134,3
631,6.9533,4.9012,9.6063,502.19263,502.1882,502.19513,5.738E5,1.172E6,1.012E5,5.738E5,0,DETECTED,502.19263,502.1882,502.19513,6.9533,4.9012,9.6063,5.738E5,1.172E6,1.012E5,5.738E5,1.5015,1.1464,1.2218,
632,6.972,1.3325,9.7419,393.13029,393.12784,393.13339,6.07E5,1.509E6,1.012E5,6.07E5,0,DETECTED,393.13029,393.12784,393.13339,6.972,1.3325,9.7419,6.07E5,1.509E6,1.012E5,6.07E5,1.987,0.7456,3.8386,
633,6.972,4.6315,10.0361,444.1874,444.1853,444.18945,9.466E5,2.107E6,1.028E5,9.466E5,0,DETECTED,444.1874,444.1853,444.18945,6.972,4.6315,10.0361,9.466E5,2.107E6,1.028E5,9.466E5,2.0569,1.1546,1.3173,
634,6.972,4.6543,9.4509,524.17783,524.17291,524.18109,5.029E5,9.55E5,1.027E5,5.029E5,0,DETECTED,524.17783,524.17291,524.18109,6.972,4.6543,9.4509,5.029E5,9.55E5,1.027E5,5.029E5,1.3396,1.0348,1.0695,
635,6.972,5.026,9.6242,556.20286,556.19904,556.20667,5.744E5,1E6,1.002E5,5.744E5,0,DETECTED,556.20286,556.19904,556.20667,6.972,5.026,9.6242,5.744E5,1E6,1.002E5,5.744E5,1.5522,1.1814,1.7429,
636,7.0004,4.0687,12.3398,159.08045,159.08023,159.08075,7.321E5,2.612E6,1.006E5,7.321E5,0,DETECTED,159.08045,159.08023,159.08075,7.0004,4.0687,12.3398,7.321E5,2.612E6,1.006E5,7.321E5,3.9003,1.4107,2.0192,
637,7.0004,4.8347,8.6741,276.13413,276.13177,276.13513,2.947E6,1.637E5,1.019E5,2.947E6,1,DETECTED,276.13413,276.13177,276.13513,7.0004,4.8347,8.6741,2.947E6,1.637E5,1.019E5,2.947E6,0.05,0.5601,0.0202,1
638,7.0004,5.4843,11.1977,334.23801,334.23672,334.24146,6.791E5,4.578E5,1.002E5,6.791E5,0,DETECTED,334.23801,334.23672,334.24146,7.0004,5.4843,11.1977,6.791E5,4.578E5,1.002E5,6.791E5,4.3057,1.8843,0.8302,
639,7.0004,3.886,10.7474,347.1128,347.11148,347.11435,8.523E5,2.492E6,1.007E5,8.523E5,0,DETECTED,347.1128,347.11148,347.11435,7.0004,3.886,10.7474,8.523E5,2.492E6,1.007E5,8.523E5,3.0049,1.1016,1.0984,
640,7.0004,4.205,9.5028,371.13381,371.13293,371.1358,7.097E5,1.589E6,1.02E5,7.097E5,0,DETECTED,371.13381,371.13293,371.1358,7.0004,4.205,9.5028,7.097E5,1.589E6,1.02E5,7.097E5,2.1865,0.9476,0.9632,
641,7.0004,3.7962,10.4677,395.13355,395.13235,395.13574,1.519E6,4.24E6,1.03E5,1.519E6,2,DETECTED,395.13355,395.13235,395.13574,7.0004,3.7962,10.4677,1.519E6,4.24E6,1.03E5,1.519E6,2.6839,0.9844,0.995,2
642,7.0004,4.0229,9.571,414.17615,414.17407,414.17831,1.163E6,2.503E6,1E5,1.163E6,2,DETECTED,414.17615,414.17407,414.17831,7.0004,4.0229,9.571,1.163E6,2.503E6,1E5,1.163E6,2.2183,0.9549,0.9141,2
643,7.0004,0.7896,12.2057,444.24378,444.23965,444.24692,2.219E6,1.368E5,1.05E5,2.219E6,1,DETECTED,444.24378,444.23965,444.24692,7.0004,0.7896,12.2057,2.219E6,1.368E5,1.05E5,2.219E6,0.0384,2.5006,0.7143,1
644,7.0004,4.6772,9.9655,465.13818,465.13553,465.14059,9.388E5,2.209E6,1.026E5,9.388E5,0,DETECTED,465.13818,465.13553,465.14059,7.0004,4.6772,9.9655,9.388E5,2.209E6,1.026E5,9.388E5,2.2374,1.1382,1.2069,
645,7.0004,4.4089,9.3465,482.1656,482.16226,482.17026,8.317E5,1.358E6,1.085E5,8.317E5,0,DETECTED,482.1656,482.16226,482.17026,7.0004,4.4089,9.3465,8.317E5,1.358E6,1.085E5,8.317E5,0.9979,0.9527,0.6831,
646,7.0004,5.2711,9.9273,537.15894,537.15601,537.16266,5.858E5,1.046E6,1.001E5,5.858E5,0,DETECTED,537.15894,537.15601,537.16266,7.0004,5.2711,9.9273,5.858E5,1.046E6,1.001E5,5.858E5,1.1046,1.3463,3.4182,
647,7.0176,6.0952,9.0602,372.25343,372.25198,372.25421,2.79E6,6.172E5,1.006E5,2.79E6,2,DETECTED,372.25343,372.25198,372.25421,7.0176,6.0952,9.0602,2.79E6,6.172E5,1.006E5,2.79E6,0.7099,1.5031,4.381,2
648,7.0176,1.4675,7.0912,378.13385,378.12997,378.13461,4.793E6,2.185E5,1.03E5,4.793E6,0,DETECTED,378.13385,378.12997,378.13461,7.0176,1.4675,7.0912,4.793E6,2.185E5,1.03E5,4.793E6,0.0455,0.5056,0.01,
