id,rt,rt_range:min,rt_range:max,mz,mz_range:min,mz_range:max,height,area,intensity_range:min,intensity_range:max,fragment_scans,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML:feature_state,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML:mz,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML:mz_range:min,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML:mz_range:max,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML:rt,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML:rt_range:min,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML:rt_range:max,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML:height,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML:area,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML:intensity_range:min,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML:intensity_range:max,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML:fwhm,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML:tailing_factor,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML:asymmetry_factor,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML:fragment_scans
1134,8.3883,0.8029,11.4208,431.16956,431.16574,431.17184,1.298E6,3.889E6,1.003E5,1.298E6,2,DETECTED,431.16956,431.16574,431.17184,8.3883,0.8029,11.4208,1.298E6,3.889E6,1.003E5,1.298E6,2.9782,0.9508,1.2297,2
1135,8.3883,0.7852,11.7313,433.18523,433.18179,433.1871,1.74E6,4.917E6,1.057E5,1.74E6,16,DETECTED,433.18523,433.18179,433.1871,8.3883,0.7852,11.7313,1.74E6,4.917E6,1.057E5,1.74E6,3.0489,1.0336,1.2321,16
1136,8.3883,5.0437,11.9755,471.20204,471.19794,471.20425,7.001E5,2.274E6,1.031E5,7.001E5,0,DETECTED,471.20204,471.19794,471.20425,8.3883,5.0437,11.9755,7.001E5,2.274E6,1.031E5,7.001E5,3.6315,1.0363,0.8666,
1137,8.3883,4.9839,10.5295,500.2135,500.20926,500.21555,8.18E5,1.763E6,1.01E5,8.18E5,0,DETECTED,500.2135,500.20926,500.21555,8.3883,4.9839,10.5295,8.18E5,1.763E6,1.01E5,8.18E5,1.7018,0.8145,0.6264,
1138,8.3883,4.9839,11.0625,501.17638,501.17212,501.18018,5.083E5,1.359E6,1.002E5,5.083E5,0,DETECTED,501.17638,501.17212,501.18018,8.3883,4.9839,11.0625,5.083E5,1.359E6,1.002E5,5.083E5,1.7552,0.8928,0.8458,
1139,8.3883,5.3211,10.5439,514.2293,514.22528,514.23248,6.528E5,1.432E6,1.014E5,6.528E5,0,DETECTED,514.2293,514.22528,514.23248,8.3883,5.3211,10.5439,6.528E5,1.432E6,1.014E5,6.528E5,1.7976,0.8514,0.6975,
1140,8.3883,5.4606,10.606,517.17024,517.16705,517.17426,5.854E5,1.269E6,1.007E5,5.854E5,0,DETECTED,517.17024,517.16705,517.17426,8.3883,5.4606,10.606,5.854E5,1.269E6,1.007E5,5.854E5,2.6224,0.8787,0.7997,
1141,8.4022,3.719,11.558,413.15908,413.15573,413.16104,6.478E5,2.39E6,1.045E5,6.478E5,0,DETECTED,413.15908,413.15573,413.16104,8.4022,3.719,11.558,6.478E5,2.39E6,1.045E5,6.478E5,3.6624,0.8369,0.692,
1142,8.4022,5.7819,11.0109,551.21083,551.2074,551.21564,8.211E5,1.926E6,1.021E5,8.211E5,0,DETECTED,551.21083,551.2074,551.21564,8.4022,5.7819,11.0109,8.211E5,1.926E6,1.021E5,8.211E5,2.244,0.9978,1.0769,
1143,8.4183,5.398,12.6981,163.03899,163.03865,163.03932,6.997E6,9.113E5,1.007E5,6.997E6,1,DETECTED,163.03899,163.03865,163.03932,8.4183,5.398,12.6981,6.997E6,9.113E5,1.007E5,6.997E6,0.03,0.6238,0.3132,1
1144,8.4183,5.2566,12.8116,183.11688,183.11644,183.11729,5.206E5,2.059E6,1.005E5,5.206E5,0,DETECTED,183.11688,183.11644,183.11729,8.4183,5.2566,12.8116,5.206E5,2.059E6,1.005E5,5.206E5,2.5535,1.1948,1.3449,
1145,8.4183,0.7369,11.6588,407.16986,407.16641,407.17188,2.148E6,6.121E6,1.01E5,2.148E6,13,DETECTED,407.16986,407.16641,407.17188,8.4183,0.7369,11.6588,2.148E6,6.121E6,1.01E5,2.148E6,2.7235,0.7184,0.9996,13
1146,8.4183,5.1515,10.9917,468.22292,468.21997,468.22641,6.96E5,1.772E6,1.007E5,6.96E5,0,DETECTED,468.22292,468.21997,468.22641,8.4183,5.1515,10.9917,6.96E5,1.772E6,1.007E5,6.96E5,2.2522,0.8939,0.8586,
1147,8.4183,5.8151,12.0763,515.22838,515.22522,515.23267,6.533E5,1.937E6,1.043E5,6.533E5,0,DETECTED,515.22838,515.22522,515.23267,8.4183,5.8151,12.0763,6.533E5,1.937E6,1.043E5,6.533E5,3.1059,1.2026,1.7955,
1148,8.434,5.0062,12.4021,345.16984,345.16669,345.17136,1.253E6,4.434E6,1.016E5,1.253E6,9,DETECTED,345.16984,345.16669,345.17136,8.434,5.0062,12.4021,1.253E6,4.434E6,1.016E5,1.253E6,3.707,1.0689,1.5057,9
1149,8.434,5.4606,10.9412,456.22348,456.22089,456.22583,6.85E5,1.741E6,1.007E5,6.85E5,0,DETECTED,456.22348,456.22089,456.22583,8.434,5.4606,10.9412,6.85E5,1.741E6,1.007E5,6.85E5,2.831,0.9216,1.0517,
1150,8.434,8.4022,8.5107,673.36923,673.36816,673.36981,1.477E6,6.661E4,2.083E5,1.477E6,1,DETECTED,673.36923,673.36816,673.36981,8.434,8.4022,8.5107,1.477E6,6.661E4,2.083E5,1.477E6,0.0379,1.7067,2.3602,1
1151,8.4515,4.6218,12.8699,199.11179,199.11143,199.11215,6.279E5,2.332E6,1.008E5,6.279E5,0,DETECTED,199.11179,199.11143,199.11215,8.4515,4.6218,12.8699,6.279E5,2.332E6,1.008E5,6.279E5,2.9838,1.0769,1.1222,
1152,8.4515,6.872,9.9293,294.24309,294.24268,294.24344,6.498E5,7.806E4,1.019E5,6.498E5,0,DETECTED,294.24309,294.24268,294.24344,8.4515,6.872,9.9293,6.498E5,7.806E4,1.019E5,6.498E5,1.5536,0.9678,0.0664,
1153,8.4515,4.757,11.5874,327.12295,327.12021,327.12564,6.702E5,2.022E6,1.002E5,6.702E5,0,DETECTED,327.12295,327.12021,327.12564,8.4515,4.757,11.5874,6.702E5,2.022E6,1.002E5,6.702E5,3.4199,0.9244,0.7342,
1154,8.4515,6.9066,10.5882,416.14012,416.13879,416.14319,1.68E6,1.808E5,1.02E5,1.68E6,0,DETECTED,416.14012,416.13879,416.14319,8.4515,6.9066,10.5882,1.68E6,1.808E5,1.02E5,1.68E6,1.5813,1.2171,5.766,
1155,8.4515,0.7852,10.0885,418.13506,418.13235,418.13708,1.028E6,2.51E5,1.012E5,1.028E6,0,DETECTED,418.13506,418.13235,418.13708,8.4515,0.7852,10.0885,1.028E6,2.51E5,1.012E5,1.028E6,0.0295,0.6981,0.0192,
1156,8.4515,0.7852,11.1601,509.2007,509.19742,509.20422,1.144E6,2.872E6,1.024E5,1.144E6,1,DETECTED,509.2007,509.19742,509.20422,8.4515,0.7852,11.1601,1.144E6,2.872E6,1.024E5,1.144E6,2.3919,0.9918,0.9489,1
1157,8.4515,5.8905,10.8475,581.22126,581.21661,581.22681,5.42E5,1.061E6,1.003E5,5.42E5,0,DETECTED,581.22126,581.21661,581.22681,8.4515,5.8905,10.8475,5.42E5,1.061E6,1.003E5,5.42E5,0.9808,0.9678,0.7253,
1158,8.467,6.1837,12.6728,267.13808,267.13724,267.13904,5.011E5,1.702E6,1.019E5,5.011E5,0,DETECTED,267.13808,267.13724,267.13904,8.467,6.1837,12.6728,5.011E5,1.702E6,1.019E5,5.011E5,3.6717,1.421,1.842,
1159,8.467,6.2383,12.9557,269.15361,269.15216,269.15466,5.556E5,2.189E6,1.033E5,5.556E5,0,DETECTED,269.15361,269.15216,269.15466,8.467,6.2383,12.9557,5.556E5,2.189E6,1.033E5,5.556E5,3.3943,1.507,2.0349,
1160,8.467,5.2786,12.2067,289.14356,289.1427,289.14505,9.478E5,3.3E6,1.055E5,9.478E5,1,DETECTED,289.14356,289.1427,289.14505,8.467,5.2786,12.2067,9.478E5,3.3E6,1.055E5,9.478E5,3.8198,1.0865,1.1145,1
1161,8.467,5.3397,11.6588,325.16465,325.1626,325.16556,6.909E5,2.098E6,1.006E5,6.909E5,0,DETECTED,325.16465,325.1626,325.16556,8.467,5.3397,11.6588,6.909E5,2.098E6,1.006E5,6.909E5,3.1982,1.0103,0.9815,
1162,8.467,5.7208,12.1179,343.15428,343.15384,343.15646,1.076E6,3.407E6,1.033E5,1.076E6,2,DETECTED,343.15428,343.15384,343.15646,8.467,5.7208,12.1179,1.076E6,3.407E6,1.033E5,1.076E6,3.7598,1.1591,1.4242,2
1163,8.467,1.3899,12.2431,369.1689,369.16605,369.17099,6.732E5,3.052E6,1.008E5,6.732E5,1,DETECTED,369.1689,369.16605,369.17099,8.467,1.3899,12.2431,6.732E5,3.052E6,1.008E5,6.732E5,4.4718,0.7668,0.5397,1
1164,8.467,4.4443,11.6726,401.1594,401.15543,401.16132,1.103E6,3.58E6,1.012E5,1.103E6,0,DETECTED,401.1594,401.15543,401.16132,8.467,4.4443,11.6726,1.103E6,3.58E6,1.012E5,1.103E6,3.4072,0.9282,0.9443,
1165,8.467,4.7808,11.8263,415.17509,415.17212,415.17673,1.181E6,3.551E6,1.029E5,1.181E6,1,DETECTED,415.17509,415.17212,415.17673,8.467,4.7808,11.8263,1.181E6,3.551E6,1.029E5,1.181E6,3.0691,0.9539,1.1266,1
1166,8.467,4.3303,11.9449,427.17507,427.17175,427.17776,6.646E5,2.421E6,1E5,6.646E5,0,DETECTED,427.17507,427.17175,427.17776,8.467,4.3303,11.9449,6.646E5,2.421E6,1E5,6.646E5,4.0877,0.9204,0.9163,
1167,8.467,1.0827,11.4208,473.18045,473.17715,473.18457,8.829E5,2.536E6,1.004E5,8.829E5,0,DETECTED,473.18045,473.17715,473.18457,8.467,1.0827,11.4208,8.829E5,2.536E6,1.004E5,8.829E5,2.9489,0.7,0.8562,
1168,8.467,7.7703,10.3769,508.18724,508.18558,508.19107,5.038E5,2.779E5,1.01E5,5.038E5,0,DETECTED,508.18724,508.18558,508.19107,8.467,7.7703,10.3769,5.038E5,2.779E5,1.01E5,5.038E5,0.6483,1.8709,2.7418,
1169,8.467,0.7852,11.0349,510.23389,510.2294,510.23718,6.253E5,1.398E6,1E5,6.253E5,0,DETECTED,510.23389,510.2294,510.23718,8.467,0.7852,11.0349,6.253E5,1.398E6,1E5,6.253E5,1.7688,0.6671,1.0228,
1170,8.467,5.959,11.196,577.22688,577.22321,577.23254,7.472E5,1.522E6,1.021E5,7.472E5,0,DETECTED,577.22688,577.22321,577.23254,8.467,5.959,11.196,7.472E5,1.522E6,1.021E5,7.472E5,2.1618,1.0441,1.1932,
1171,8.4825,4.2621,11.9755,163.07534,163.07494,163.07564,6.88E5,1.779E6,1.003E5,6.88E5,0,DETECTED,163.07534,163.07494,163.07564,8.4825,4.2621,11.9755,6.88E5,1.779E6,1.003E5,6.88E5,1.9725,0.9138,0.6044,
1172,8.4972,4.7122,11.3656,237.11236,237.1122,237.11287,2.231E6,1.376E6,1.013E5,2.231E6,2,DETECTED,237.11236,237.1122,237.11287,8.4972,4.7122,11.3656,2.231E6,1.376E6,1.013E5,2.231E6,0.1407,0.7814,0.5226,2
1173,8.4972,8.467,8.6365,295.21707,295.21674,295.21753,6.933E5,5.252E4,1.175E5,6.933E5,0,DETECTED,295.21707,295.21674,295.21753,8.4972,8.467,8.6365,6.933E5,5.252E4,1.175E5,6.933E5,0.0709,2.8034,3.9826,
1174,8.4972,4.2621,11.0625,309.13324,309.13123,309.13409,1.931E6,3.492E6,1.01E5,1.931E6,7,DETECTED,309.13324,309.13123,309.13409,8.4972,4.2621,11.0625,1.931E6,3.492E6,1.01E5,1.931E6,0.9232,0.8087,0.6118,7
1175,8.4972,4.8962,10.8088,414.21274,414.21127,414.21497,5.835E5,1.557E6,1.014E5,5.835E5,0,DETECTED,414.21274,414.21127,414.21497,8.4972,4.8962,10.8088,5.835E5,1.557E6,1.014E5,5.835E5,2.0649,0.821,0.7091,
1176,8.4972,5.5713,10.767,444.2238,444.22156,444.22638,6.352E5,1.17E6,1.012E5,6.352E5,0,DETECTED,444.2238,444.22156,444.22638,8.4972,5.5713,10.767,6.352E5,1.17E6,1.012E5,6.352E5,1.5924,0.8879,0.8181,
1177,8.4972,8.467,8.5761,463.01501,463.01474,463.01559,8.989E5,4.122E4,1.96E5,8.989E5,0,DETECTED,463.01501,463.01474,463.01559,8.4972,8.467,8.5761,8.989E5,4.122E4,1.96E5,8.989E5,0.0371,1.804,2.6081,
1178,8.4972,8.467,8.5617,465.01226,465.0119,465.01288,8.397E5,3.783E4,2.122E5,8.397E5,0,DETECTED,465.01226,465.0119,465.01288,8.4972,8.467,8.5617,8.397E5,3.783E4,2.122E5,8.397E5,0.0464,1.566,2.1321,
1179,8.4972,6.1669,11.2513,591.24253,591.2381,591.24884,5.702E5,1.258E6,1.002E5,5.702E5,0,DETECTED,591.24253,591.2381,591.24884,8.4972,6.1669,11.2513,5.702E5,1.258E6,1.002E5,5.702E5,2.1717,1.0909,1.1429,
1180,8.5107,0.7852,12.2262,153.09104,153.09074,153.0914,2.67E6,7.25E5,1.002E5,2.67E6,0,DETECTED,153.09104,153.09074,153.0914,8.5107,0.7852,12.2262,2.67E6,7.25E5,1.002E5,2.67E6,0.0579,1.2011,0.1611,
1181,8.5107,5.6854,12.507,327.15919,327.15631,327.16159,8.151E5,2.836E6,1.049E5,8.151E5,0,DETECTED,327.15919,327.15631,327.16159,8.5107,5.6854,12.507,8.151E5,2.836E6,1.049E5,8.151E5,4.146,1.2072,1.3304,
1182,8.5107,6.0477,12.6327,329.17489,329.17255,329.17609,9.2E5,3.196E6,1.004E5,9.2E5,2,DETECTED,329.17489,329.17255,329.17609,8.5107,6.0477,12.6327,9.2E5,3.196E6,1.004E5,9.2E5,3.9474,1.3367,2.602,2
1183,8.5107,0.7852,11.7313,495.22135,495.21759,495.2247,8.984E5,2.237E6,1.018E5,8.984E5,0,DETECTED,495.22135,495.21759,495.2247,8.5107,0.7852,11.7313,8.984E5,2.237E6,1.018E5,8.984E5,1.9377,0.7084,1.2435,
1184,8.5107,6.1188,10.7865,607.23725,607.23303,607.24298,5.095E5,9.939E5,1.012E5,5.095E5,0,DETECTED,607.23725,607.23303,607.24298,8.5107,6.1188,10.7865,5.095E5,9.939E5,1.012E5,5.095E5,2.064,0.9757,1.253,
1185,8.5289,4.3531,12.5393,221.11736,221.11592,221.11777,1.425E6,2.667E6,1.006E5,1.425E6,1,DETECTED,221.11736,221.11592,221.11777,8.5289,4.3531,12.5393,1.425E6,2.667E6,1.006E5,1.425E6,1.6942,1.0426,1.2423,1
1186,8.5442,6.0674,13.0361,257.15364,257.15292,257.15448,5.259E5,2.1E6,1.004E5,5.259E5,0,DETECTED,257.15364,257.15292,257.15448,8.5442,6.0674,13.0361,5.259E5,2.1E6,1.004E5,5.259E5,4.0465,1.4068,2.073,
1187,8.5442,4.5137,12.0545,441.191,441.18787,441.19333,6.16E5,2.239E6,1.038E5,6.16E5,0,DETECTED,441.191,441.18787,441.19333,8.5442,4.5137,12.0545,6.16E5,2.239E6,1.038E5,6.16E5,5.1484,0.9355,1.0775,
1188,8.5442,6.1541,11.3444,537.23184,537.22797,537.23602,7.734E5,1.786E6,1.042E5,7.734E5,0,DETECTED,537.23184,537.22797,537.23602,8.5442,6.1541,11.3444,7.734E5,1.786E6,1.042E5,7.734E5,2.3581,1.0858,1.4032,
1189,8.5442,6.0674,10.8475,605.22212,605.21692,605.22656,5.222E5,9.991E5,1.01E5,5.222E5,0,DETECTED,605.22212,605.21692,605.22656,8.5442,6.0674,10.8475,5.222E5,9.991E5,1.01E5,5.222E5,1.287,0.965,0.7845,
1190,8.5617,8.5289,9.2077,426.30024,426.29965,426.30081,8.292E5,6.417E4,1.518E5,8.292E5,0,DETECTED,426.30024,426.29965,426.30081,8.5617,8.5289,9.2077,8.292E5,6.417E4,1.518E5,8.292E5,0.0473,10.3581,17.2996,
1191,8.5617,0.7852,11.2305,479.19033,479.18695,479.1922,1.692E6,4.185E6,1.03E5,1.692E6,15,DETECTED,479.19033,479.18695,479.1922,8.5617,0.7852,11.2305,1.692E6,4.185E6,1.03E5,1.692E6,2.3123,0.9752,0.9536,15
1192,8.5617,0.7852,10.9716,511.21593,511.21274,511.21948,7.049E5,1.576E6,1.02E5,7.049E5,0,DETECTED,511.21593,511.21274,511.21948,8.5617,0.7852,10.9716,7.049E5,1.576E6,1.02E5,7.049E5,2.1957,0.655,1.0611,
1193,8.5617,5.959,12.8232,522.3425,522.33813,522.34338,1.813E6,2.616E5,1.002E5,1.813E6,2,DETECTED,522.3425,522.33813,522.34338,8.5617,5.959,12.8232,1.813E6,2.616E5,1.002E5,1.813E6,5.4907,1.0967,19.3568,2
1194,8.5617,5.9261,10.9412,563.21124,563.20697,563.21545,7.581E5,1.781E6,1.029E5,7.581E5,0,DETECTED,563.21124,563.20697,563.21545,8.5617,5.9261,10.9412,7.581E5,1.781E6,1.029E5,7.581E5,2.203,0.9514,1.0815,
1195,8.5761,8.2079,8.6551,410.9658,410.96561,410.96616,1.233E6,5.972E4,1.45E5,1.233E6,0,DETECTED,410.9658,410.96561,410.96616,8.5761,8.2079,8.6551,1.233E6,5.972E4,1.45E5,1.233E6,0.0451,0.6073,0.1839,
1196,8.5761,8.5442,8.6835,412.96277,412.96249,412.96326,1.327E6,5.842E4,1.031E5,1.327E6,0,DETECTED,412.96277,412.96249,412.96326,8.5761,8.5442,8.6835,1.327E6,5.842E4,1.031E5,1.327E6,0.0314,1.871,1.9099,
1197,8.5761,0.7852,11.5416,451.19576,451.19238,451.19699,1.633E6,4.485E6,1.005E5,1.633E6,6,DETECTED,451.19576,451.19238,451.19699,8.5761,0.7852,11.5416,1.633E6,4.485E6,1.005E5,1.633E6,2.8916,1.0149,1.2338,6
1198,8.5761,6.872,9.5654,465.09634,465.09546,465.10046,8.202E5,1.053E5,1.001E5,8.202E5,0,DETECTED,465.09634,465.09546,465.10046,8.5761,6.872,9.5654,8.202E5,1.053E5,1.001E5,8.202E5,0.0643,0.7903,0.1547,
1199,8.5761,5.704,10.9212,531.18596,531.18243,531.19031,5.872E5,1.42E6,1.009E5,5.872E5,0,DETECTED,531.18596,531.18243,531.19031,8.5761,5.704,10.9212,5.872E5,1.42E6,1.009E5,5.872E5,2.3463,0.9083,0.7332,
1200,8.5918,5.2995,12.8699,213.12744,213.12697,213.12779,5.317E5,1.996E6,1.019E5,5.317E5,0,DETECTED,213.12744,213.12697,213.12779,8.5918,5.2995,12.8699,5.317E5,1.996E6,1.019E5,5.317E5,3.2081,1.1497,1.4864,
1201,8.5918,8.5617,9.7074,326.16572,326.16467,326.16833,1.228E6,5.344E4,1.035E5,1.228E6,0,DETECTED,326.16572,326.16467,326.16833,8.5918,8.5617,9.7074,1.228E6,5.344E4,1.035E5,1.228E6,0.0312,17.4854,36.4791,
1202,8.5918,4.735,11.3991,328.16323,328.15973,328.16541,7.125E5,3.615E5,1.002E5,7.125E5,0,DETECTED,328.16323,328.15973,328.16541,8.5918,4.735,11.3991,7.125E5,3.615E5,1.002E5,7.125E5,0.0505,0.8639,1.6887,
1203,8.5918,8.0416,11.2684,440.27973,440.2774,440.28375,1.995E6,2.164E5,1.029E5,1.995E6,1,DETECTED,440.27973,440.2774,440.28375,8.5918,8.0416,11.2684,1.995E6,2.164E5,1.029E5,1.995E6,0.0515,1.3066,6.119,1
1204,8.5918,6.4625,11.5732,561.23229,561.2276,561.23694,6.777E5,1.726E6,1.016E5,6.777E5,0,DETECTED,561.23229,561.2276,561.23694,8.5918,6.4625,11.5732,6.777E5,1.726E6,1.016E5,6.777E5,2.5212,1.2001,1.6569,
1205,8.6094,4.3074,12.0763,201.09104,201.0905,201.09135,6.501E5,2.403E6,1.002E5,6.501E5,0,DETECTED,201.09104,201.0905,201.09135,8.6094,4.3074,12.0763,6.501E5,2.403E6,1.002E5,6.501E5,3.9841,0.9029,0.7594,
1206,8.6094,5.2786,11.5173,461.1798,461.17749,461.1821,1.338E6,3.891E6,1.001E5,1.338E6,6,DETECTED,461.1798,461.17749,461.1821,8.6094,5.2786,11.5173,1.338E6,3.891E6,1.001E5,1.338E6,2.7782,0.9131,0.8947,6
1207,8.6094,5.7625,11.6889,463.19557,463.19269,463.19751,1.62E6,4.488E6,1.085E5,1.62E6,14,DETECTED,463.19557,463.19269,463.19751,8.6094,5.7625,11.6889,1.62E6,4.488E6,1.085E5,1.62E6,3.1654,1.0741,1.147,14
1208,8.6094,0.7852,11.8665,489.21143,489.20688,489.21567,1.215E6,3.199E6,1.019E5,1.215E6,2,DETECTED,489.21143,489.20688,489.21567,8.6094,0.7852,11.8665,1.215E6,3.199E6,1.019E5,1.215E6,2.92,1.1674,1.5097,2
1209,8.6094,5.5713,11.4584,505.20594,505.20163,505.20969,1.248E6,3.286E6,1.035E5,1.248E6,9,DETECTED,505.20594,505.20163,505.20969,8.6094,5.5713,11.4584,1.248E6,3.286E6,1.035E5,1.248E6,2.4084,0.9953,1.0745,9
1210,8.6094,5.6641,11.5416,549.23198,549.22852,549.23712,7.909E5,2.034E6,1.001E5,7.909E5,0,DETECTED,549.23198,549.22852,549.23712,8.6094,5.6641,11.5416,7.909E5,2.034E6,1.001E5,7.909E5,2.5911,0.9978,1.3438,
1211,8.6094,5.8905,11.2866,575.21151,575.20795,575.2168,6.055E5,1.237E6,1.014E5,6.055E5,0,DETECTED,575.21151,575.20795,575.2168,8.6094,5.8905,11.2866,6.055E5,1.237E6,1.014E5,6.055E5,2.3698,0.9923,0.898,
1212,8.6233,6.6206,11.9585,325.14371,325.14313,325.14557,6.24E5,1.535E6,1.034E5,6.24E5,0,DETECTED,325.14371,325.14313,325.14557,8.6233,6.6206,11.9585,6.24E5,1.535E6,1.034E5,6.24E5,3.2827,1.3326,1.5988,
1213,8.6233,8.5442,10.571,425.31141,425.30856,425.31448,5.917E5,7.897E4,1.053E5,5.917E5,0,DETECTED,425.31141,425.30856,425.31448,8.6233,8.5442,10.571,5.917E5,7.897E4,1.053E5,5.917E5,1.9381,12.8102,1.4681,
1214,8.6233,8.5107,8.8732,442.33767,442.33722,442.33841,1.384E6,1.72E5,1.119E5,1.384E6,1,DETECTED,442.33767,442.33722,442.33841,8.6233,8.5107,8.8732,1.384E6,1.72E5,1.119E5,1.384E6,0.1209,1.3345,1.3268,1
1215,8.6233,0.7852,11.3656,481.20599,481.2027,481.2081,1.211E6,2.997E6,1.014E5,1.211E6,0,DETECTED,481.20599,481.2027,481.2081,8.6233,0.7852,11.3656,1.211E6,2.997E6,1.014E5,1.211E6,2.7244,1.0244,0.3376,
1216,8.6233,0.7852,11.6889,509.23685,509.23315,509.24081,6.376E5,1.57E6,1.014E5,6.376E5,0,DETECTED,509.23685,509.23315,509.24081,8.6233,0.7852,11.6889,6.376E5,1.57E6,1.014E5,6.376E5,2.3352,0.6956,2.4516,
1217,8.6233,6.7548,11.3991,539.24799,539.24457,539.25104,5.03E5,7.37E5,1.007E5,5.03E5,0,DETECTED,539.24799,539.24457,539.25104,8.6233,6.7548,11.3991,5.03E5,7.37E5,1.007E5,5.03E5,1.8927,1.2428,1.4855,
1218,8.6365,0.7852,11.3262,341.15999,341.15787,341.16245,7.419E5,1.884E6,1E5,7.419E5,0,DETECTED,341.15999,341.15787,341.16245,8.6365,0.7852,11.3262,7.419E5,1.884E6,1E5,7.419E5,0.733,0.6713,0.6297,
1219,8.6365,0.7852,11.8263,403.17481,403.17123,403.17679,1.593E6,4.795E6,1.004E5,1.593E6,10,DETECTED,403.17481,403.17123,403.17679,8.6365,0.7852,11.8263,1.593E6,4.795E6,1.004E5,1.593E6,3.4031,0.9459,0.9928,10
1220,8.6365,8.5918,12.2641,428.25639,428.25272,428.25687,3.946E6,1.993E5,1.138E5,3.946E6,1,DETECTED,428.25639,428.25272,428.25687,8.6365,8.5918,12.2641,3.946E6,1.993E5,1.138E5,3.946E6,0.0386,2.2715,3.0292,1
1221,8.6365,6.9214,8.7159,430.25474,430.25333,430.25803,1.005E6,5.837E4,1.113E5,1.005E6,0,DETECTED,430.25474,430.25333,430.25803,8.6365,6.9214,8.7159,1.005E6,5.837E4,1.113E5,1.005E6,0.0437,0.5232,0.1876,
1222,8.6365,8.5107,8.8418,447.29335,447.29092,447.29504,6.991E5,8.771E4,1.015E5,6.991E5,0,DETECTED,447.29335,447.29092,447.29504,8.6365,8.5107,8.8418,6.991E5,8.771E4,1.015E5,6.991E5,0.1176,1.3159,1.0731,
1223,8.6365,5.2152,11.2684,559.21761,559.21344,559.22278,5.368E5,1.325E6,1.019E5,5.368E5,0,DETECTED,559.21761,559.21344,559.22278,8.6365,5.2152,11.2684,5.368E5,1.325E6,1.019E5,5.368E5,2.8248,0.8846,1.6032,
1224,8.6551,8.6233,15.9952,213.14632,213.14618,213.14708,6.998E5,4.511E4,1.015E5,6.998E5,0,DETECTED,213.14632,213.14618,213.14708,8.6551,8.6233,15.9952,6.998E5,4.511E4,1.015E5,6.998E5,0.0482,115.989,230.5585,
1225,8.6551,4.4695,9.4108,299.11248,299.11035,299.11334,1.578E6,8.522E5,1.005E5,1.578E6,1,DETECTED,299.11248,299.11035,299.11334,8.6551,4.4695,9.4108,1.578E6,8.522E5,1.005E5,1.578E6,0.051,0.7999,0.5591,1
1226,8.6551,5.4176,12.7274,303.15924,303.15854,303.16037,9.931E5,3.6E6,1.052E5,9.931E5,1,DETECTED,303.15924,303.15854,303.16037,8.6551,5.4176,12.7274,9.931E5,3.6E6,1.052E5,9.931E5,3.8982,1.1289,1.4576,1
1227,8.6551,4.735,10.9212,471.16541,471.16196,471.16907,5.344E5,1.336E6,1.012E5,5.344E5,0,DETECTED,471.16541,471.16196,471.16907,8.6551,4.735,10.9212,5.344E5,1.336E6,1.012E5,5.344E5,2.2355,0.789,0.5141,
1228,8.6551,8.2829,9.3234,490.31656,490.31467,490.31805,7.412E6,4.704E5,1.013E5,7.412E6,1,DETECTED,490.31656,490.31467,490.31805,8.6551,8.2829,9.3234,7.412E6,4.704E5,1.013E5,7.412E6,0.0459,0.7578,0.2186,1
1229,8.6551,8.2829,8.8566,491.31992,491.31885,491.32083,2.252E6,1.358E5,1.108E5,2.252E6,0,DETECTED,491.31992,491.31885,491.32083,8.6551,8.2829,8.8566,2.252E6,1.358E5,1.108E5,2.252E6,0.0525,0.8095,0.2162,
1230,8.6835,1.0598,8.9407,408.22982,408.22684,408.23428,5.762E6,7.58E5,1.016E5,5.762E6,3,DETECTED,408.22982,408.22684,408.23428,8.6835,1.0598,8.9407,5.762E6,7.58E5,1.016E5,5.762E6,0.4244,0.6801,0.1706,3
1231,8.6992,4.9393,12.4637,237.11133,237.1098,237.11218,2.938E6,8.979E5,1.017E5,2.938E6,3,DETECTED,237.11133,237.1098,237.11218,8.6992,4.9393,12.4637,2.938E6,8.979E5,1.017E5,2.938E6,0.3987,0.8516,0.0944,3
