id,rt,rt_range:min,rt_range:max,mz,mz_range:min,mz_range:max,height,area,intensity_range:min,intensity_range:max,fragment_scans,datafile:DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep2.mzML:feature_state,datafile:DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep2.mzML:mz,datafile:DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep2.mzML:mz_range:min,datafile:DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep2.mzML:mz_range:max,datafile:DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep2.mzML:rt,datafile:DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep2.mzML:rt_range:min,datafile:DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep2.mzML:rt_range:max,datafile:DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep2.mzML:height,datafile:DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep2.mzML:area,datafile:DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep2.mzML:intensity_range:min,datafile:DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep2.mzML:intensity_range:max,datafile:DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep2.mzML:fwhm,datafile:DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep2.mzML:tailing_factor,datafile:DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep2.mzML:asymmetry_factor,datafile:DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep2.mzML:fragment_scans
781,6.9448,4.9418,11.5626,341.17931,341.1756,341.18121,6.122E6,6.315E5,1.026E5,6.122E6,0,DETECTED,341.17931,341.1756,341.18121,6.9448,4.9418,11.5626,6.122E6,6.315E5,1.026E5,6.122E6,0.5833,0.5317,8.9101,
782,6.9448,3.2149,10.6738,353.12316,353.12238,353.12521,1.337E6,3.668E6,1.006E5,1.337E6,0,DETECTED,353.12316,353.12238,353.12521,6.9448,3.2149,10.6738,1.337E6,3.668E6,1.006E5,1.337E6,2.3181,1.0418,1.1186,
783,6.9448,4.2197,10.4532,358.20092,358.19754,358.2037,3.064E6,1.065E6,1.001E5,3.064E6,2,DETECTED,358.20092,358.19754,358.2037,6.9448,4.2197,10.4532,3.064E6,1.065E6,1.001E5,3.064E6,0.0469,0.7611,0.2447,2
784,6.9448,5.39,8.756,359.20511,359.20416,359.20728,8.442E5,1.237E5,1.017E5,8.442E5,0,DETECTED,359.20511,359.20416,359.20728,6.9448,5.39,8.756,8.442E5,1.237E5,1.017E5,8.442E5,1.623,1.0825,0.2833,
785,6.9448,1.0581,11.2298,361.1283,361.12616,361.12967,1.457E6,4.269E6,1.018E5,1.457E6,1,DETECTED,361.1283,361.12616,361.12967,6.9448,1.0581,11.2298,1.457E6,4.269E6,1.018E5,1.457E6,2.6725,3.5429,1.7618,1
786,6.9448,4.3538,12.3771,388.24719,388.24414,388.25003,2.256E6,1.272E6,1.006E5,2.256E6,4,DETECTED,388.24719,388.24414,388.25003,6.9448,4.3538,12.3771,2.256E6,1.272E6,1.006E5,2.256E6,0.1316,1.4725,8.6866,4
787,6.9448,3.9936,9.7222,408.16429,408.16107,408.16782,1.077E6,2.475E6,1.002E5,1.077E6,0,DETECTED,408.16429,408.16107,408.16782,6.9448,3.9936,9.7222,1.077E6,2.475E6,1.002E5,1.077E6,2.1658,0.8702,0.7857,
788,6.9448,2.9895,9.3139,409.11266,409.1102,409.11554,8.673E5,1.763E6,1.008E5,8.673E5,0,DETECTED,409.11266,409.1102,409.11554,6.9448,2.9895,9.3139,8.673E5,1.763E6,1.008E5,8.673E5,2.1088,0.7995,0.5149,
789,6.9448,4.0842,9.2231,439.12279,439.11954,439.12543,8.665E5,1.747E6,1.014E5,8.665E5,0,DETECTED,439.12279,439.11954,439.12543,6.9448,4.0842,9.2231,8.665E5,1.747E6,1.014E5,8.665E5,1.1769,0.8982,0.7723,
790,6.9448,4.9418,10.5167,528.20827,528.20477,528.21198,8.88E5,1.823E6,1.029E5,8.88E5,0,DETECTED,528.20827,528.20477,528.21198,6.9448,4.9418,10.5167,8.88E5,1.823E6,1.029E5,8.88E5,1.7053,1.3917,2.2978,
791,6.96,4.2197,12.4168,235.09661,235.09554,235.09799,8.487E5,2.363E6,1.006E5,8.487E5,0,DETECTED,235.09661,235.09554,235.09799,6.96,4.2197,12.4168,8.487E5,2.363E6,1.006E5,8.487E5,3.3036,1.4956,1.5607,
792,6.96,5.4489,9.1613,271.06016,271.0575,271.06079,1.921E6,3.352E5,1.003E5,1.921E6,1,DETECTED,271.06016,271.0575,271.06079,6.96,5.4489,9.1613,1.921E6,3.352E5,1.003E5,1.921E6,0.0595,3.3477,7.3384,1
793,6.96,6.9164,9.0724,286.04717,286.047,286.04779,1.593E6,8.912E4,1.011E5,1.593E6,1,DETECTED,286.04717,286.047,286.04779,6.96,6.9164,9.0724,1.593E6,8.912E4,1.011E5,1.593E6,0.05,1.8207,1.3623,1
794,6.96,5.0039,12.5792,290.21149,290.21085,290.21222,9.256E5,9.676E5,1.008E5,9.256E5,0,DETECTED,290.21149,290.21085,290.21222,6.96,5.0039,12.5792,9.256E5,9.676E5,1.008E5,9.256E5,1.3134,1.9363,1.474,
795,6.96,3.9936,10.8256,293.1021,293.10117,293.10361,8.621E5,2.194E6,1.023E5,8.621E5,0,DETECTED,293.1021,293.10117,293.10361,6.96,3.9936,10.8256,8.621E5,2.194E6,1.023E5,8.621E5,0.8505,1.1516,1.3821,
796,6.96,5.7058,7.164,299.0553,299.05484,299.05783,1.114E6,8.292E4,1.486E5,1.114E6,0,DETECTED,299.0553,299.05484,299.05783,6.96,5.7058,7.164,1.114E6,8.292E4,1.486E5,1.114E6,1.4246,0.5813,5.7136,
797,6.96,4.0395,11.5886,349.12839,349.12717,349.13007,1.694E6,4.973E6,1.025E5,1.694E6,1,DETECTED,349.12839,349.12717,349.13007,6.96,4.0395,11.5886,1.694E6,4.973E6,1.025E5,1.694E6,3.1502,1.1634,1.6793,1
798,6.96,3.3754,10.786,359.1128,359.11081,359.11426,8.442E5,2.101E6,1.031E5,8.442E5,0,DETECTED,359.1128,359.11081,359.11426,6.96,3.3754,10.786,8.442E5,2.101E6,1.031E5,8.442E5,1.9524,1.0337,1.2279,
799,6.96,3.3082,9.9031,381.11776,381.11642,381.11966,1.179E6,2.922E6,1.01E5,1.179E6,0,DETECTED,381.11776,381.11642,381.11966,6.96,3.3082,9.9031,1.179E6,2.922E6,1.01E5,1.179E6,1.817,0.9274,0.8775,
800,6.96,2.4306,9.5317,396.16466,396.16281,396.16675,1.332E6,3.22E6,1.01E5,1.332E6,0,DETECTED,396.16466,396.16281,396.16675,6.96,2.4306,9.5317,1.332E6,3.22E6,1.01E5,1.332E6,2.1091,0.7461,0.7095,
801,6.96,4.6384,9.6613,443.1543,443.15198,443.15787,8.856E5,1.526E6,1.01E5,8.856E5,0,DETECTED,443.1543,443.15198,443.15787,6.96,4.6384,9.6613,8.856E5,1.526E6,1.01E5,8.856E5,1.5416,1.0818,0.9577,
802,6.978,3.9936,11.6788,319.11789,319.11713,319.11893,1.167E6,3.64E6,1.001E5,1.167E6,0,DETECTED,319.11789,319.11713,319.11893,6.978,3.9936,11.6788,1.167E6,3.64E6,1.001E5,1.167E6,2.8567,1.2086,1.8412,
803,6.978,0.7613,11.4,354.17702,354.17422,354.1803,1.828E6,4.554E5,1.011E5,1.828E6,1,DETECTED,354.17702,354.17422,354.1803,6.978,0.7613,11.4,1.828E6,4.554E5,1.011E5,1.828E6,0.0426,3.4342,3.5469,1
804,6.978,1.361,10.8256,393.13035,393.12827,393.13327,9.144E5,1.727E6,1.007E5,9.144E5,1,DETECTED,393.13035,393.12827,393.13327,6.978,1.361,10.8256,9.144E5,1.727E6,1.007E5,9.144E5,1.3981,0.8425,0.3137,1
805,6.978,4.1739,10.0851,405.11746,405.11502,405.11942,9.188E5,2.154E6,1.018E5,9.188E5,0,DETECTED,405.11746,405.11502,405.11942,6.978,4.1739,10.0851,9.188E5,2.154E6,1.018E5,9.188E5,2.577,1.054,1.026,
806,6.978,4.6173,10.0551,455.15396,455.15125,455.15656,1.304E6,2.944E6,1.008E5,1.304E6,1,DETECTED,455.15396,455.15125,455.15656,6.978,4.6173,10.0551,1.304E6,2.944E6,1.008E5,1.304E6,2.4482,1.1486,1.4514,1
807,6.978,4.9627,9.3952,523.14371,523.14032,523.1474,5.326E5,9.174E5,1.034E5,5.326E5,0,DETECTED,523.14371,523.14032,523.1474,6.978,4.9627,9.3952,5.326E5,9.174E5,1.034E5,5.326E5,1.5259,1.0997,1.0605,
808,6.9928,4.2406,10.8058,263.09152,263.09085,263.09259,6.709E5,1.864E6,1.004E5,6.709E5,0,DETECTED,263.09152,263.09085,263.09259,6.9928,4.2406,10.8058,6.709E5,1.864E6,1.004E5,6.709E5,1.8525,1.1927,0.7813,
809,6.9928,4.8998,7.6847,318.18158,318.17993,318.18314,1.261E6,2.134E5,1.007E5,1.261E6,0,DETECTED,318.18158,318.17993,318.18314,6.9928,4.8998,7.6847,1.261E6,2.134E5,1.007E5,1.261E6,0.0433,0.5789,0.0903,
810,6.9928,0.7987,9.6151,354.15449,354.1525,354.15656,1.454E6,3.416E6,1.005E5,1.454E6,2,DETECTED,354.15449,354.1525,354.15656,6.9928,0.7987,9.6151,1.454E6,3.416E6,1.005E5,1.454E6,1.2322,0.7893,0.7562,2
811,6.9928,4.2197,9.7561,371.13376,371.13269,371.13614,8.634E5,1.899E6,1.011E5,8.634E5,0,DETECTED,371.13376,371.13269,371.13614,6.9928,4.2197,9.7561,8.634E5,1.899E6,1.011E5,8.634E5,1.1091,0.9982,0.7891,
812,6.9928,0.8108,9.4421,388.16045,388.15805,388.16309,8.034E5,1.667E6,1.004E5,8.034E5,0,DETECTED,388.16045,388.15805,388.16309,6.9928,0.8108,9.4421,8.034E5,1.667E6,1.004E5,8.034E5,0.8473,0.6981,0.5049,
813,6.9928,0.7816,10.3849,394.18537,394.18195,394.18756,9.698E5,2.836E6,1.003E5,9.698E5,0,DETECTED,394.18537,394.18195,394.18756,6.9928,0.7816,10.3849,9.698E5,2.836E6,1.003E5,9.698E5,1.4756,0.7731,0.5015,
814,6.9928,3.3524,9.4698,400.16052,400.15799,400.16266,1.135E6,2.491E6,1.006E5,1.135E6,1,DETECTED,400.16052,400.15799,400.16266,6.9928,3.3524,9.4698,1.135E6,2.491E6,1.006E5,1.135E6,2.2705,0.9006,0.5725,1
815,6.9928,4.2406,9.7066,441.13866,441.1355,441.14191,1.03E6,2.227E6,1.007E5,1.03E6,0,DETECTED,441.13866,441.1355,441.14191,6.9928,4.2406,9.7066,1.03E6,2.227E6,1.007E5,1.03E6,2.0571,0.9746,1.1115,
816,6.9928,4.3766,10.2104,444.18717,444.18512,444.18948,1.157E6,2.593E6,1.105E5,1.157E6,0,DETECTED,444.18717,444.18512,444.18948,6.9928,4.3766,10.2104,1.157E6,2.593E6,1.105E5,1.157E6,1.8664,1.215,1.1546,
817,6.9928,5.1349,9.1931,450.17604,450.1731,450.17847,9.563E5,1.462E6,1.074E5,9.563E5,0,DETECTED,450.17604,450.1731,450.17847,6.9928,5.1349,9.1931,9.563E5,1.462E6,1.074E5,9.563E5,1.2297,1.0922,1.1765,
818,6.9928,4.7725,12.5174,451.21069,451.20645,451.21411,5.256E5,1.37E6,1.004E5,5.256E5,0,DETECTED,451.21069,451.20645,451.21411,6.9928,4.7725,12.5174,5.256E5,1.37E6,1.004E5,5.256E5,1.0236,1.7441,1.641,
819,6.9928,4.6384,9.7066,460.18197,460.17865,460.18448,8.285E5,1.494E6,1.003E5,8.285E5,0,DETECTED,460.18197,460.17865,460.18448,6.9928,4.6384,9.7066,8.285E5,1.494E6,1.003E5,8.285E5,1.9875,1.0763,1.0535,
820,6.9928,4.1052,9.1311,470.16542,470.16312,470.17032,1.054E6,2.038E6,1.01E5,1.054E6,0,DETECTED,470.16542,470.16312,470.17032,6.9928,4.1052,9.1311,1.054E6,2.038E6,1.01E5,1.054E6,1.9018,0.8749,0.7717,
821,6.9928,4.6173,10.7526,488.17658,488.17212,488.17902,8.546E5,1.167E6,1.009E5,8.546E5,0,DETECTED,488.17658,488.17212,488.17902,6.9928,4.6173,10.7526,8.546E5,1.167E6,1.009E5,8.546E5,0.509,1.2914,0.7224,
822,7.0052,4.8576,9.3459,276.13411,276.13177,276.13544,3.344E6,2.035E5,1.02E5,3.344E6,1,DETECTED,276.13411,276.13177,276.13544,7.0052,4.8576,9.3459,3.344E6,2.035E5,1.02E5,3.344E6,0.0458,1.0115,0.0197,1
823,7.0052,1.272,10.4227,321.0971,321.09616,321.09958,6.546E5,1.657E6,1.018E5,6.546E5,0,DETECTED,321.0971,321.09616,321.09958,7.0052,1.272,10.4227,6.546E5,1.657E6,1.018E5,6.546E5,2.0641,0.798,1.0473,
824,7.0052,4.6173,9.2098,329.12361,329.12238,329.12714,5.508E5,8.135E5,1.024E5,5.508E5,0,DETECTED,329.12361,329.12238,329.12714,7.0052,4.6173,9.2098,5.508E5,8.135E5,1.024E5,5.508E5,1.3132,0.9616,0.857,
825,7.0052,3.9253,10.5471,423.12801,423.12451,423.13068,1.24E6,3.114E6,1.015E5,1.24E6,1,DETECTED,423.12801,423.12451,423.13068,7.0052,3.9253,10.5471,1.24E6,3.114E6,1.015E5,1.24E6,2.9211,1.0148,1.0239,1
826,7.0052,4.569,9.5818,436.15993,436.15707,436.16367,9.04E5,1.677E6,1.006E5,9.04E5,0,DETECTED,436.15993,436.15707,436.16367,7.0052,4.569,9.5818,9.04E5,1.677E6,1.006E5,9.04E5,1.1855,1.0288,0.8237,
827,7.0052,6.1086,12.4514,444.2435,444.23969,444.2467,3.126E6,2.346E5,1.004E5,3.126E6,1,DETECTED,444.2435,444.23969,444.2467,7.0052,6.1086,12.4514,3.126E6,2.346E5,1.004E5,3.126E6,0.0537,24.3944,0.06,1
828,7.0183,5.342,13.1134,334.23775,334.23602,334.24081,6.931E5,6.43E5,1.001E5,6.931E5,0,DETECTED,334.23775,334.23602,334.24081,7.0183,5.342,13.1134,6.931E5,6.43E5,1.001E5,6.931E5,0.7321,2.318,1.4598,
829,7.0183,1.0012,10.8741,355.11746,355.11395,355.11978,5.597E5,1.665E6,1.001E5,5.597E5,0,DETECTED,355.11746,355.11395,355.11978,7.0183,1.0012,10.8741,5.597E5,1.665E6,1.001E5,5.597E5,2.0581,0.8204,1.1481,
830,7.0183,6.0753,9.502,372.25342,372.25183,372.25494,4.296E6,7.152E5,1.007E5,4.296E6,1,DETECTED,372.25342,372.25183,372.25494,7.0183,6.0753,9.502,4.296E6,7.152E5,1.007E5,4.296E6,0.0546,1.1133,4.0513,1
831,7.0183,6.6347,12.9636,373.25778,373.25607,373.2597,1.003E6,2.518E5,1.005E5,1.003E6,0,DETECTED,373.25778,373.25607,373.2597,7.0183,6.6347,12.9636,1.003E6,2.518E5,1.005E5,1.003E6,5.6057,8.2497,9.3162,
832,7.0183,4.5259,7.1104,378.1339,378.13031,378.13577,4.825E6,2.315E5,1.136E5,4.825E6,0,DETECTED,378.1339,378.13031,378.13577,7.0183,4.5259,7.1104,4.825E6,2.315E5,1.136E5,4.825E6,0.049,0.5318,0.1354,
833,7.0183,3.6536,10.4714,393.11765,393.11539,393.11996,1.041E6,2.866E6,1.014E5,1.041E6,0,DETECTED,393.11765,393.11539,393.11996,7.0183,3.6536,10.4714,1.041E6,2.866E6,1.014E5,1.041E6,2.5262,0.9229,0.7497,
834,7.0183,4.5259,9.5317,420.16512,420.16174,420.1676,7.786E5,1.441E6,1.009E5,7.786E5,0,DETECTED,420.16512,420.16174,420.1676,7.0183,4.5259,9.5317,7.786E5,1.441E6,1.009E5,7.786E5,1.1023,1.0042,0.9883,
835,7.0183,4.8369,9.3776,494.16636,494.16296,494.16925,6.587E5,9.782E5,1.041E5,6.587E5,0,DETECTED,494.16636,494.16296,494.16925,7.0183,4.8369,9.3776,6.587E5,9.782E5,1.041E5,6.587E5,1.456,1.0408,1.9497,
836,7.0183,4.796,9.2375,510.16186,510.1575,510.16534,5.618E5,9.745E5,1.057E5,5.618E5,0,DETECTED,510.16186,510.1575,510.16534,7.0183,4.796,9.2375,5.618E5,9.745E5,1.057E5,5.618E5,1.39,0.9993,0.8932,
837,7.0183,5.9228,10.5006,583.20084,583.1955,583.20557,5.471E5,8.092E5,1.013E5,5.471E5,0,DETECTED,583.20084,583.1955,583.20557,7.0183,5.9228,10.5006,5.471E5,8.092E5,1.013E5,5.471E5,0.3639,2.0894,8.6866,
838,7.0328,4.5473,11.2298,221.08091,221.07893,221.08148,5.545E5,1.565E6,1.004E5,5.545E5,0,DETECTED,221.08091,221.07893,221.08148,7.0328,4.5473,11.2298,5.545E5,1.565E6,1.004E5,5.545E5,2.3964,1.3443,1.8621,
839,7.0328,6.9928,7.1104,247.05368,247.0536,247.0538,1.82E6,9.069E4,1.829E5,1.82E6,1,DETECTED,247.05368,247.0536,247.0538,7.0328,6.9928,7.1104,1.82E6,9.069E4,1.829E5,1.82E6,0.0469,1.4699,2.08,1
840,7.0328,5.6688,7.582,285.21738,285.2168,285.2179,1.179E6,9.166E4,1.024E5,1.179E6,0,DETECTED,285.21738,285.2168,285.2179,7.0328,5.6688,7.582,1.179E6,9.166E4,1.024E5,1.179E6,0.0557,0.6083,1.0537,
841,7.0328,3.3313,9.6613,339.10787,339.10666,339.10941,7.285E5,1.812E6,1.035E5,7.285E5,0,DETECTED,339.10787,339.10666,339.10941,7.0328,3.3313,9.6613,7.285E5,1.812E6,1.035E5,7.285E5,2.3988,0.8551,0.6623,
842,7.0328,3.7454,10.0686,341.12359,341.12183,341.12592,8.825E5,2.278E6,1.041E5,8.825E5,0,DETECTED,341.12359,341.12183,341.12592,7.0328,3.7454,10.0686,8.825E5,2.278E6,1.041E5,8.825E5,1.9634,0.9617,0.8835,
843,7.0328,1.0012,11.2636,379.1386,379.13538,379.14005,2.87E6,6.13E6,1.042E5,2.87E6,5,DETECTED,379.1386,379.13538,379.14005,7.0328,1.0012,11.2636,2.87E6,6.13E6,1.042E5,2.87E6,1.6843,1.183,1.6872,5
844,7.0328,3.8129,10.2104,398.18065,398.17892,398.18219,1.165E6,3.268E6,1.002E5,1.165E6,2,DETECTED,398.18065,398.17892,398.18219,7.0328,3.8129,10.2104,1.165E6,3.268E6,1.002E5,1.165E6,2.8372,0.9402,0.9081,2
845,7.0328,4.0165,9.9364,426.17502,426.17313,426.17935,1.365E6,3.255E6,1.002E5,1.365E6,7,DETECTED,426.17502,426.17313,426.17935,7.0328,4.0165,9.9364,1.365E6,3.255E6,1.002E5,1.365E6,2.586,0.8863,0.8381,7
846,7.0328,3.9936,9.5175,442.17045,442.16815,442.17386,1.328E6,2.746E6,1.002E5,1.328E6,7,DETECTED,442.17045,442.16815,442.17386,7.0328,3.9936,9.5175,1.328E6,2.746E6,1.002E5,1.328E6,1.7045,0.8972,0.7794,7
847,7.0328,4.6173,8.8739,446.16619,446.16415,446.16882,7.516E5,1.06E6,1.03E5,7.516E5,0,DETECTED,446.16619,446.16415,446.16882,7.0328,4.6173,8.8739,7.516E5,1.06E6,1.03E5,7.516E5,1.2776,0.8811,0.7349,
848,7.0328,4.6821,10.4714,468.18576,468.18301,468.19031,1.09E6,2.53E6,1.023E5,1.09E6,0,DETECTED,468.18576,468.18301,468.19031,7.0328,4.6821,10.4714,1.09E6,2.53E6,1.023E5,1.09E6,1.933,1.2568,1.6507,
849,7.0328,4.8576,9.7222,542.18732,542.18384,542.19165,6.413E5,1.172E6,1.024E5,6.413E5,0,DETECTED,542.18732,542.18384,542.19165,7.0328,4.8576,9.7222,6.413E5,1.172E6,1.024E5,6.413E5,1.8315,1.1182,1.0377,
850,7.0328,0.7987,14.3208,653.28121,653.27576,653.28809,9.509E5,2.412E5,1.009E5,9.509E5,0,DETECTED,653.28121,653.27576,653.28809,7.0328,0.7987,14.3208,9.509E5,2.412E5,1.009E5,9.509E5,0.0278,1.0845,1.8318,
851,7.0495,4.4869,12.1139,187.07539,187.07497,187.07574,5.68E5,1.931E6,1.011E5,5.68E5,0,DETECTED,187.07539,187.07497,187.07574,7.0495,4.4869,12.1139,5.68E5,1.931E6,1.011E5,5.68E5,4.0813,1.4882,2.2368,
852,7.0495,0.7987,7.932,261.15991,261.15924,261.16052,6.902E5,4.652E5,1.002E5,6.902E5,0,DETECTED,261.15991,261.15924,261.16052,7.0495,0.7987,7.932,6.902E5,4.652E5,1.002E5,6.902E5,0.116,0.5706,0.1586,
853,7.0495,4.331,9.4698,302.21155,302.20868,302.21225,9.759E6,2.166E6,1.026E5,9.759E6,6,DETECTED,302.21155,302.20868,302.21225,7.0495,4.331,9.4698,9.759E6,2.166E6,1.026E5,9.759E6,0.7503,1.0939,0.1233,6
854,7.0495,6.2004,8.5584,303.215,303.21426,303.21552,1.906E6,3.289E5,1.015E5,1.906E6,0,DETECTED,303.215,303.21426,303.21552,7.0495,6.2004,8.5584,1.906E6,3.289E5,1.015E5,1.906E6,0.7614,1.8972,0.8465,
855,7.0495,4.9627,9.9181,415.15965,415.15771,415.16266,7.262E5,1.404E6,1.003E5,7.262E5,0,DETECTED,415.15965,415.15771,415.16266,7.0495,4.9627,9.9181,7.262E5,1.404E6,1.003E5,7.262E5,1.7441,1.1874,1.3849,
856,7.0495,4.5045,9.6613,433.1123,433.11005,433.1138,5.12E5,9.69E5,1E5,5.12E5,0,DETECTED,433.1123,433.11005,433.1138,7.0495,4.5045,9.6613,5.12E5,9.69E5,1E5,5.12E5,1.4042,1.0131,1.0681,
857,7.0495,0.7987,9.9904,434.18142,434.17746,434.1857,6.019E5,1.11E6,1.05E5,6.019E5,0,DETECTED,434.18142,434.17746,434.1857,7.0495,0.7987,9.9904,6.019E5,1.11E6,1.05E5,6.019E5,0.9011,0.7352,1.0178,
858,7.0617,0.7987,11.0716,252.15954,252.15732,252.16006,6.731E5,1.351E6,1.001E5,6.731E5,3,DETECTED,252.15954,252.15732,252.16006,7.0617,0.7987,11.0716,6.731E5,1.351E6,1.001E5,6.731E5,1.0081,0.8201,0.3127,3
859,7.0617,1.315,13.9914,310.12862,310.12659,310.13123,1.084E6,2.674E6,1.002E5,1.084E6,1,DETECTED,310.12862,310.12659,310.13123,7.0617,1.315,13.9914,1.084E6,2.674E6,1.002E5,1.084E6,0.5403,0.6762,0.3489,1
860,7.0617,5.1349,12.0398,376.24841,376.24728,376.25146,1.147E6,1.055E6,1.009E5,1.147E6,0,DETECTED,376.24841,376.24728,376.25146,7.0617,5.1349,12.0398,1.147E6,1.055E6,1.009E5,1.147E6,1.2638,1.5824,1.7208,
861,7.0617,5.8243,12.2326,394.25909,394.25784,394.26065,7.666E5,4.722E5,1.002E5,7.666E5,0,DETECTED,394.25909,394.25784,394.26065,7.0617,5.8243,12.2326,7.666E5,4.722E5,1.002E5,7.666E5,0.3708,2.5896,2.1181,
862,7.0617,4.8998,9.6471,401.14423,401.14249,401.14554,6.303E5,1.068E6,1.001E5,6.303E5,0,DETECTED,401.14423,401.14249,401.14554,7.0617,4.8998,9.6471,6.303E5,1.068E6,1.001E5,6.303E5,1.68,1.098,1.5389,
863,7.0789,5.3611,11.0271,211.09651,211.09601,211.09694,7.644E5,7.839E5,1.01E5,7.644E5,0,DETECTED,211.09651,211.09601,211.09694,7.0789,5.3611,11.0271,7.644E5,7.839E5,1.01E5,7.644E5,0.3324,1.6492,4.8433,
864,7.0789,0.7987,10.7679,270.13367,270.13266,270.13437,1.681E6,1.005E6,1.001E5,1.681E6,1,DETECTED,270.13367,270.13266,270.13437,7.0789,0.7987,10.7679,1.681E6,1.005E6,1.001E5,1.681E6,0.3871,0.5985,0.2108,1
865,7.0789,4.2855,7.344,340.19012,340.18756,340.19104,7.178E5,5.281E4,1.031E5,7.178E5,0,DETECTED,340.19012,340.18756,340.19104,7.0789,4.2855,7.344,7.178E5,5.281E4,1.031E5,7.178E5,0.0602,0.5474,0.0165,
866,7.0789,3.4684,11.1659,343.118,343.1156,343.11951,8.434E5,2.394E6,1.01E5,8.434E5,0,DETECTED,343.118,343.1156,343.11951,7.0789,3.4684,11.1659,8.434E5,2.394E6,1.01E5,8.434E5,3.3975,1.066,1.5595,
867,7.0789,5.0164,11.6378,362.23255,362.23077,362.23538,3.252E6,1.559E6,1E5,3.252E6,2,DETECTED,362.23255,362.23077,362.23538,7.0789,5.0164,11.6378,3.252E6,1.559E6,1E5,3.252E6,0.4248,0.9287,0.431,2
868,7.0789,4.9627,9.7853,417.11745,417.11523,417.11954,6.062E5,1.3E6,1.005E5,6.062E5,0,DETECTED,417.11745,417.11523,417.11954,7.0789,4.9627,9.7853,6.062E5,1.3E6,1.005E5,6.062E5,1.1068,1.1394,1.1667,
869,7.0789,5.4076,11.1787,432.23752,432.23471,432.23932,2.118E6,9.775E5,1.005E5,2.118E6,1,DETECTED,432.23752,432.23471,432.23932,7.0789,5.4076,11.1787,2.118E6,9.775E5,1.005E5,2.118E6,0.4084,1.0178,0.7191,1
870,7.0789,4.8576,10.3368,465.13805,465.13467,465.14041,1.134E6,2.46E6,1.028E5,1.134E6,0,DETECTED,465.13805,465.13467,465.14041,7.0789,4.8576,10.3368,1.134E6,2.46E6,1.028E5,1.134E6,2.1253,1.1126,1.4366,
871,7.0922,4.3538,12.2839,193.08593,193.08479,193.08644,1.242E6,2.005E6,1E5,1.242E6,1,DETECTED,193.08593,193.08479,193.08644,7.0922,4.3538,12.2839,1.242E6,2.005E6,1E5,1.242E6,0.4416,1.3118,2.4454,1
872,7.0922,6.0244,7.1943,243.08779,243.08653,243.08791,3.995E6,1.923E5,1.311E5,3.995E6,1,DETECTED,243.08779,243.08653,243.08791,7.0922,6.0244,7.1943,3.995E6,1.923E5,1.311E5,3.995E6,0.049,2.0383,1.7749,1
873,7.0922,1.7643,9.0724,262.18031,262.17953,262.18073,1.026E6,1.423E6,1.001E5,1.026E6,0,DETECTED,262.18031,262.17953,262.18073,7.0922,1.7643,9.0724,1.026E6,1.423E6,1.001E5,1.026E6,1.0725,0.6898,0.1627,
874,7.0922,4.7076,9.502,463.12229,463.11972,463.12445,6.305E5,1.151E6,1.003E5,6.305E5,0,DETECTED,463.12229,463.11972,463.12445,7.0922,4.7076,9.502,6.305E5,1.151E6,1.003E5,6.305E5,1.2363,1.0053,1.1099,
875,7.1104,0.7987,10.5471,264.12326,264.12268,264.12384,1.507E6,2.596E6,1.013E5,1.507E6,6,DETECTED,264.12326,264.12268,264.12384,7.1104,0.7987,10.5471,1.507E6,2.596E6,1.013E5,1.507E6,1.3943,0.6532,0.2592,6
876,7.1104,5.0516,13.1551,278.2116,278.21088,278.21225,7.368E5,7.949E5,1.001E5,7.368E5,0,DETECTED,278.2116,278.21088,278.21225,7.1104,5.0516,13.1551,7.368E5,7.949E5,1.001E5,7.368E5,2.4125,1.968,0.5398,
877,7.1104,4.3081,10.8058,281.10196,281.09979,281.1026,1.815E6,1.624E6,1.003E5,1.815E6,1,DETECTED,281.10196,281.09979,281.1026,7.1104,4.3081,10.8058,1.815E6,1.624E6,1.003E5,1.815E6,0.0549,1.1833,1.2849,1
878,7.1104,3.3754,10.1743,363.10746,363.10605,363.10941,8.487E5,2.179E6,1.01E5,8.487E5,0,DETECTED,363.10746,363.10605,363.10941,7.1104,3.3754,10.1743,8.487E5,2.179E6,1.01E5,8.487E5,1.629,0.9102,0.8932,
879,7.1104,4.8998,9.8186,525.15908,525.15631,525.16351,7.867E5,1.372E6,1.002E5,7.867E5,0,DETECTED,525.15908,525.15631,525.16351,7.1104,4.8998,9.8186,7.867E5,1.372E6,1.002E5,7.867E5,1.6874,1.1126,1.0832,
