id,rt,rt_range:min,rt_range:max,mz,mz_range:min,mz_range:max,height,area,intensity_range:min,intensity_range:max,fragment_scans,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML:feature_state,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML:mz,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML:mz_range:min,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML:mz_range:max,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML:rt,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML:rt_range:min,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML:rt_range:max,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML:height,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML:area,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML:intensity_range:min,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML:intensity_range:max,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML:fwhm,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML:tailing_factor,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML:asymmetry_factor,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML:fragment_scans
1112,8.3329,0.7769,11.3977,435.16439,435.16077,435.16629,1.997E6,5.369E6,1.011E5,1.997E6,17,DETECTED,435.16439,435.16077,435.16629,8.3329,0.7769,11.3977,1.997E6,5.369E6,1.011E5,1.997E6,2.5223,0.8835,0.7946,17
1113,8.3329,5.2456,10.8906,456.22345,456.22171,456.22571,6.712E5,1.699E6,1.035E5,6.712E5,0,DETECTED,456.22345,456.22171,456.22571,8.3329,5.2456,10.8906,6.712E5,1.699E6,1.035E5,6.712E5,2.6356,0.9142,0.8613,
1114,8.3329,4.9206,11.2146,485.18131,485.17874,485.18494,5.168E5,1.407E6,1.003E5,5.168E5,0,DETECTED,485.18131,485.17874,485.18494,8.3329,4.9206,11.2146,5.168E5,1.407E6,1.003E5,5.168E5,1.7581,0.9223,0.7758,
1115,8.3329,5.7188,11.1802,507.18524,507.18216,507.18808,1.284E6,3.098E6,1.019E5,1.284E6,8,DETECTED,507.18524,507.18216,507.18808,8.3329,5.7188,11.1802,1.284E6,3.098E6,1.019E5,1.284E6,2.2764,1.099,1.0274,8
1116,8.3462,4.6004,12.0598,165.09106,165.09074,165.09142,1.519E6,1.541E6,1.009E5,1.519E6,0,DETECTED,165.09106,165.09074,165.09142,8.3462,4.6004,12.0598,1.519E6,1.541E6,1.009E5,1.519E6,0.5991,1.0682,0.6503,
1117,8.3462,5.9184,11.6653,197.11732,197.117,197.11763,3.88E6,1.352E6,1.002E5,3.88E6,3,DETECTED,197.11732,197.117,197.11763,8.3462,5.9184,11.6653,3.88E6,1.352E6,1.002E5,3.88E6,1.5463,0.6522,0.6175,3
1118,8.3462,4.2939,12.3512,357.16956,357.16641,357.173,9.025E5,3.473E6,1.056E5,9.025E5,0,DETECTED,357.16956,357.16641,357.173,8.3462,4.2939,12.3512,9.025E5,3.473E6,1.056E5,9.025E5,4.1884,0.9942,1.185,
1119,8.3462,8.3,12.6892,360.2745,360.27386,360.27493,6.908E6,9.821E5,1.084E5,6.908E6,6,DETECTED,360.2745,360.27386,360.27493,8.3462,8.3,12.6892,6.908E6,9.821E5,1.084E5,6.908E6,3.8792,73.8118,30.4463,6
1120,8.3462,1.0521,12.6079,361.27782,361.2749,361.2811,1.407E6,2.072E5,1.003E5,1.407E6,0,DETECTED,361.27782,361.2749,361.2811,8.3462,1.0521,12.6079,1.407E6,2.072E5,1.003E5,1.407E6,3.9053,0.7607,0.5535,
1121,8.3462,8.3162,9.768,376.14601,376.14395,376.14709,7.685E5,7.696E4,1.056E5,7.685E5,0,DETECTED,376.14601,376.14395,376.14709,8.3462,8.3162,9.768,7.685E5,7.696E4,1.056E5,7.685E5,0.0428,24.1792,21.839,
1122,8.3462,5.4005,10.8906,413.18051,413.17804,413.18292,9.552E5,2.203E6,1.023E5,9.552E5,0,DETECTED,413.18051,413.17804,413.18292,8.3462,5.4005,10.8906,9.552E5,2.203E6,1.023E5,9.552E5,2.2626,0.9319,0.8857,
1123,8.3462,0.7769,10.781,466.20708,466.20465,466.21167,6.927E5,1.654E6,1.005E5,6.927E5,0,DETECTED,466.20708,466.20465,466.21167,8.3462,0.7769,10.781,6.927E5,1.654E6,1.005E5,6.927E5,2.06,0.6608,0.7618,
1124,8.3609,1.3387,11.999,385.16421,385.16064,385.16592,9.02E5,3.558E6,1E5,9.02E5,0,DETECTED,385.16421,385.16064,385.16592,8.3609,1.3387,11.999,9.02E5,3.558E6,1E5,9.02E5,3.6783,0.7591,0.803,
1125,8.3609,4.4273,11.5837,443.17015,443.1666,443.17221,8.606E5,2.539E6,1.002E5,8.606E5,0,DETECTED,443.17015,443.1666,443.17221,8.3609,4.4273,11.5837,8.606E5,2.539E6,1.002E5,8.606E5,2.9076,0.9097,0.8072,
1126,8.3609,7.248,12.9029,536.3582,536.35718,536.35931,9.599E5,7.861E4,1.011E5,9.599E5,0,DETECTED,536.3582,536.35718,536.35931,8.3609,7.248,12.9029,9.599E5,7.861E4,1.011E5,9.599E5,0.0435,2.5408,5.4137,
1127,8.3755,5.7743,10.9775,593.22144,593.21783,593.22705,6.614E5,1.199E6,1.008E5,6.614E5,0,DETECTED,593.22144,593.21783,593.22705,8.3755,5.7743,10.9775,6.614E5,1.199E6,1.008E5,6.614E5,1.6392,1.0002,1.248,
1128,8.3755,8.3162,8.455,639.44393,639.44257,639.44489,6.147E5,4.224E4,1.093E5,6.147E5,0,DETECTED,639.44393,639.44257,639.44489,8.3755,8.3162,8.455,6.147E5,4.224E4,1.093E5,6.147E5,0.0652,1.1713,1.433,
1129,8.3891,5.2866,12.7485,181.10116,181.09993,181.10152,8.01E5,1.852E6,1.005E5,8.01E5,0,DETECTED,181.10116,181.09993,181.10152,8.3891,5.2866,12.7485,8.01E5,1.852E6,1.005E5,8.01E5,0.7433,1.2026,1.2088,
1130,8.3891,5.3457,11.4184,283.15407,283.1521,283.15549,1.594E6,1.189E6,1.002E5,1.594E6,1,DETECTED,283.15407,283.1521,283.15549,8.3891,5.3457,11.4184,1.594E6,1.189E6,1.002E5,1.594E6,0.301,1.1304,0.9839,1
1131,8.3891,0.7769,12.1945,305.13855,305.13464,305.13992,1.39E6,4.175E6,1.005E5,1.39E6,11,DETECTED,305.13855,305.13464,305.13992,8.3891,0.7769,12.1945,1.39E6,4.175E6,1.005E5,1.39E6,4.0115,0.9718,0.8801,11
1132,8.3891,3.9306,11.0843,307.11785,307.11685,307.11877,1.206E6,3.214E6,1.009E5,1.206E6,2,DETECTED,307.11785,307.11685,307.11877,8.3891,3.9306,11.0843,1.206E6,3.214E6,1.009E5,1.206E6,2.6221,0.7955,0.5548,2
1133,8.3891,0.7769,11.2649,355.17559,355.17456,355.17883,6.973E5,1.709E6,1.017E5,6.973E5,0,DETECTED,355.17559,355.17456,355.17883,8.3891,0.7769,11.2649,6.973E5,1.709E6,1.017E5,6.973E5,2.4158,0.6889,1.0926,
1134,8.3891,7.187,9.4072,388.28477,388.28342,388.28552,8.084E5,2.411E5,1.005E5,8.084E5,0,DETECTED,388.28477,388.28342,388.28552,8.3891,7.187,9.4072,8.084E5,2.411E5,1.005E5,8.084E5,1.74,0.9234,18.0194,
1135,8.3891,0.7769,10.9601,508.21924,508.21548,508.22424,5.985E5,1.32E6,1.004E5,5.985E5,0,DETECTED,508.21924,508.21548,508.22424,8.3891,0.7769,10.9601,5.985E5,1.32E6,1.004E5,5.985E5,2.537,0.6689,0.724,
1136,8.3891,5.7188,10.7334,514.2293,514.22455,514.2323,6.368E5,1.422E6,1.003E5,6.368E5,0,DETECTED,514.2293,514.22455,514.2323,8.3891,5.7188,10.7334,6.368E5,1.422E6,1.003E5,6.368E5,2.4189,0.9389,0.7624,
1137,8.405,8.3462,8.9402,178.09933,178.09901,178.09952,2.735E7,1.414E6,1.014E5,2.735E7,0,DETECTED,178.09933,178.09901,178.09952,8.405,8.3462,8.9402,2.735E7,1.414E6,1.014E5,2.735E7,0.0436,1.1014,1.1799,
1138,8.405,6.7804,9.2529,179.10262,179.10214,179.10275,2.345E6,1.184E5,1.014E5,2.345E6,0,DETECTED,179.10262,179.10214,179.10275,8.405,6.7804,9.2529,2.345E6,1.184E5,1.014E5,2.345E6,0.0423,0.7583,0.0293,
1139,8.405,8.3462,8.5163,180.09641,180.09619,180.09692,9.41E6,4.608E5,1.124E5,9.41E6,0,DETECTED,180.09641,180.09619,180.09692,8.405,8.3462,8.5163,9.41E6,4.608E5,1.124E5,9.41E6,0.0449,1.0922,1.1453,
1140,8.405,4.4517,11.7704,237.11244,237.1123,237.11298,1.06E6,1.048E6,1.002E5,1.06E6,2,DETECTED,237.11244,237.1123,237.11298,8.405,4.4517,11.7704,1.06E6,1.048E6,1.002E5,1.06E6,1.0665,0.9273,0.6616,2
1141,8.4216,4.4044,12.726,163.03899,163.03865,163.03925,7.668E6,9.449E5,1.001E5,7.668E6,1,DETECTED,163.03899,163.03865,163.03925,8.4216,4.4044,12.726,7.668E6,9.449E5,1.001E5,7.668E6,0.0409,0.7175,0.4222,1
1142,8.4216,0.7769,11.6515,407.16988,407.16653,407.17242,2.19E6,6.354E6,1.001E5,2.19E6,21,DETECTED,407.16988,407.16653,407.17242,8.4216,0.7769,11.6515,2.19E6,6.354E6,1.001E5,2.19E6,2.8211,0.9311,1.0048,21
1143,8.4216,7.4297,11.999,412.28435,412.28232,412.28476,1.163E6,1.136E5,1.006E5,1.163E6,1,DETECTED,412.28435,412.28232,412.28476,8.4216,7.4297,11.999,1.163E6,1.136E5,1.006E5,1.163E6,0.2126,0.8634,9.8732,1
1144,8.4216,5.0857,10.8736,501.17643,501.17221,501.17944,5.134E5,1.376E6,1.003E5,5.134E5,0,DETECTED,501.17643,501.17221,501.17944,8.4216,5.0857,10.8736,5.134E5,1.376E6,1.003E5,5.134E5,2.2267,0.8675,1.0485,
1145,8.4216,5.4901,10.6244,517.17021,517.16638,517.17419,5.709E5,1.289E6,1.019E5,5.709E5,0,DETECTED,517.17021,517.16638,517.17419,8.4216,5.4901,10.6244,5.709E5,1.289E6,1.019E5,5.709E5,2.0838,0.8757,0.8185,
1146,8.4216,5.9375,10.6621,581.2211,581.21722,581.22589,5.795E5,1.071E6,1.017E5,5.795E5,0,DETECTED,581.2211,581.21722,581.22589,8.4216,5.9375,10.6621,5.795E5,1.071E6,1.017E5,5.795E5,1.0744,0.951,1.1683,
1147,8.435,5.3082,12.9029,191.08557,191.08519,191.08592,5.169E5,1.898E6,1.003E5,5.169E5,0,DETECTED,191.08557,191.08519,191.08592,8.435,5.3082,12.9029,5.169E5,1.898E6,1.003E5,5.169E5,3.8356,1.2144,1.2966,
1148,8.435,5.3298,11.6827,325.16465,325.1629,325.16589,7.564E5,2.188E6,1.006E5,7.564E5,0,DETECTED,325.16465,325.1629,325.16589,8.435,5.3298,11.6827,7.564E5,2.188E6,1.006E5,7.564E5,3.3902,1.0229,1.0163,
1149,8.435,5.164,12.4133,333.16977,333.16827,333.17206,1.29E6,4.508E6,1.04E5,1.29E6,10,DETECTED,333.16977,333.16827,333.17206,8.435,5.164,12.4133,1.29E6,4.508E6,1.04E5,1.29E6,3.4985,1.2039,1.4794,10
1150,8.435,4.1346,9.5935,375.10759,375.10605,375.10947,6.098E5,1.46E6,1.011E5,6.098E5,0,DETECTED,375.10759,375.10605,375.10947,8.435,4.1346,9.5935,6.098E5,1.46E6,1.011E5,6.098E5,2.9351,0.6347,0.2121,
1151,8.435,4.5345,12.5124,413.19598,413.19263,413.19766,7.046E5,2.694E6,1E5,7.046E5,0,DETECTED,413.19598,413.19263,413.19766,8.435,4.5345,12.5124,7.046E5,2.694E6,1E5,7.046E5,4.5495,1.0227,0.9949,
1152,8.435,6.0382,10.8906,553.22631,553.22302,553.23083,5.706E5,1.258E6,1.008E5,5.706E5,0,DETECTED,553.22631,553.22302,553.23083,8.435,6.0382,10.8906,5.706E5,1.258E6,1.008E5,5.706E5,2.5586,1.0122,1.2609,
1153,8.435,8.405,8.5163,673.36935,673.3678,673.37054,1.687E6,7.154E4,1.082E5,1.687E6,1,DETECTED,673.36935,673.3678,673.37054,8.435,8.405,8.5163,1.687E6,7.154E4,1.082E5,1.687E6,0.0387,1.6249,2.037,1
1154,8.455,5.4005,12.885,213.12746,213.12709,213.12787,5.316E5,1.999E6,1.039E5,5.316E5,0,DETECTED,213.12746,213.12709,213.12787,8.455,5.4005,12.885,5.316E5,1.999E6,1.039E5,5.316E5,3.7292,1.2252,0.9202,
1155,8.455,6.1641,12.9724,269.15367,269.15262,269.15445,5.941E5,2.217E6,1.007E5,5.941E5,0,DETECTED,269.15367,269.15262,269.15445,8.455,6.1641,12.9724,5.941E5,2.217E6,1.007E5,5.941E5,4.4204,1.4859,2.1555,
1156,8.455,6.3477,9.9519,294.24301,294.24268,294.24353,6.898E5,9.412E4,1.002E5,6.898E5,0,DETECTED,294.24301,294.24268,294.24353,8.455,6.3477,9.9519,6.898E5,9.412E4,1.002E5,6.898E5,1.5869,0.8552,3.2078,
1157,8.455,5.2866,12.7103,303.15926,303.15851,303.16043,1.037E6,3.797E6,1.003E5,1.037E6,0,DETECTED,303.15926,303.15851,303.16043,8.455,5.2866,12.7103,1.037E6,3.797E6,1.003E5,1.037E6,3.6965,1.1275,1.2332,
1158,8.455,4.8095,10.6431,416.1403,416.13931,416.14349,1.633E6,1.97E5,1.008E5,1.633E6,0,DETECTED,416.1403,416.13931,416.14349,8.455,4.8095,10.6431,1.633E6,1.97E5,1.008E5,1.633E6,1.5791,0.6595,1.3766,
1159,8.455,0.7996,11.6356,431.16961,431.16602,431.17261,1.447E6,3.985E6,1.023E5,1.447E6,2,DETECTED,431.16961,431.16602,431.17261,8.455,0.7996,11.6356,1.447E6,3.985E6,1.023E5,1.447E6,2.3508,0.9603,1.0427,2
1160,8.455,0.7769,11.6356,537.23181,537.22754,537.23645,7.662E5,1.834E6,1.002E5,7.662E5,0,DETECTED,537.23181,537.22754,537.23645,8.455,0.7769,11.6356,7.662E5,1.834E6,1.002E5,7.662E5,2.1257,0.7071,1.8214,
1161,8.4728,0.7769,12.0799,411.20119,411.19876,411.20312,8.429E5,2.349E6,1.004E5,8.429E5,0,DETECTED,411.20119,411.19876,411.20312,8.4728,0.7769,12.0799,8.429E5,2.349E6,1.004E5,8.429E5,2.9142,0.7344,1.9071,
1162,8.4728,4.6249,11.9289,415.17512,415.17203,415.17697,1.066E6,3.558E6,1.002E5,1.066E6,0,DETECTED,415.17512,415.17203,415.17697,8.4728,4.6249,11.9289,1.066E6,3.558E6,1.002E5,1.066E6,2.9239,1.1247,0.8616,
1163,8.4728,5.4619,10.8539,486.23428,486.23108,486.23718,5.858E5,1.248E6,1.003E5,5.858E5,0,DETECTED,486.23428,486.23108,486.23718,8.4728,5.4619,10.8539,5.858E5,1.248E6,1.003E5,5.858E5,2.1495,0.8954,0.9634,
1164,8.4728,0.7555,11.2861,559.21764,559.21429,559.22375,5.625E5,1.36E6,1.025E5,5.625E5,0,DETECTED,559.21764,559.21429,559.22375,8.4728,0.7555,11.2861,5.625E5,1.36E6,1.025E5,5.625E5,2.8924,0.6823,0.7305,
1165,8.4728,6.093,11.0843,565.22679,565.22308,565.23254,6.786E5,1.655E6,1.016E5,6.786E5,0,DETECTED,565.22679,565.22308,565.23254,8.4728,6.093,11.0843,6.786E5,1.655E6,1.016E5,6.786E5,2.3345,1.0487,1.1709,
1166,8.4728,6.284,11.4379,603.24312,603.23804,603.24756,5.026E5,1.062E6,1.003E5,5.026E5,0,DETECTED,603.24312,603.23804,603.24756,8.4728,6.284,11.4379,5.026E5,1.062E6,1.003E5,5.026E5,0.9488,1.1774,2.0505,
1167,8.5008,4.0896,12.3512,163.07535,163.07498,163.07567,6.72E5,1.895E6,1.004E5,6.72E5,0,DETECTED,163.07535,163.07498,163.07567,8.5008,4.0896,12.3512,6.72E5,1.895E6,1.004E5,6.72E5,2.0853,0.9364,0.816,
1168,8.5008,3.8645,11.4184,309.13326,309.13123,309.13425,2.716E6,3.708E6,1.003E5,2.716E6,10,DETECTED,309.13326,309.13123,309.13425,8.5008,3.8645,11.4184,2.716E6,3.708E6,1.003E5,2.716E6,2.8012,0.7631,0.4516,10
1169,8.5008,0.7769,11.755,421.18526,421.18188,421.18741,1.874E6,5.533E6,1.005E5,1.874E6,13,DETECTED,421.18526,421.18188,421.18741,8.5008,0.7769,11.755,1.874E6,5.533E6,1.005E5,1.874E6,3.2606,1.0371,1.3466,13
1170,8.5008,3.978,11.755,427.17501,427.1712,427.17688,6.668E5,2.576E6,1.002E5,6.668E5,0,DETECTED,427.17501,427.1712,427.17688,8.5008,3.978,11.755,6.668E5,2.576E6,1.002E5,6.668E5,3.3298,0.8598,0.7182,
1171,8.5008,0.7769,10.8539,538.22904,538.2251,538.23242,6.115E5,1.185E6,1.004E5,6.115E5,0,DETECTED,538.22904,538.2251,538.23242,8.5008,0.7769,10.8539,6.115E5,1.185E6,1.004E5,6.115E5,1.3,0.6523,0.9252,
1172,8.5163,4.9651,12.7485,271.13297,271.13205,271.13385,7.65E5,2.858E6,1.001E5,7.65E5,0,DETECTED,271.13297,271.13205,271.13385,8.5163,4.9651,12.7485,7.65E5,2.858E6,1.001E5,7.65E5,4.215,1.0959,1.4477,
1173,8.5163,8.4728,8.5968,295.21703,295.21683,295.21722,9.053E5,5.443E4,1.377E5,9.053E5,0,DETECTED,295.21703,295.21683,295.21722,8.5163,8.4728,8.5968,9.053E5,5.443E4,1.377E5,9.053E5,0.0541,1.4237,1.5408,
1174,8.5163,0.7769,11.7357,367.17525,367.17188,367.17688,1.327E6,4.072E6,1.001E5,1.327E6,0,DETECTED,367.17525,367.17188,367.17688,8.5163,0.7769,11.7357,1.327E6,4.072E6,1.001E5,1.327E6,3.2219,1.0076,1.0404,
1175,8.5163,1.382,12.3146,369.16883,369.16602,369.17148,6.695E5,3.237E6,1.005E5,6.695E5,0,DETECTED,369.16883,369.16602,369.17148,8.5163,1.382,12.3146,6.695E5,3.237E6,1.005E5,6.695E5,6.4556,0.7662,0.566,
1176,8.5163,5.4805,10.839,444.22377,444.22159,444.2262,5.014E5,1.136E6,1.004E5,5.014E5,0,DETECTED,444.22377,444.22159,444.2262,8.5163,5.4805,10.839,5.014E5,1.136E6,1.004E5,5.014E5,0.855,0.8825,0.7651,
1177,8.5163,8.4728,8.5623,465.01189,465.01172,465.01263,1.02E6,4.384E4,2.298E5,1.02E6,0,DETECTED,465.01189,465.01172,465.01263,8.5163,8.4728,8.5623,1.02E6,4.384E4,2.298E5,1.02E6,0.0478,1.0277,1.0554,
1178,8.5306,0.7769,11.9621,153.09102,153.09073,153.09129,3.547E6,7.945E5,1.004E5,3.547E6,1,DETECTED,153.09102,153.09073,153.09129,8.5306,0.7769,11.9621,3.547E6,7.945E5,1.004E5,3.547E6,0.0475,0.8301,0.1519,1
1179,8.5306,4.2478,12.5277,221.11736,221.11589,221.11786,1.552E6,2.821E6,1.008E5,1.552E6,2,DETECTED,221.11736,221.11589,221.11786,8.5306,4.2478,12.5277,1.552E6,2.821E6,1.008E5,1.552E6,0.41,0.92,1.0068,2
1180,8.5306,5.3859,10.6797,472.219,472.21558,472.22116,7.036E5,1.674E6,1.013E5,7.036E5,0,DETECTED,472.219,472.21558,472.22116,8.5306,5.3859,10.6797,7.036E5,1.674E6,1.013E5,7.036E5,3.1284,0.8417,0.7541,
1181,8.5306,5.4619,11.1231,477.17454,477.17233,477.17676,1.463E6,3.814E6,1.017E5,1.463E6,13,DETECTED,477.17454,477.17233,477.17676,8.5306,5.4619,11.1231,1.463E6,3.814E6,1.017E5,1.463E6,2.5542,0.9172,0.9597,13
1182,8.5306,0.7769,11.1231,511.21611,511.21277,511.21988,7.774E5,1.646E6,1.001E5,7.774E5,0,DETECTED,511.21611,511.21277,511.21988,8.5306,0.7769,11.1231,7.774E5,1.646E6,1.001E5,7.774E5,1.8735,0.6672,0.9612,
1183,8.5306,5.7743,11.6653,519.22182,519.21838,519.22583,1.081E6,2.791E6,1.059E5,1.081E6,1,DETECTED,519.22182,519.21838,519.22583,8.5306,5.7743,11.6653,1.081E6,2.791E6,1.059E5,1.081E6,2.739,1.1871,1.5124,1
1184,8.5462,5.0057,12.1729,361.16471,361.16425,361.16687,1.685E6,5.331E6,1.001E5,1.685E6,14,DETECTED,361.16471,361.16425,361.16687,8.5462,5.0057,12.1729,1.685E6,5.331E6,1.001E5,1.685E6,2.8489,1.0077,1.0388,14
1185,8.5462,4.9424,12.4327,431.20622,431.20352,431.20825,1.037E6,3.526E6,1.002E5,1.037E6,4,DETECTED,431.20622,431.20352,431.20825,8.5462,4.9424,12.4327,1.037E6,3.526E6,1.002E5,1.037E6,3.6244,1.1329,1.4905,4
1186,8.5623,5.0057,11.9289,471.20206,471.19788,471.20432,6.941E5,2.318E6,1.007E5,6.941E5,0,DETECTED,471.20206,471.19788,471.20432,8.5623,5.0057,11.9289,6.941E5,2.318E6,1.007E5,6.941E5,3.4574,0.9733,0.998,
1187,8.5623,5.9697,12.8221,522.34263,522.33813,522.34583,2.044E6,2.671E5,1.03E5,2.044E6,2,DETECTED,522.34263,522.33813,522.34583,8.5623,5.9697,12.8221,2.044E6,2.671E5,1.03E5,2.044E6,2.9358,10.9194,20.6426,2
1188,8.5623,6.0034,11.0657,563.21106,563.20776,563.21655,7.293E5,1.824E6,1.017E5,7.293E5,0,DETECTED,563.21106,563.20776,563.21655,8.5623,6.0034,11.0657,7.293E5,1.824E6,1.017E5,7.293E5,2.6511,0.9891,1.125,
1189,8.5787,8.2113,8.6538,412.96265,412.96228,412.96304,1.137E6,6.481E4,1.017E5,1.137E6,0,DETECTED,412.96265,412.96228,412.96304,8.5787,8.2113,8.6538,1.137E6,6.481E4,1.017E5,1.137E6,0.0472,0.6248,0.2292,
1190,8.5787,4.6249,9.5935,465.09647,465.09528,465.10059,1.114E6,1.183E5,1.017E5,1.114E6,0,DETECTED,465.09647,465.09528,465.10059,8.5787,4.6249,9.5935,1.114E6,1.183E5,1.017E5,1.114E6,0.0529,0.621,0.345,
1191,8.5787,0.7769,10.8195,497.20029,497.19693,497.20312,9.436E5,2.109E6,1.04E5,9.436E5,0,DETECTED,497.20029,497.19693,497.20312,8.5787,0.7769,10.8195,9.436E5,2.109E6,1.04E5,9.436E5,2.3793,0.6436,0.6633,
1192,8.5968,0.7769,11.8498,379.17522,379.17151,379.17734,1.912E6,5.783E6,1.018E5,1.912E6,14,DETECTED,379.17522,379.17151,379.17734,8.5968,0.7769,11.8498,1.912E6,5.783E6,1.018E5,1.912E6,2.5562,0.7402,0.9505,14
1193,8.5968,0.7769,11.6653,463.19556,463.19257,463.19717,1.557E6,4.553E6,1.041E5,1.557E6,16,DETECTED,463.19556,463.19257,463.19717,8.5968,0.7769,11.6653,1.557E6,4.553E6,1.041E5,1.557E6,3.3016,1.0501,0.3645,16
1194,8.5968,0.7769,10.7993,539.21074,539.20709,539.21515,7.124E5,1.644E6,1.018E5,7.124E5,0,DETECTED,539.21074,539.20709,539.21515,8.5968,0.7769,10.7993,7.124E5,1.644E6,1.018E5,7.124E5,2.4019,0.6408,0.8366,
1195,8.5968,6.1398,11.1958,577.22678,577.22229,577.23248,6.882E5,1.586E6,1.017E5,6.882E5,0,DETECTED,577.22678,577.22229,577.23248,8.5968,6.1398,11.1958,6.882E5,1.586E6,1.017E5,6.882E5,2.1724,1.0289,1.1218,
1196,8.6123,4.788,12.5913,291.15918,291.15793,291.1619,8.136E5,2.893E6,1.003E5,8.136E5,0,DETECTED,291.15918,291.15793,291.1619,8.6123,4.788,12.5913,8.136E5,2.893E6,1.003E5,8.136E5,3.3086,1.0202,1.2597,
1197,8.6123,5.5516,12.3921,343.15433,343.1539,343.15671,1.051E6,3.532E6,1.053E5,1.051E6,1,DETECTED,343.15433,343.1539,343.15671,8.6123,5.5516,12.3921,1.051E6,3.532E6,1.053E5,1.051E6,3.7488,1.1175,1.2361,1
1198,8.6123,7.6459,11.2861,440.27969,440.27792,440.28088,2.514E6,2.293E5,1.009E5,2.514E6,1,DETECTED,440.27969,440.27792,440.28088,8.6123,7.6459,11.2861,2.514E6,2.293E5,1.009E5,2.514E6,0.5701,0.6074,46.4127,1
1199,8.6123,8.5008,8.7496,442.33773,442.33725,442.33844,1.508E6,1.62E5,1.411E5,1.508E6,1,DETECTED,442.33773,442.33725,442.33844,8.6123,8.5008,8.7496,1.508E6,1.62E5,1.411E5,1.508E6,0.0938,1.1192,1.4304,1
1200,8.6123,4.693,11.9104,445.18527,445.1825,445.18832,1.214E6,3.814E6,1.017E5,1.214E6,1,DETECTED,445.18527,445.1825,445.18832,8.6123,4.693,11.9104,1.214E6,3.814E6,1.017E5,1.214E6,3.2681,0.9148,1.245,1
1201,8.6123,0.7769,11.7151,465.2115,465.20709,465.21359,1.203E6,3.472E6,1.027E5,1.203E6,1,DETECTED,465.2115,465.20709,465.21359,8.6123,0.7769,11.7151,1.203E6,3.472E6,1.027E5,1.203E6,3.0886,0.8693,1.4822,1
1202,8.6123,0.7769,11.2861,467.19064,467.18756,467.19202,1.55E6,3.837E6,1.029E5,1.55E6,1,DETECTED,467.19064,467.18756,467.19202,8.6123,0.7769,11.2861,1.55E6,3.837E6,1.029E5,1.55E6,2.319,0.8807,1.1117,1
1203,8.6123,6.2671,11.6827,495.2213,495.21674,495.22446,8.562E5,2.311E6,1.065E5,8.562E5,0,DETECTED,495.2213,495.21674,495.22446,8.6123,6.2671,11.6827,8.562E5,2.311E6,1.065E5,8.562E5,2.5606,1.1546,1.3962,
1204,8.6123,6.3004,11.6948,509.23688,509.23322,509.24112,6.647E5,1.614E6,1.034E5,6.647E5,0,DETECTED,509.23688,509.23322,509.24112,8.6123,6.3004,11.6948,6.647E5,1.614E6,1.034E5,6.647E5,2.7461,1.1667,2.1938,
1205,8.6123,5.2665,11.0657,515.19234,515.18701,515.19598,6.679E5,1.465E6,1.007E5,6.679E5,0,DETECTED,515.19234,515.18701,515.19598,8.6123,5.2665,11.0657,6.679E5,1.465E6,1.007E5,6.679E5,2.3417,0.8666,1.0952,
1206,8.6123,5.6235,11.0657,575.2116,575.20831,575.21716,6.192E5,1.253E6,1.021E5,6.192E5,0,DETECTED,575.2116,575.20831,575.21716,8.6123,5.6235,11.0657,6.192E5,1.253E6,1.021E5,6.192E5,2.3661,0.9104,1.7017,
1207,8.6254,0.6998,11.8111,477.21131,477.20651,477.21451,1.321E6,3.714E6,1.046E5,1.321E6,7,DETECTED,477.21131,477.20651,477.21451,8.6254,0.6998,11.8111,1.321E6,3.714E6,1.046E5,1.321E6,2.9249,0.7004,1.4091,7
1208,8.6254,5.0219,11.36,491.19023,491.18784,491.19272,1.396E6,3.672E6,1.01E5,1.396E6,8,DETECTED,491.19023,491.18784,491.19272,8.6254,5.0219,11.36,1.396E6,3.672E6,1.01E5,1.396E6,2.6368,0.9511,0.8687,8
1209,8.6254,4.5776,11.5376,505.20595,505.20282,505.20905,1.191E6,3.349E6,1.001E5,1.191E6,8,DETECTED,505.20595,505.20282,505.20905,8.6254,4.5776,11.5376,1.191E6,3.349E6,1.001E5,1.191E6,2.8079,1.0915,0.9081,8
